frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:22:36.209158000 CET","74","74","0xad1b","0xc3e3","6","60","172.29.250.200","2.22.32.193","40","0","33676","443","0","0","64240","0xc9eb"
"2","Mar 13, 2025 12:22:36.268502000 CET","74","74","0x0000","0x7eff","6","60","2.22.32.193","172.29.250.200","40","0","443","33676","0","1","65160","0x974f"
"3","Mar 13, 2025 12:22:36.268503000 CET","74","74","0x0000","0x7eff","6","60","2.22.32.193","172.29.250.200","40","0","443","33676","0","1","65160","0x974b"
"4","Mar 13, 2025 12:22:36.268544000 CET","66","66","0xad1c","0xc3ea","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","1","1","502","0xc9e3"
"5","Mar 13, 2025 12:22:36.268553000 CET","66","66","0xad1d","0xc3e9","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","1","1","502","0xc9e3"
"6","Mar 13, 2025 12:22:36.270166000 CET","583","583","0xad1e","0xc1e3","6","569","172.29.250.200","2.22.32.193","32","517","33676","443","1","1","502","0xcbe8"
"7","Mar 13, 2025 12:22:36.292142000 CET","66","66","0x0001","0x7506","6","52","2.22.32.193","172.29.250.200","32","0","443","33676","1","518","65535","0xc1f5"
"8","Mar 13, 2025 12:22:36.298882000 CET","2762","2762","0x0002","0x6a7d","6","2748","2.22.32.193","172.29.250.200","32","2696","443","33676","1","518","65535","0xc9c3"
"9","Mar 13, 2025 12:22:36.298883000 CET","516","516","0x0004","0x7341","6","502","2.22.32.193","172.29.250.200","32","450","443","33676","2697","518","65535","0xb702"
"10","Mar 13, 2025 12:22:36.298924000 CET","66","66","0xad1f","0xc3e7","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","518","2697","499","0xc9e3"
"11","Mar 13, 2025 12:22:36.298933000 CET","66","66","0xad20","0xc3e6","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","518","3147","496","0xc9e3"
"12","Mar 13, 2025 12:22:36.300490000 CET","146","146","0xad21","0xc395","6","132","172.29.250.200","2.22.32.193","32","80","33676","443","518","3147","501","0xca33"
"13","Mar 13, 2025 12:22:36.300587000 CET","161","161","0xad22","0xc385","6","147","172.29.250.200","2.22.32.193","32","95","33676","443","598","3147","501","0xca42"
"14","Mar 13, 2025 12:22:36.300766000 CET","167","167","0xad23","0xc37e","6","153","172.29.250.200","2.22.32.193","32","101","33676","443","693","3147","501","0xca48"
"15","Mar 13, 2025 12:22:36.317816000 CET","66","66","0x0005","0x7502","6","52","2.22.32.193","172.29.250.200","32","0","443","33676","3147","693","65535","0xb4c4"
"16","Mar 13, 2025 12:22:36.320017000 CET","640","640","0x0006","0x72c3","6","626","2.22.32.193","172.29.250.200","32","574","443","33676","3147","693","65535","0xc9c3"
"17","Mar 13, 2025 12:22:36.320018000 CET","158","158","0x0008","0x74a3","6","144","2.22.32.193","172.29.250.200","32","92","443","33676","3721","693","65535","0x2129"
"18","Mar 13, 2025 12:22:36.320178000 CET","97","97","0xad24","0xc3c3","6","83","172.29.250.200","2.22.32.193","32","31","33676","443","794","3813","501","0xca02"
"19","Mar 13, 2025 12:22:36.329943000 CET","66","66","0x0009","0x74fe","6","52","2.22.32.193","172.29.250.200","32","0","443","33676","3813","794","65535","0xb1c0"
"20","Mar 13, 2025 12:22:36.338812000 CET","425","425","0x000a","0x7396","6","411","2.22.32.193","172.29.250.200","32","359","443","33676","3813","794","65535","0x3df0"
"21","Mar 13, 2025 12:22:36.338813000 CET","97","97","0x000b","0x74dd","6","83","2.22.32.193","172.29.250.200","32","31","443","33676","4172","794","65535","0xc426"
"22","Mar 13, 2025 12:22:36.338959000 CET","66","66","0xad25","0xc3e1","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","825","4203","501","0xc9e3"
"23","Mar 13, 2025 12:22:36.339047000 CET","119","119","0xad26","0xc3ab","6","105","172.29.250.200","2.22.32.193","32","53","33676","443","825","4203","501","0xca18"
"24","Mar 13, 2025 12:22:36.344941000 CET","66","66","0x000c","0x74fb","6","52","2.22.32.193","172.29.250.200","32","0","443","33676","4203","825","65535","0xaff4"
"25","Mar 13, 2025 12:22:36.365338000 CET","66","66","0x000d","0x74fa","6","52","2.22.32.193","172.29.250.200","32","0","443","33676","4203","878","65535","0xaf9d"
"26","Mar 13, 2025 12:22:36.782414000 CET","590","590","0x000e","0x72ed","6","576","2.22.32.193","172.29.250.200","32","524","443","33676","4203","878","65535","0x72e5"
"27","Mar 13, 2025 12:22:36.782414000 CET","6806","6806","0x000f","0x5aa4","6","6792","2.22.32.193","172.29.250.200","32","6740","443","33676","4727","878","65535","0xc9c3"
"28","Mar 13, 2025 12:22:36.782536000 CET","66","66","0xad27","0xc3df","6","52","172.29.250.200","2.22.32.193","32","0","33676","443","878","11467","474","0xc9e3"
