frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:18:54.810548000 CET","74","74","0x3d9e","0xce80","6","60","172.29.250.200","151.101.240.81","40","0","36452","443","0","0","64240","0x2ecc"
"2","Mar 13, 2025 12:18:54.852067000 CET","74","74","0x0000","0x191f","6","60","151.101.240.81","172.29.250.200","40","0","443","36452","0","1","65535","0x7b12"
"3","Mar 13, 2025 12:18:54.852147000 CET","66","66","0x3d9f","0xce87","6","52","172.29.250.200","151.101.240.81","32","0","36452","443","1","1","502","0x2ec4"
"4","Mar 13, 2025 12:18:54.854490000 CET","583","583","0x3da0","0xcc81","6","569","172.29.250.200","151.101.240.81","32","517","36452","443","1","1","502","0x30c9"
"5","Mar 13, 2025 12:18:54.888539000 CET","66","66","0x0001","0x1026","6","52","151.101.240.81","172.29.250.200","32","0","443","36452","1","518","20478","0x574d"
"6","Mar 13, 2025 12:18:54.894781000 CET","4110","4110","0x0002","0x0059","6","4096","151.101.240.81","172.29.250.200","32","4044","443","36452","1","518","20480","0x2ea4"
"7","Mar 13, 2025 12:18:54.894782000 CET","1054","1054","0x0005","0x0c46","6","1040","151.101.240.81","172.29.250.200","32","988","443","36452","4045","518","20480","0xfe35"
"8","Mar 13, 2025 12:18:54.894816000 CET","66","66","0x3da1","0xce85","6","52","172.29.250.200","151.101.240.81","32","0","36452","443","518","4045","479","0x2ec4"
"9","Mar 13, 2025 12:18:54.894825000 CET","66","66","0x3da2","0xce84","6","52","172.29.250.200","151.101.240.81","32","0","36452","443","518","5033","479","0x2ec4"
"10","Mar 13, 2025 12:18:54.896205000 CET","130","130","0x3da3","0xce43","6","116","172.29.250.200","151.101.240.81","32","64","36452","443","518","5033","479","0x2f04"
"11","Mar 13, 2025 12:18:54.896272000 CET","161","161","0x3da4","0xce23","6","147","172.29.250.200","151.101.240.81","32","95","36452","443","582","5033","479","0x2f23"
"12","Mar 13, 2025 12:18:54.896441000 CET","162","162","0x3da5","0xce21","6","148","172.29.250.200","151.101.240.81","32","96","36452","443","677","5033","501","0x2f24"
"13","Mar 13, 2025 12:18:54.928957000 CET","66","66","0x0006","0x1021","6","52","151.101.240.81","172.29.250.200","32","0","443","36452","5033","582","20479","0x431a"
"14","Mar 13, 2025 12:18:54.928957000 CET","66","66","0x0007","0x1020","6","52","151.101.240.81","172.29.250.200","32","0","443","36452","5033","677","20479","0x42bb"
"15","Mar 13, 2025 12:18:54.928958000 CET","131","131","0x0008","0x0fde","6","117","151.101.240.81","172.29.250.200","32","65","443","36452","5033","677","20480","0xe89e"
"16","Mar 13, 2025 12:18:54.928958000 CET","66","66","0x0009","0x101e","6","52","151.101.240.81","172.29.250.200","32","0","443","36452","5098","773","20479","0x4214"
"17","Mar 13, 2025 12:18:54.929079000 CET","97","97","0x3da6","0xce61","6","83","172.29.250.200","151.101.240.81","32","31","36452","443","773","5098","501","0x2ee3"
"18","Mar 13, 2025 12:18:54.934446000 CET","2762","2762","0x000a","0x0595","6","2748","151.101.240.81","172.29.250.200","32","2696","443","36452","5098","773","20480","0x2ea4"
"19","Mar 13, 2025 12:18:54.934447000 CET","1306","1306","0x000c","0x0b43","6","1292","151.101.240.81","172.29.250.200","32","1240","443","36452","7794","773","20480","0x1412"
"20","Mar 13, 2025 12:18:54.934448000 CET","6806","6806","0x000d","0xf5c5","6","6792","151.101.240.81","172.29.250.200","32","6740","443","36452","9034","773","20480","0x2ea4"
"21","Mar 13, 2025 12:18:54.934544000 CET","66","66","0x3da7","0xce7f","6","52","172.29.250.200","151.101.240.81","32","0","36452","443","804","15774","459","0x2ec4"
"22","Mar 13, 2025 12:18:54.935841000 CET","1414","1414","0x0012","0x0ad1","6","1400","151.101.240.81","172.29.250.200","32","1348","443","36452","15774","773","20480","0x2b19"
"23","Mar 13, 2025 12:18:54.940870000 CET","12198","12198","0x0013","0xe0af","6","12184","151.101.240.81","172.29.250.200","32","12132","443","36452","17122","773","20480","0x2ea4"
