frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:23:34.960167000 CET","74","74","0x07a2","0x032a","6","60","172.29.250.200","151.101.241.164","40","0","57120","443","0","0","64240","0x301f"
"2","Mar 13, 2025 12:23:35.006147000 CET","74","74","0x0000","0x18cc","6","60","151.101.241.164","172.29.250.200","40","0","443","57120","0","1","65535","0xf87c"
"3","Mar 13, 2025 12:23:35.006205000 CET","66","66","0x07a3","0x0331","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","1","1","502","0x3017"
"4","Mar 13, 2025 12:23:35.007995000 CET","583","583","0x07a4","0x012b","6","569","172.29.250.200","151.101.241.164","32","517","57120","443","1","1","502","0x321c"
"5","Mar 13, 2025 12:23:35.029920000 CET","66","66","0x0001","0x0ed3","6","52","151.101.241.164","172.29.250.200","32","0","443","57120","1","518","20478","0xd4b3"
"6","Mar 13, 2025 12:23:35.032182000 CET","1414","1414","0x0002","0x098e","6","1400","151.101.241.164","172.29.250.200","32","1348","443","57120","1","518","20480","0x73ea"
"7","Mar 13, 2025 12:23:35.032213000 CET","66","66","0x07a5","0x032f","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","518","1349","501","0x3017"
"8","Mar 13, 2025 12:23:35.036257000 CET","2738","2738","0x0003","0x0461","6","2724","151.101.241.164","172.29.250.200","32","2672","443","57120","1349","518","20480","0x3a87"
"9","Mar 13, 2025 12:23:35.036282000 CET","66","66","0x07a6","0x032e","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","518","4021","497","0x3017"
"10","Mar 13, 2025 12:23:35.037190000 CET","130","130","0x07a7","0x02ed","6","116","172.29.250.200","151.101.241.164","32","64","57120","443","518","4021","497","0x3057"
"11","Mar 13, 2025 12:23:35.037332000 CET","161","161","0x07a8","0x02cd","6","147","172.29.250.200","151.101.241.164","32","95","57120","443","582","4021","497","0x3076"
"12","Mar 13, 2025 12:23:35.037371000 CET","163","163","0x07a9","0x02ca","6","149","172.29.250.200","151.101.241.164","32","97","57120","443","677","4021","501","0x3078"
"13","Mar 13, 2025 12:23:35.054936000 CET","66","66","0x0005","0x0ecf","6","52","151.101.241.164","172.29.250.200","32","0","443","57120","4021","582","20479","0xc487"
"14","Mar 13, 2025 12:23:35.054936000 CET","66","66","0x0006","0x0ece","6","52","151.101.241.164","172.29.250.200","32","0","443","57120","4021","677","20479","0xc428"
"15","Mar 13, 2025 12:23:35.061024000 CET","131","131","0x0007","0x0e8c","6","117","151.101.241.164","172.29.250.200","32","65","443","57120","4021","677","20480","0xd1b4"
"16","Mar 13, 2025 12:23:35.061025000 CET","66","66","0x0008","0x0ecc","6","52","151.101.241.164","172.29.250.200","32","0","443","57120","4086","774","20479","0xc381"
"17","Mar 13, 2025 12:23:35.061129000 CET","97","97","0x07aa","0x030b","6","83","172.29.250.200","151.101.241.164","32","31","57120","443","774","4086","501","0x3036"
"18","Mar 13, 2025 12:23:35.073406000 CET","1414","1414","0x0009","0x0987","6","1400","151.101.241.164","172.29.250.200","32","1348","443","57120","4086","774","20480","0x223f"
"19","Mar 13, 2025 12:23:35.073407000 CET","318","318","0x000a","0x0dce","6","304","151.101.241.164","172.29.250.200","32","252","443","57120","5434","774","20480","0x1fab"
"20","Mar 13, 2025 12:23:35.073408000 CET","5458","5458","0x000b","0xf9b8","6","5444","151.101.241.164","172.29.250.200","32","5392","443","57120","5686","774","20480","0x2ff7"
"21","Mar 13, 2025 12:23:35.073486000 CET","66","66","0x07ab","0x0329","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","11078","466","0x3017"
"22","Mar 13, 2025 12:23:35.074219000 CET","14894","14894","0x000f","0xd4d8","6","14880","151.101.241.164","172.29.250.200","32","14828","443","57120","11078","774","20480","0x2ff7"
"23","Mar 13, 2025 12:23:35.074277000 CET","66","66","0x07ac","0x0328","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","25906","447","0x3017"
"24","Mar 13, 2025 12:23:35.079563000 CET","8154","8154","0x001a","0xef21","6","8140","151.101.241.164","172.29.250.200","32","8088","443","57120","25906","774","20480","0x2ff7"
"25","Mar 13, 2025 12:23:35.079585000 CET","66","66","0x07ad","0x0327","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","33994","447","0x3017"
"26","Mar 13, 2025 12:23:35.083664000 CET","5458","5458","0x0020","0xf9a3","6","5444","151.101.241.164","172.29.250.200","32","5392","443","57120","33994","774","20480","0x2ff7"
"27","Mar 13, 2025 12:23:35.083664000 CET","66","66","0x0024","0x0eb0","6","52","151.101.241.164","172.29.250.200","32","0","443","57120","39386","805","20479","0x3953"
"28","Mar 13, 2025 12:23:35.083667000 CET","22982","22982","0x0025","0xb52a","6","22968","151.101.241.164","172.29.250.200","32","22916","443","57120","39386","805","20479","0x2ff7"
"29","Mar 13, 2025 12:23:35.083690000 CET","66","66","0x07ae","0x0326","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","39386","479","0x3017"
"30","Mar 13, 2025 12:23:35.083748000 CET","66","66","0x07af","0x0325","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","62302","350","0x3017"
"31","Mar 13, 2025 12:23:35.084243000 CET","5458","5458","0x0036","0xf98d","6","5444","151.101.241.164","172.29.250.200","32","5392","443","57120","62302","805","20479","0x2ff7"
"32","Mar 13, 2025 12:23:35.084261000 CET","66","66","0x07b0","0x0324","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","67694","479","0x3017"
"33","Mar 13, 2025 12:23:35.095898000 CET","1414","1414","0x003a","0x0956","6","1400","151.101.241.164","172.29.250.200","32","1348","443","57120","67694","805","20480","0x3383"
"34","Mar 13, 2025 12:23:35.102269000 CET","24330","24330","0x003b","0xafd0","6","24316","151.101.241.164","172.29.250.200","32","24264","443","57120","69042","805","20480","0x2ff7"
"35","Mar 13, 2025 12:23:35.102297000 CET","66","66","0x07b1","0x0323","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","93306","903","0x3017"
"36","Mar 13, 2025 12:23:35.102901000 CET","21634","21634","0x004d","0xba46","6","21620","151.101.241.164","172.29.250.200","32","21568","443","57120","93306","805","20480","0x2ff7"
"37","Mar 13, 2025 12:23:35.102927000 CET","66","66","0x07b2","0x0322","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","114874","1240","0x3017"
"38","Mar 13, 2025 12:23:35.105571000 CET","13546","13546","0x005d","0xd9ce","6","13532","151.101.241.164","172.29.250.200","32","13480","443","57120","114874","805","20480","0x2ff7"
"39","Mar 13, 2025 12:23:35.105599000 CET","66","66","0x07b3","0x0321","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","128354","1451","0x3017"
"40","Mar 13, 2025 12:23:35.127089000 CET","12198","12198","0x0067","0xdf08","6","12184","151.101.241.164","172.29.250.200","32","12132","443","57120","128354","805","20480","0x2ff7"
"41","Mar 13, 2025 12:23:35.127124000 CET","66","66","0x07b4","0x0320","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","140486","1640","0x3017"
"42","Mar 13, 2025 12:23:35.128120000 CET","10850","10850","0x0070","0xe443","6","10836","151.101.241.164","172.29.250.200","32","10784","443","57120","140486","805","20480","0x2ff7"
"43","Mar 13, 2025 12:23:35.128142000 CET","66","66","0x07b5","0x031f","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","151270","1809","0x3017"
"44","Mar 13, 2025 12:23:35.129088000 CET","20286","20286","0x0078","0xbf5f","6","20272","151.101.241.164","172.29.250.200","32","20220","443","57120","151270","805","20480","0x2ff7"
"45","Mar 13, 2025 12:23:35.129107000 CET","66","66","0x07b6","0x031e","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","171490","2125","0x3017"
"46","Mar 13, 2025 12:23:35.132374000 CET","21634","21634","0x0087","0xba0c","6","21620","151.101.241.164","172.29.250.200","32","21568","443","57120","171490","805","20480","0x2ff7"
"47","Mar 13, 2025 12:23:35.132392000 CET","66","66","0x07b7","0x031d","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","193058","2462","0x3017"
"48","Mar 13, 2025 12:23:35.133717000 CET","18938","18938","0x0097","0xc484","6","18924","151.101.241.164","172.29.250.200","32","18872","443","57120","193058","805","20480","0x2ff7"
"49","Mar 13, 2025 12:23:35.133739000 CET","66","66","0x07b8","0x031c","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","211930","2756","0x3017"
"50","Mar 13, 2025 12:23:35.138421000 CET","44550","44550","0x00a5","0x606a","6","44536","151.101.241.164","172.29.250.200","32","44484","443","57120","211930","805","20480","0x2ff7"
"51","Mar 13, 2025 12:23:35.138447000 CET","66","66","0x07b9","0x031b","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","256414","3451","0x3017"
"52","Mar 13, 2025 12:23:35.142679000 CET","31070","31070","0x00c6","0x94f1","6","31056","151.101.241.164","172.29.250.200","32","31004","443","57120","256414","805","20480","0x2ff7"
"53","Mar 13, 2025 12:23:35.142693000 CET","66","66","0x07ba","0x031a","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","287418","3936","0x3017"
"54","Mar 13, 2025 12:23:35.146765000 CET","36462","36462","0x00dd","0x7fca","6","36448","151.101.241.164","172.29.250.200","32","36396","443","57120","287418","805","20480","0x2ff7"
"55","Mar 13, 2025 12:23:35.146785000 CET","66","66","0x07bb","0x0319","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","323814","4505","0x3017"
"56","Mar 13, 2025 12:23:35.147920000 CET","9502","9502","0x00f8","0xe8ff","6","9488","151.101.241.164","172.29.250.200","32","9436","443","57120","323814","805","20480","0x2ff7"
"57","Mar 13, 2025 12:23:35.147941000 CET","66","66","0x07bc","0x0318","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","333250","4652","0x3017"
"58","Mar 13, 2025 12:23:35.150312000 CET","29722","29722","0x00ff","0x99fc","6","29708","151.101.241.164","172.29.250.200","32","29656","443","57120","333250","805","20480","0x2ff7"
"59","Mar 13, 2025 12:23:35.150336000 CET","66","66","0x07bd","0x0317","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","362906","5115","0x3017"
"60","Mar 13, 2025 12:23:35.152833000 CET","18938","18938","0x0115","0xc406","6","18924","151.101.241.164","172.29.250.200","32","18872","443","57120","362906","805","20480","0x2ff7"
"61","Mar 13, 2025 12:23:35.152858000 CET","66","66","0x07be","0x0316","6","52","172.29.250.200","151.101.241.164","32","0","57120","443","805","381778","5410","0x3017"
"62","Mar 13, 2025 12:23:35.153813000 CET","9502","9502","0x0123","0xe8d4","6","9488","151.101.241.164","172.29.250.200","32","9436","443","57120","381778","805","20480","0x2ff7"
