frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:19:48.449977000 CET","42","42",,,,,,,,,,,,,,
"2","Mar 13, 2025 12:19:48.449991000 CET","42","42",,,,,,,,,,,,,,
"3","Mar 13, 2025 12:19:48.492072000 CET","74","74","0x1273","0xef47","6","60","172.29.250.200","204.79.197.203","40","0","35284","443","0","0","64240","0x3930"
"4","Mar 13, 2025 12:19:48.538000000 CET","66","66","0xf0a4","0xe21d","6","52","204.79.197.203","172.29.250.200","32","0","443","35284","0","1","65535","0xc18c"
"5","Mar 13, 2025 12:19:48.538061000 CET","54","54","0x1274","0xef5a","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1","1","502","0x391c"
"6","Mar 13, 2025 12:19:48.539852000 CET","571","571","0x1275","0xed54","6","557","172.29.250.200","204.79.197.203","20","517","35284","443","1","1","502","0x3b21"
"7","Mar 13, 2025 12:19:48.571426000 CET","54","54","0x0001","0x05ce","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","1","518","40957","0x5ff9"
"8","Mar 13, 2025 12:19:48.571427000 CET","153","153","0x0002","0x056a","6","139","204.79.197.203","172.29.250.200","20","99","443","35284","1","518","40960","0xabb8"
"9","Mar 13, 2025 12:19:48.571476000 CET","54","54","0x1276","0xef58","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","518","100","502","0x391c"
"10","Mar 13, 2025 12:19:48.571938000 CET","577","577","0x1277","0xed4c","6","563","172.29.250.200","204.79.197.203","20","523","35284","443","518","100","502","0x3b27"
"11","Mar 13, 2025 12:19:48.596327000 CET","54","54","0x0003","0x05cc","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","100","1041","40957","0x5d8b"
"12","Mar 13, 2025 12:19:48.604050000 CET","4134","4134","0x0004","0xf5da","6","4120","204.79.197.203","172.29.250.200","20","4080","443","35284","100","1041","40960","0x3908"
"13","Mar 13, 2025 12:19:48.604051000 CET","201","201","0x0007","0x0535","6","187","204.79.197.203","172.29.250.200","20","147","443","35284","4180","1041","40960","0xb413"
"14","Mar 13, 2025 12:19:48.604140000 CET","54","54","0x1278","0xef56","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1041","4327","479","0x391c"
"15","Mar 13, 2025 12:19:48.605830000 CET","128","128","0x1279","0xef0b","6","114","172.29.250.200","204.79.197.203","20","74","35284","443","1041","4327","501","0x3966"
"16","Mar 13, 2025 12:19:48.605906000 CET","149","149","0x127a","0xeef5","6","135","172.29.250.200","204.79.197.203","20","95","35284","443","1115","4327","501","0x397b"
"17","Mar 13, 2025 12:19:48.606101000 CET","149","149","0x127b","0xeef4","6","135","172.29.250.200","204.79.197.203","20","95","35284","443","1210","4327","501","0x397b"
"18","Mar 13, 2025 12:19:48.627701000 CET","54","54","0x0008","0x05c7","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","4327","1115","40959","0x4cbc"
"19","Mar 13, 2025 12:19:48.627702000 CET","54","54","0x0009","0x05c6","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","4327","1210","40959","0x4c5d"
"20","Mar 13, 2025 12:19:48.627702000 CET","513","513","0x000a","0x03fa","6","499","204.79.197.203","172.29.250.200","20","459","443","35284","4327","1210","40960","0xfca4"
"21","Mar 13, 2025 12:19:48.627702000 CET","116","116","0x000b","0x0586","6","102","204.79.197.203","172.29.250.200","20","62","443","35284","4786","1210","40960","0x6376"
"22","Mar 13, 2025 12:19:48.627867000 CET","54","54","0x127c","0xef52","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1305","4848","501","0x391c"
"23","Mar 13, 2025 12:19:48.627885000 CET","85","85","0x127d","0xef32","6","71","172.29.250.200","204.79.197.203","20","31","35284","443","1305","4848","501","0x393b"
"24","Mar 13, 2025 12:19:48.628888000 CET","85","85","0x000c","0x05a4","6","71","204.79.197.203","172.29.250.200","20","31","443","35284","4848","1210","40960","0x0b2b"
"25","Mar 13, 2025 12:19:48.628888000 CET","54","54","0x000d","0x05c2","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","4879","1305","40959","0x49d6"
"26","Mar 13, 2025 12:19:48.645655000 CET","54","54","0x000e","0x05c1","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","4879","1336","40959","0x49b7"
"27","Mar 13, 2025 12:19:48.676027000 CET","1277","1277","0x000f","0x00f9","6","1263","204.79.197.203","172.29.250.200","20","1223","443","35284","4879","1336","40960","0x512c"
"28","Mar 13, 2025 12:19:48.676061000 CET","54","54","0x127e","0xef50","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1336","6102","501","0x391c"
"29","Mar 13, 2025 12:19:48.676304000 CET","96","96","0x127f","0xef25","6","82","172.29.250.200","204.79.197.203","20","42","35284","443","1336","6102","501","0x3946"
"30","Mar 13, 2025 12:19:48.695909000 CET","54","54","0x0010","0x05bf","6","40","204.79.197.203","172.29.250.200","20","0","443","35284","6102","1378","40959","0x44c6"
"31","Mar 13, 2025 12:19:48.743305000 CET","1414","1414","0x0011","0x006e","6","1400","204.79.197.203","172.29.250.200","20","1360","443","35284","6102","1378","40960","0x2861"
"32","Mar 13, 2025 12:19:48.745234000 CET","20454","20454","0x0012","0xb60c","6","20440","204.79.197.203","172.29.250.200","20","20400","443","35284","7462","1378","40960","0x3908"
"33","Mar 13, 2025 12:19:48.745275000 CET","54","54","0x1280","0xef4e","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1378","27862","383","0x391c"
"34","Mar 13, 2025 12:19:48.746850000 CET","10934","10934","0x0021","0xdb2d","6","10920","204.79.197.203","172.29.250.200","20","10880","443","35284","27862","1378","40960","0x3908"
"35","Mar 13, 2025 12:19:48.746857000 CET","54","54","0x1281","0xef4d","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1378","38742","447","0x391c"
"36","Mar 13, 2025 12:19:48.749208000 CET","10934","10934","0x0029","0xdb25","6","10920","204.79.197.203","172.29.250.200","20","10880","443","35284","38742","1378","40960","0x3908"
"37","Mar 13, 2025 12:19:48.749212000 CET","54","54","0x1282","0xef4c","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1378","49622","447","0x391c"
"38","Mar 13, 2025 12:19:48.750961000 CET","1622","1622","0x0031","0xff7d","6","1608","204.79.197.203","172.29.250.200","20","1568","443","35284","49622","1378","40960","0x3f3c"
"39","Mar 13, 2025 12:19:48.750966000 CET","54","54","0x1283","0xef4b","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1378","51190","499","0x391c"
"40","Mar 13, 2025 12:19:48.751091000 CET","78","78","0x1284","0xef32","6","64","172.29.250.200","204.79.197.203","20","24","35284","443","1378","51190","501","0x3934"
"41","Mar 13, 2025 12:19:48.751142000 CET","54","54","0x1285","0xef49","6","40","172.29.250.200","204.79.197.203","20","0","35284","443","1402","51190","501","0x391c"
