frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:09:27.531187000 CET","74","74","0x2827","0xfddc","6","60","172.29.250.200","104.121.5.89","40","0","57112","443","0","0","64240","0x14e7"
"2","Mar 13, 2025 12:09:27.575324000 CET","74","74","0x0000","0x3904","6","60","104.121.5.89","172.29.250.200","40","0","443","57112","0","1","65160","0x7f22"
"3","Mar 13, 2025 12:09:27.575426000 CET","66","66","0x2828","0xfde3","6","52","172.29.250.200","104.121.5.89","32","0","57112","443","1","1","502","0x14df"
"4","Mar 13, 2025 12:09:27.577949000 CET","583","583","0x2829","0xfbdd","6","569","172.29.250.200","104.121.5.89","32","517","57112","443","1","1","502","0x16e4"
"5","Mar 13, 2025 12:09:27.612448000 CET","66","66","0x0001","0x2a0b","6","52","104.121.5.89","172.29.250.200","32","0","443","57112","1","518","65535","0xa9df"
"6","Mar 13, 2025 12:09:27.629705000 CET","1414","1414","0x0002","0x24c6","6","1400","104.121.5.89","172.29.250.200","32","1348","443","57112","1","518","65535","0x8dad"
"7","Mar 13, 2025 12:09:27.629761000 CET","66","66","0x282a","0xfde1","6","52","172.29.250.200","104.121.5.89","32","0","57112","443","518","1349","501","0x14df"
"8","Mar 13, 2025 12:09:27.632463000 CET","1749","1749","0x0003","0x2376","6","1735","104.121.5.89","172.29.250.200","32","1683","443","57112","1349","518","65535","0x1b72"
"9","Mar 13, 2025 12:09:27.632500000 CET","66","66","0x282b","0xfde0","6","52","172.29.250.200","104.121.5.89","32","0","57112","443","518","3032","499","0x14df"
"10","Mar 13, 2025 12:09:27.634848000 CET","192","192","0x282c","0xfd61","6","178","172.29.250.200","104.121.5.89","32","126","57112","443","518","3032","501","0x155d"
"11","Mar 13, 2025 12:09:27.660785000 CET","66","66","0x0005","0x2a07","6","52","104.121.5.89","172.29.250.200","32","0","443","57112","3032","644","65535","0x9d1f"
"12","Mar 13, 2025 12:09:27.672779000 CET","117","117","0x0006","0x29d3","6","103","104.121.5.89","172.29.250.200","32","51","443","57112","3032","644","65535","0x5650"
"13","Mar 13, 2025 12:09:27.673249000 CET","119","119","0x282d","0xfda9","6","105","172.29.250.200","104.121.5.89","32","53","57112","443","644","3083","501","0x1514"
"14","Mar 13, 2025 12:09:27.673267000 CET","122","122","0x282e","0xfda5","6","108","172.29.250.200","104.121.5.89","32","56","57112","443","697","3083","501","0x1517"
