frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:17:50.161868000 CET","74","74","0xbac4","0xb68d","6","60","172.29.250.200","2.22.32.110","40","0","57354","443","0","0","64240","0xc998"
"2","Mar 13, 2025 12:17:50.205326000 CET","74","74","0x0000","0x7f52","6","60","2.22.32.110","172.29.250.200","40","0","443","57354","0","1","65160","0x6a6e"
"3","Mar 13, 2025 12:17:50.205410000 CET","66","66","0xbac5","0xb694","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","1","1","502","0xc990"
"4","Mar 13, 2025 12:17:50.207710000 CET","583","583","0xbac6","0xb48e","6","569","172.29.250.200","2.22.32.110","32","517","57354","443","1","1","502","0xcb95"
"5","Mar 13, 2025 12:17:50.235389000 CET","66","66","0x0001","0x7559","6","52","2.22.32.110","172.29.250.200","32","0","443","57354","1","518","65535","0x952c"
"6","Mar 13, 2025 12:17:50.238420000 CET","1414","1414","0x0002","0x7014","6","1400","2.22.32.110","172.29.250.200","32","1348","443","57354","1","518","65535","0x8be1"
"7","Mar 13, 2025 12:17:50.238458000 CET","66","66","0xbac7","0xb692","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","518","1349","501","0xc990"
"8","Mar 13, 2025 12:17:50.242889000 CET","2762","2762","0x0003","0x6acf","6","2748","2.22.32.110","172.29.250.200","32","2696","443","57354","1349","518","65535","0xc970"
"9","Mar 13, 2025 12:17:50.242889000 CET","118","118","0x0005","0x7521","6","104","2.22.32.110","172.29.250.200","32","52","443","57354","4045","518","65535","0x99f6"
"10","Mar 13, 2025 12:17:50.242890000 CET","76","76","0x0006","0x754a","6","62","2.22.32.110","172.29.250.200","32","10","443","57354","4097","518","65535","0xac97"
"11","Mar 13, 2025 12:17:50.242920000 CET","66","66","0xbac8","0xb691","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","518","4045","499","0xc990"
"12","Mar 13, 2025 12:17:50.242930000 CET","66","66","0xbac9","0xb690","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","518","4097","499","0xc990"
"13","Mar 13, 2025 12:17:50.242933000 CET","66","66","0xbaca","0xb68f","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","518","4107","499","0xc990"
"14","Mar 13, 2025 12:17:50.244000000 CET","146","146","0xbacb","0xb63e","6","132","172.29.250.200","2.22.32.110","32","80","57354","443","518","4107","501","0xc9e0"
"15","Mar 13, 2025 12:17:50.244087000 CET","161","161","0xbacc","0xb62e","6","147","172.29.250.200","2.22.32.110","32","95","57354","443","598","4107","501","0xc9ef"
"16","Mar 13, 2025 12:17:50.244145000 CET","163","163","0xbacd","0xb62b","6","149","172.29.250.200","2.22.32.110","32","97","57354","443","693","4107","501","0xc9f1"
"17","Mar 13, 2025 12:17:50.278701000 CET","66","66","0x0007","0x7553","6","52","2.22.32.110","172.29.250.200","32","0","443","57354","4107","598","65535","0x848c"
"18","Mar 13, 2025 12:17:50.278702000 CET","66","66","0x0008","0x7552","6","52","2.22.32.110","172.29.250.200","32","0","443","57354","4107","790","65535","0x83c8"
"19","Mar 13, 2025 12:17:50.278703000 CET","353","353","0x0009","0x7432","6","339","2.22.32.110","172.29.250.200","32","287","443","57354","4107","790","65535","0x7b82"
"20","Mar 13, 2025 12:17:50.282008000 CET","353","353","0x000a","0x7431","6","339","2.22.32.110","172.29.250.200","32","287","443","57354","4394","790","65535","0x994d"
"21","Mar 13, 2025 12:17:50.282131000 CET","66","66","0xbace","0xb68b","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","790","4681","501","0xc990"
"22","Mar 13, 2025 12:17:50.289076000 CET","127","127","0x000b","0x7512","6","113","2.22.32.110","172.29.250.200","32","61","443","57354","4681","790","65535","0x7be9"
"23","Mar 13, 2025 12:17:50.289077000 CET","97","97","0x000c","0x752f","6","83","2.22.32.110","172.29.250.200","32","31","443","57354","4742","790","65535","0x388d"
"24","Mar 13, 2025 12:17:50.289244000 CET","97","97","0xbacf","0xb66b","6","83","172.29.250.200","2.22.32.110","32","31","57354","443","790","4773","501","0xc9af"
"25","Mar 13, 2025 12:17:50.316720000 CET","66","66","0x000d","0x754d","6","52","2.22.32.110","172.29.250.200","32","0","443","57354","4773","821","65535","0x80ba"
"26","Mar 13, 2025 12:17:50.601192000 CET","575","575","0x000e","0x734f","6","561","2.22.32.110","172.29.250.200","32","509","443","57354","4773","821","65535","0x68ae"
"27","Mar 13, 2025 12:17:50.601196000 CET","10850","10850","0x000f","0x4b2b","6","10836","2.22.32.110","172.29.250.200","32","10784","443","57354","5282","821","65535","0xc970"
"28","Mar 13, 2025 12:17:50.601434000 CET","66","66","0xbad0","0xb689","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","821","16066","442","0xc990"
"29","Mar 13, 2025 12:17:50.617428000 CET","37810","37810","0x0017","0xe1d2","6","37796","2.22.32.110","172.29.250.200","32","37744","443","57354","16066","821","65535","0xc970"
"30","Mar 13, 2025 12:17:50.617429000 CET","849","849","0x0033","0x7218","6","835","2.22.32.110","172.29.250.200","32","783","443","57354","53810","821","65535","0xcca5"
"31","Mar 13, 2025 12:17:50.617555000 CET","66","66","0xbad1","0xb688","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","821","54593","255","0xc990"
"32","Mar 13, 2025 12:17:50.662082000 CET","10850","10850","0x0034","0x4b06","6","10836","2.22.32.110","172.29.250.200","32","10784","443","57354","54593","821","65535","0xc970"
"33","Mar 13, 2025 12:17:50.662106000 CET","66","66","0xbad2","0xb687","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","821","65377","447","0xc990"
"34","Mar 13, 2025 12:17:50.662942000 CET","21634","21634","0x003c","0x20de","6","21620","2.22.32.110","172.29.250.200","32","21568","443","57354","65377","821","65535","0xc970"
"35","Mar 13, 2025 12:17:50.662967000 CET","66","66","0xbad3","0xb686","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","821","86945","838","0xc990"
"36","Mar 13, 2025 12:17:50.684950000 CET","10850","10850","0x004c","0x4aee","6","10836","2.22.32.110","172.29.250.200","32","10784","443","57354","86945","821","65535","0xc970"
"37","Mar 13, 2025 12:17:50.684950000 CET","1290","1290","0x0054","0x703e","6","1276","2.22.32.110","172.29.250.200","32","1224","443","57354","97729","821","65535","0xf445"
"38","Mar 13, 2025 12:17:50.685007000 CET","66","66","0xbad4","0xb685","6","52","172.29.250.200","2.22.32.110","32","0","57354","443","821","97729","1007","0xc990"
"39","Mar 13, 2025 12:17:50.731154000 CET","16242","16242","0x0055","0x35d5","6","16228","2.22.32.110","172.29.250.200","32","16176","443","57354","98953","821","65535","0xc970"
"40","Mar 13, 2025 12:17:50.731154000 CET","296","296","0x0061","0x7413","6","282","2.22.32.110","172.29.250.200","32","230","443","57354","115129","821","65535","0x7995"
