frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:22:25.026471000 CET","74","74","0x1ee0","0x521f","6","60","172.29.250.200","2.22.32.193","40","0","58514","443","0","0","64240","0xc9eb"
"2","Mar 13, 2025 12:22:25.063071000 CET","74","74","0x0000","0x7eff","6","60","2.22.32.193","172.29.250.200","40","0","443","58514","0","1","65160","0xd738"
"3","Mar 13, 2025 12:22:25.063119000 CET","66","66","0x1ee1","0x5226","6","52","172.29.250.200","2.22.32.193","32","0","58514","443","1","1","502","0xc9e3"
"4","Mar 13, 2025 12:22:25.064711000 CET","583","583","0x1ee2","0x5020","6","569","172.29.250.200","2.22.32.193","32","517","58514","443","1","1","502","0xcbe8"
"5","Mar 13, 2025 12:22:25.102795000 CET","66","66","0x0001","0x7506","6","52","2.22.32.193","172.29.250.200","32","0","443","58514","1","518","65535","0x01fe"
"6","Mar 13, 2025 12:22:25.106292000 CET","1414","1414","0x0002","0x6fc1","6","1400","2.22.32.193","172.29.250.200","32","1348","443","58514","1","518","65535","0xb91b"
"7","Mar 13, 2025 12:22:25.106329000 CET","66","66","0x1ee3","0x5224","6","52","172.29.250.200","2.22.32.193","32","0","58514","443","518","1349","501","0xc9e3"
"8","Mar 13, 2025 12:22:25.110003000 CET","1865","1865","0x0003","0x6dfd","6","1851","2.22.32.193","172.29.250.200","32","1799","443","58514","1349","518","65535","0xd0ea"
"9","Mar 13, 2025 12:22:25.110028000 CET","66","66","0x1ee4","0x5223","6","52","172.29.250.200","2.22.32.193","32","0","58514","443","518","3148","499","0xc9e3"
"10","Mar 13, 2025 12:22:25.111340000 CET","146","146","0x1ee5","0x51d2","6","132","172.29.250.200","2.22.32.193","32","80","58514","443","518","3148","501","0xca33"
"11","Mar 13, 2025 12:22:25.111463000 CET","112","112","0x1ee6","0x51f3","6","98","172.29.250.200","2.22.32.193","32","46","58514","443","598","3148","501","0xca11"
