frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:11:19.866935000 CET","42","42",,,,,,,,,,,,,,
"2","Mar 13, 2025 12:11:19.867054000 CET","42","42",,,,,,,,,,,,,,
"3","Mar 13, 2025 12:11:20.467002000 CET","74","74","0xb4cb","0xbb9c","6","60","172.29.250.200","2.22.33.88","40","0","38176","443","0","0","64240","0xca82"
"4","Mar 13, 2025 12:11:20.502271000 CET","74","74","0x0000","0x7e68","6","60","2.22.33.88","172.29.250.200","40","0","443","38176","0","1","65160","0x65ae"
"5","Mar 13, 2025 12:11:20.502355000 CET","66","66","0xb4cc","0xbba3","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","1","1","502","0xca7a"
"6","Mar 13, 2025 12:11:20.504317000 CET","583","583","0xb4cd","0xb99d","6","569","172.29.250.200","2.22.33.88","32","517","38176","443","1","1","502","0xcc7f"
"7","Mar 13, 2025 12:11:20.531009000 CET","66","66","0x0001","0x746f","6","52","2.22.33.88","172.29.250.200","32","0","443","38176","1","518","65535","0x9075"
"8","Mar 13, 2025 12:11:20.534405000 CET","1414","1414","0x0002","0x6f2a","6","1400","2.22.33.88","172.29.250.200","32","1348","443","38176","1","518","65535","0x51c7"
"9","Mar 13, 2025 12:11:20.534434000 CET","66","66","0xb4ce","0xbba1","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","518","1349","501","0xca7a"
"10","Mar 13, 2025 12:11:20.539043000 CET","2387","2387","0x0003","0x6b5c","6","2373","2.22.33.88","172.29.250.200","32","2321","443","38176","1349","518","65535","0xd38b"
"11","Mar 13, 2025 12:11:20.539066000 CET","66","66","0xb4cf","0xbba0","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","518","3670","498","0xca7a"
"12","Mar 13, 2025 12:11:20.540024000 CET","146","146","0xb4d0","0xbb4f","6","132","172.29.250.200","2.22.33.88","32","80","38176","443","518","3670","501","0xcaca"
"13","Mar 13, 2025 12:11:20.540106000 CET","161","161","0xb4d1","0xbb3f","6","147","172.29.250.200","2.22.33.88","32","95","38176","443","598","3670","501","0xcad9"
"14","Mar 13, 2025 12:11:20.540315000 CET","162","162","0xb4d2","0xbb3d","6","148","172.29.250.200","2.22.33.88","32","96","38176","443","693","3670","501","0xcada"
"15","Mar 13, 2025 12:11:20.563788000 CET","66","66","0x0005","0x746b","6","52","2.22.33.88","172.29.250.200","32","0","443","38176","3670","693","65535","0x812a"
"16","Mar 13, 2025 12:11:20.575458000 CET","66","66","0x0006","0x746a","6","52","2.22.33.88","172.29.250.200","32","0","443","38176","3670","789","65535","0x80c0"
"17","Mar 13, 2025 12:11:20.603053000 CET","640","640","0x0007","0x722b","6","626","2.22.33.88","172.29.250.200","32","574","443","38176","3670","789","65535","0xca5a"
"18","Mar 13, 2025 12:11:20.629590000 CET","127","127","0x0009","0x742a","6","113","2.22.33.88","172.29.250.200","32","61","443","38176","4244","789","65535","0xab66"
"19","Mar 13, 2025 12:11:20.629590000 CET","97","97","0x000a","0x7447","6","83","2.22.33.88","172.29.250.200","32","31","443","38176","4305","789","65535","0x3118"
"20","Mar 13, 2025 12:11:20.629729000 CET","97","97","0xb4d3","0xbb7d","6","83","172.29.250.200","2.22.33.88","32","31","38176","443","789","4336","501","0xca99"
"21","Mar 13, 2025 12:11:20.645927000 CET","66","66","0x000b","0x7465","6","52","2.22.33.88","172.29.250.200","32","0","443","38176","4336","820","65535","0x7d68"
"22","Mar 13, 2025 12:11:21.170092000 CET","455","455","0x000c","0x72df","6","441","2.22.33.88","172.29.250.200","32","389","443","38176","4336","820","65535","0xb280"
"23","Mar 13, 2025 12:11:21.170095000 CET","48594","48594","0x000d","0xb6d2","6","48580","2.22.33.88","172.29.250.200","32","48528","443","38176","4725","820","65535","0xca5a"
"24","Mar 13, 2025 12:11:21.170096000 CET","849","849","0x0031","0x7130","6","835","2.22.33.88","172.29.250.200","32","783","443","38176","53253","820","65535","0x8ef5"
"25","Mar 13, 2025 12:11:21.170096000 CET","1414","1414","0x0032","0x6efa","6","1400","2.22.33.88","172.29.250.200","32","1348","443","38176","54036","820","65535","0x56d7"
"26","Mar 13, 2025 12:11:21.170239000 CET","66","66","0xb4d4","0xbb9b","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","55384","250","0xca7a"
"27","Mar 13, 2025 12:11:21.170415000 CET","66","66","0xb4d5","0xbb9a","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","55384","501","0xca7a"
"28","Mar 13, 2025 12:11:21.170729000 CET","12198","12198","0x0033","0x44d9","6","12184","2.22.33.88","172.29.250.200","32","12132","443","38176","55384","820","65535","0xca5a"
"29","Mar 13, 2025 12:11:21.170812000 CET","66","66","0xb4d6","0xbb99","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","67516","501","0xca7a"
"30","Mar 13, 2025 12:11:21.171972000 CET","1414","1414","0x003c","0x6ef0","6","1400","2.22.33.88","172.29.250.200","32","1348","443","38176","4336","820","65535","0x92e5"
"31","Mar 13, 2025 12:11:21.171979000 CET","78","78","0xb4d7","0xbb8c","6","64","172.29.250.200","2.22.33.88","44","0","38176","443","820","67516","501","0xca86"
"32","Mar 13, 2025 12:11:21.199145000 CET","4110","4110","0x003d","0x6467","6","4096","2.22.33.88","172.29.250.200","32","4044","443","38176","67516","820","65535","0xca5a"
"33","Mar 13, 2025 12:11:21.199174000 CET","66","66","0xb4d8","0xbb97","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","71560","564","0xca7a"
"34","Mar 13, 2025 12:11:21.227342000 CET","16242","16242","0x0040","0x3500","6","16228","2.22.33.88","172.29.250.200","32","16176","443","38176","71560","820","65535","0xca5a"
"35","Mar 13, 2025 12:11:21.227368000 CET","66","66","0xb4d9","0xbb96","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","87736","817","0xca7a"
"36","Mar 13, 2025 12:11:21.228376000 CET","29722","29722","0x004c","0x004c","6","29708","2.22.33.88","172.29.250.200","32","29656","443","38176","87736","820","65535","0xca5a"
"37","Mar 13, 2025 12:11:21.228401000 CET","66","66","0xb4da","0xbb95","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","117392","1280","0xca7a"
"38","Mar 13, 2025 12:11:21.233923000 CET","25678","25678","0x0062","0x1002","6","25664","2.22.33.88","172.29.250.200","32","25612","443","38176","117392","820","65535","0xca5a"
"39","Mar 13, 2025 12:11:21.233944000 CET","66","66","0xb4db","0xbb94","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","143004","1681","0xca7a"
"40","Mar 13, 2025 12:11:21.246162000 CET","16242","16242","0x0075","0x34cb","6","16228","2.22.33.88","172.29.250.200","32","16176","443","38176","143004","820","65535","0xca5a"
"41","Mar 13, 2025 12:11:21.246199000 CET","66","66","0xb4dc","0xbb93","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","159180","1933","0xca7a"
"42","Mar 13, 2025 12:11:21.252327000 CET","14894","14894","0x0081","0x3a03","6","14880","2.22.33.88","172.29.250.200","32","14828","443","38176","159180","820","65535","0xca5a"
"43","Mar 13, 2025 12:11:21.252355000 CET","66","66","0xb4dd","0xbb92","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","174008","2165","0xca7a"
"44","Mar 13, 2025 12:11:21.252668000 CET","21634","21634","0x008c","0x1fa4","6","21620","2.22.33.88","172.29.250.200","32","21568","443","38176","174008","820","65535","0xca5a"
"45","Mar 13, 2025 12:11:21.252695000 CET","66","66","0xb4de","0xbb91","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","195576","2502","0xca7a"
"46","Mar 13, 2025 12:11:21.254505000 CET","24330","24330","0x009c","0x150c","6","24316","2.22.33.88","172.29.250.200","32","24264","443","38176","195576","820","65535","0xca5a"
"47","Mar 13, 2025 12:11:21.254517000 CET","66","66","0xb4df","0xbb90","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","219840","2881","0xca7a"
"48","Mar 13, 2025 12:11:21.265958000 CET","64770","64770","0x00ae","0x7701","6","64756","2.22.33.88","172.29.250.200","32","64704","443","38176","219840","820","65535","0xc73b"
"49","Mar 13, 2025 12:11:21.265987000 CET","66","66","0xb4e0","0xbb8f","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","284544","3892","0xca7a"
"50","Mar 13, 2025 12:11:21.265992000 CET","10850","10850","0x00de","0x4972","6","10836","2.22.33.88","172.29.250.200","32","10784","443","38176","284544","820","65535","0xca5a"
"51","Mar 13, 2025 12:11:21.265996000 CET","66","66","0xb4e1","0xbb8e","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","295328","4061","0xca7a"
"52","Mar 13, 2025 12:11:21.266603000 CET","14894","14894","0x00e6","0x399e","6","14880","2.22.33.88","172.29.250.200","32","14828","443","38176","295328","820","65535","0xca5a"
"53","Mar 13, 2025 12:11:21.266632000 CET","66","66","0xb4e2","0xbb8d","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","310156","4292","0xca7a"
"54","Mar 13, 2025 12:11:21.269379000 CET","14894","14894","0x00f1","0x3993","6","14880","2.22.33.88","172.29.250.200","32","14828","443","38176","310156","820","65535","0xca5a"
"55","Mar 13, 2025 12:11:21.269411000 CET","66","66","0xb4e3","0xbb8c","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","324984","4524","0xca7a"
"56","Mar 13, 2025 12:11:21.270183000 CET","18938","18938","0x00fc","0x29bc","6","18924","2.22.33.88","172.29.250.200","32","18872","443","38176","324984","820","65535","0xca5a"
"57","Mar 13, 2025 12:11:21.270202000 CET","66","66","0xb4e4","0xbb8b","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","343856","4819","0xca7a"
"58","Mar 13, 2025 12:11:21.273671000 CET","5458","5458","0x010a","0x5e56","6","5444","2.22.33.88","172.29.250.200","32","5392","443","38176","343856","820","65535","0xca5a"
"59","Mar 13, 2025 12:11:21.273699000 CET","66","66","0xb4e5","0xbb8a","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","349248","4903","0xca7a"
"60","Mar 13, 2025 12:11:21.274766000 CET","47246","47246","0x010e","0xbb15","6","47232","2.22.33.88","172.29.250.200","32","47180","443","38176","349248","820","65535","0xca5a"
"61","Mar 13, 2025 12:11:21.274781000 CET","66","66","0xb4e6","0xbb89","6","52","172.29.250.200","2.22.33.88","32","0","38176","443","820","396428","5640","0xca7a"
"62","Mar 13, 2025 12:11:21.278417000 CET","31070","31070","0x0131","0xfa22","6","31056","2.22.33.88","172.29.250.200","32","31004","443","38176","396428","820","65535","0xca5a"
