frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:20:36.159441000 CET","74","74","0x0aef","0xfe7b","6","60","172.29.250.200","151.101.243.5","40","0","39420","443","0","0","64240","0x3180"
"2","Mar 13, 2025 12:20:36.203107000 CET","74","74","0x0000","0x166b","6","60","151.101.243.5","172.29.250.200","40","0","443","39420","0","1","65535","0x7f25"
"3","Mar 13, 2025 12:20:36.203158000 CET","66","66","0x0af0","0xfe82","6","52","172.29.250.200","151.101.243.5","32","0","39420","443","1","1","502","0x3178"
"4","Mar 13, 2025 12:20:36.204857000 CET","583","583","0x0af1","0xfc7c","6","569","172.29.250.200","151.101.243.5","32","517","39420","443","1","1","502","0x337d"
"5","Mar 13, 2025 12:20:36.227511000 CET","66","66","0x0001","0x0d72","6","52","151.101.243.5","172.29.250.200","32","0","443","39420","1","518","20478","0x5b5f"
"6","Mar 13, 2025 12:20:36.232342000 CET","1414","1414","0x0002","0x082d","6","1400","151.101.243.5","172.29.250.200","32","1348","443","39420","1","518","20480","0xf09d"
"7","Mar 13, 2025 12:20:36.232359000 CET","66","66","0x0af2","0xfe80","6","52","172.29.250.200","151.101.243.5","32","0","39420","443","518","1349","501","0x3178"
"8","Mar 13, 2025 12:20:36.234243000 CET","2220","2220","0x0003","0x0506","6","2206","151.101.243.5","172.29.250.200","32","2154","443","39420","1349","518","20480","0x39e2"
"9","Mar 13, 2025 12:20:36.234266000 CET","66","66","0x0af3","0xfe7f","6","52","172.29.250.200","151.101.243.5","32","0","39420","443","518","3503","499","0x3178"
"10","Mar 13, 2025 12:20:36.235302000 CET","130","130","0x0af4","0xfe3e","6","116","172.29.250.200","151.101.243.5","32","64","39420","443","518","3503","499","0x31b8"
"11","Mar 13, 2025 12:20:36.235367000 CET","161","161","0x0af5","0xfe1e","6","147","172.29.250.200","151.101.243.5","32","95","39420","443","582","3503","499","0x31d7"
"12","Mar 13, 2025 12:20:36.235513000 CET","161","161","0x0af6","0xfe1d","6","147","172.29.250.200","151.101.243.5","32","95","39420","443","677","3503","501","0x31d7"
"13","Mar 13, 2025 12:20:36.258916000 CET","66","66","0x0005","0x0d6e","6","52","151.101.243.5","172.29.250.200","32","0","443","39420","3503","582","20479","0x4d33"
"14","Mar 13, 2025 12:20:36.258917000 CET","66","66","0x0006","0x0d6d","6","52","151.101.243.5","172.29.250.200","32","0","443","39420","3503","772","20479","0x4c75"
"15","Mar 13, 2025 12:20:36.260994000 CET","131","131","0x0007","0x0d2b","6","117","151.101.243.5","172.29.250.200","32","65","443","39420","3503","772","20480","0xfee6"
"16","Mar 13, 2025 12:20:36.260995000 CET","546","546","0x0008","0x0b8b","6","532","151.101.243.5","172.29.250.200","32","480","443","39420","3568","772","20480","0x614c"
"17","Mar 13, 2025 12:20:36.261135000 CET","97","97","0x0af7","0xfe5c","6","83","172.29.250.200","151.101.243.5","32","31","39420","443","772","4048","501","0x3197"
