frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:24:17.926850000 CET","74","74","0xa68b","0x6475","6","60","172.29.250.200","151.101.241.111","40","0","39978","443","0","0","64240","0x2fea"
"2","Mar 13, 2025 12:24:17.962145000 CET","74","74","0x0000","0x1901","6","60","151.101.241.111","172.29.250.200","40","0","443","39978","0","1","65535","0xf627"
"3","Mar 13, 2025 12:24:17.962180000 CET","66","66","0xa68c","0x647c","6","52","172.29.250.200","151.101.241.111","32","0","39978","443","1","1","502","0x2fe2"
"4","Mar 13, 2025 12:24:17.963829000 CET","583","583","0xa68d","0x6276","6","569","172.29.250.200","151.101.241.111","32","517","39978","443","1","1","502","0x31e7"
"5","Mar 13, 2025 12:24:18.003528000 CET","66","66","0x0001","0x0f08","6","52","151.101.241.111","172.29.250.200","32","0","443","39978","1","518","20478","0xd269"
"6","Mar 13, 2025 12:24:18.005664000 CET","1414","1414","0x0002","0x09c3","6","1400","151.101.241.111","172.29.250.200","32","1348","443","39978","1","518","20480","0xb5f6"
"7","Mar 13, 2025 12:24:18.005692000 CET","66","66","0xa68e","0x647a","6","52","172.29.250.200","151.101.241.111","32","0","39978","443","518","1349","501","0x2fe2"
"8","Mar 13, 2025 12:24:18.009176000 CET","2762","2762","0x0003","0x047e","6","2748","151.101.241.111","172.29.250.200","32","2696","443","39978","1349","518","20480","0x2fc2"
"9","Mar 13, 2025 12:24:18.009177000 CET","349","349","0x0005","0x0de9","6","335","151.101.241.111","172.29.250.200","32","283","443","39978","4045","518","20480","0x81b8"
"10","Mar 13, 2025 12:24:18.009215000 CET","66","66","0xa68f","0x6479","6","52","172.29.250.200","151.101.241.111","32","0","39978","443","518","4045","499","0x2fe2"
"11","Mar 13, 2025 12:24:18.009220000 CET","66","66","0xa690","0x6478","6","52","172.29.250.200","151.101.241.111","32","0","39978","443","518","4328","497","0x2fe2"
