frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:14:10.939653000 CET","74","74","0xbb99","0xb56b","6","60","172.29.250.200","2.22.32.187","40","0","36912","443","0","0","64240","0xc9e5"
"2","Mar 13, 2025 12:14:10.976465000 CET","74","74","0x0000","0x7e05","6","60","2.22.32.187","172.29.250.200","40","0","443","36912","0","1","65160","0x0026"
"3","Mar 13, 2025 12:14:10.976513000 CET","66","66","0xbb9a","0xb572","6","52","172.29.250.200","2.22.32.187","32","0","36912","443","1","1","502","0xc9dd"
"4","Mar 13, 2025 12:14:10.978271000 CET","583","583","0xbb9b","0xb36c","6","569","172.29.250.200","2.22.32.187","32","517","36912","443","1","1","502","0xcbe2"
"5","Mar 13, 2025 12:14:11.012560000 CET","66","66","0x0001","0x750c","6","52","2.22.32.187","172.29.250.200","32","0","443","36912","1","518","65535","0x2aeb"
"6","Mar 13, 2025 12:14:11.012561000 CET","1414","1414","0x0002","0x6fc7","6","1400","2.22.32.187","172.29.250.200","32","1348","443","36912","1","518","65535","0x9e83"
"7","Mar 13, 2025 12:14:11.012597000 CET","66","66","0xbb9c","0xb570","6","52","172.29.250.200","2.22.32.187","32","0","36912","443","518","1349","501","0xc9dd"
"8","Mar 13, 2025 12:14:11.016850000 CET","2309","2309","0x0003","0x6c47","6","2295","2.22.32.187","172.29.250.200","32","2243","443","36912","1349","518","65535","0xd2a0"
"9","Mar 13, 2025 12:14:11.016904000 CET","66","66","0xbb9d","0xb56f","6","52","172.29.250.200","2.22.32.187","32","0","36912","443","518","3592","499","0xc9dd"
"10","Mar 13, 2025 12:14:11.018114000 CET","146","146","0xbb9e","0xb51e","6","132","172.29.250.200","2.22.32.187","32","80","36912","443","518","3592","501","0xca2d"
"11","Mar 13, 2025 12:14:11.018186000 CET","161","161","0xbb9f","0xb50e","6","147","172.29.250.200","2.22.32.187","32","95","36912","443","598","3592","501","0xca3c"
"12","Mar 13, 2025 12:14:11.018332000 CET","163","163","0xbba0","0xb50b","6","149","172.29.250.200","2.22.32.187","32","97","36912","443","693","3592","501","0xca3e"
"13","Mar 13, 2025 12:14:11.044411000 CET","66","66","0x0005","0x7508","6","52","2.22.32.187","172.29.250.200","32","0","443","36912","3592","693","65535","0x1bef"
"14","Mar 13, 2025 12:14:11.044412000 CET","353","353","0x0006","0x73e8","6","339","2.22.32.187","172.29.250.200","32","287","443","36912","3592","693","65535","0x5dc0"
"15","Mar 13, 2025 12:14:11.044412000 CET","445","445","0x0007","0x738b","6","431","2.22.32.187","172.29.250.200","32","379","443","36912","3879","790","65535","0x4814"
"16","Mar 13, 2025 12:14:11.044670000 CET","97","97","0xbba1","0xb54c","6","83","172.29.250.200","2.22.32.187","32","31","36912","443","790","4258","501","0xc9fc"
"17","Mar 13, 2025 12:14:11.061458000 CET","66","66","0x0008","0x7505","6","52","2.22.32.187","172.29.250.200","32","0","443","36912","4258","821","65535","0x18a7"
