frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:10:24.197033000 CET","74","74","0xb134","0xdef9","6","60","172.29.250.200","13.107.246.60","40","0","54170","443","0","0","64240","0xaabc"
"2","Mar 13, 2025 12:10:24.236434000 CET","74","74","0x0000","0xa02e","6","60","13.107.246.60","172.29.250.200","40","0","443","54170","0","1","43338","0xca8d"
"3","Mar 13, 2025 12:10:24.236511000 CET","66","66","0xb135","0xdf00","6","52","172.29.250.200","13.107.246.60","32","0","54170","443","1","1","502","0xaab4"
"4","Mar 13, 2025 12:10:24.238275000 CET","583","583","0xb136","0xdcfa","6","569","172.29.250.200","13.107.246.60","32","517","54170","443","1","1","502","0xacb9"
"5","Mar 13, 2025 12:10:24.267131000 CET","66","66","0x0001","0x9435","6","52","13.107.246.60","172.29.250.200","32","0","443","54170","1","518","20478","0x5016"
"6","Mar 13, 2025 12:10:24.269458000 CET","165","165","0x0002","0x93d1","6","151","13.107.246.60","172.29.250.200","32","99","443","54170","1","518","20480","0x3ac6"
"7","Mar 13, 2025 12:10:24.269495000 CET","66","66","0xb137","0xdefe","6","52","172.29.250.200","13.107.246.60","32","0","54170","443","518","100","502","0xaab4"
"8","Mar 13, 2025 12:10:24.269816000 CET","589","589","0xb138","0xdcf2","6","575","172.29.250.200","13.107.246.60","32","523","54170","443","518","100","502","0xacbf"
"9","Mar 13, 2025 12:10:24.291418000 CET","66","66","0x0003","0x9433","6","52","13.107.246.60","172.29.250.200","32","0","443","54170","100","1041","20478","0x4d6f"
"10","Mar 13, 2025 12:10:24.294159000 CET","1414","1414","0x0004","0x8eee","6","1400","13.107.246.60","172.29.250.200","32","1348","443","54170","100","1041","20480","0x0e55"
