frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:12:15.579723000 CET","74","74","0x9a56","0x10df","6","60","172.29.250.200","23.51.209.109","40","0","34778","443","0","0","64240","0x8fb5"
"2","Mar 13, 2025 12:12:15.625235000 CET","74","74","0x0000","0xbe35","6","60","23.51.209.109","172.29.250.200","40","0","443","34778","0","1","65160","0xcc58"
"3","Mar 13, 2025 12:12:15.625269000 CET","66","66","0x9a57","0x10e6","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","1","1","502","0x8fad"
"4","Mar 13, 2025 12:12:15.626856000 CET","583","583","0x9a58","0x0ee0","6","569","172.29.250.200","23.51.209.109","32","517","34778","443","1","1","502","0x91b2"
"5","Mar 13, 2025 12:12:15.668971000 CET","66","66","0x0001","0xaf3c","6","52","23.51.209.109","172.29.250.200","32","0","443","34778","1","518","65535","0xf715"
"6","Mar 13, 2025 12:12:15.684841000 CET","1414","1414","0x0002","0xa9f7","6","1400","23.51.209.109","172.29.250.200","32","1348","443","34778","1","518","65535","0xabe3"
"7","Mar 13, 2025 12:12:15.684867000 CET","66","66","0x9a59","0x10e4","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","518","1349","501","0x8fad"
"8","Mar 13, 2025 12:12:15.685681000 CET","2251","2251","0x0003","0xa6b1","6","2237","23.51.209.109","172.29.250.200","32","2185","443","34778","1349","518","65535","0x9836"
"9","Mar 13, 2025 12:12:15.685697000 CET","66","66","0x9a5a","0x10e3","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","518","3534","499","0x8fad"
"10","Mar 13, 2025 12:12:15.686732000 CET","146","146","0x9a5b","0x1092","6","132","172.29.250.200","23.51.209.109","32","80","34778","443","518","3534","501","0x8ffd"
"11","Mar 13, 2025 12:12:15.686815000 CET","161","161","0x9a5c","0x1082","6","147","172.29.250.200","23.51.209.109","32","95","34778","443","598","3534","501","0x900c"
"12","Mar 13, 2025 12:12:15.686954000 CET","161","161","0x9a5d","0x1081","6","147","172.29.250.200","23.51.209.109","32","95","34778","443","693","3534","501","0x900c"
"13","Mar 13, 2025 12:12:15.704829000 CET","66","66","0x0005","0xaf38","6","52","23.51.209.109","172.29.250.200","32","0","443","34778","3534","598","65535","0xe899"
"14","Mar 13, 2025 12:12:15.710479000 CET","66","66","0x0006","0xaf37","6","52","23.51.209.109","172.29.250.200","32","0","443","34778","3534","788","65535","0xe7d6"
"15","Mar 13, 2025 12:12:15.714129000 CET","640","640","0x0007","0xacf8","6","626","23.51.209.109","172.29.250.200","32","574","443","34778","3534","788","65535","0x8f8d"
"16","Mar 13, 2025 12:12:15.723826000 CET","127","127","0x0009","0xaef7","6","113","23.51.209.109","172.29.250.200","32","61","443","34778","4108","788","65535","0x6494"
"17","Mar 13, 2025 12:12:15.723827000 CET","97","97","0x000a","0xaf14","6","83","23.51.209.109","172.29.250.200","32","31","443","34778","4169","788","65535","0xaab0"
"18","Mar 13, 2025 12:12:15.723931000 CET","97","97","0x9a5e","0x10c0","6","83","172.29.250.200","23.51.209.109","32","31","34778","443","788","4200","501","0x8fcc"
"19","Mar 13, 2025 12:12:15.745330000 CET","66","66","0x000b","0xaf32","6","52","23.51.209.109","172.29.250.200","32","0","443","34778","4200","819","65535","0xe4d4"
"20","Mar 13, 2025 12:12:15.818961000 CET","416","416","0x000c","0xadd3","6","402","23.51.209.109","172.29.250.200","32","350","443","34778","4200","819","65535","0xe3da"
"21","Mar 13, 2025 12:12:15.824501000 CET","97","97","0x000d","0xaf11","6","83","23.51.209.109","172.29.250.200","32","31","443","34778","4550","819","65535","0xb19c"
"22","Mar 13, 2025 12:12:15.824589000 CET","66","66","0x9a5f","0x10de","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","819","4581","501","0x8fad"
"23","Mar 13, 2025 12:12:15.824681000 CET","123","123","0x9a60","0x10a4","6","109","172.29.250.200","23.51.209.109","32","57","34778","443","819","4581","501","0x8fe6"
"24","Mar 13, 2025 12:12:15.846631000 CET","66","66","0x000e","0xaf2f","6","52","23.51.209.109","172.29.250.200","32","0","443","34778","4581","876","65535","0xe257"
"25","Mar 13, 2025 12:12:15.950446000 CET","446","446","0x000f","0xadb2","6","432","23.51.209.109","172.29.250.200","32","380","443","34778","4581","876","65535","0x1d70"
"26","Mar 13, 2025 12:12:15.952215000 CET","8154","8154","0x0010","0x8f95","6","8140","23.51.209.109","172.29.250.200","32","8088","443","34778","4961","876","65535","0x8f8d"
"27","Mar 13, 2025 12:12:15.952289000 CET","66","66","0x9a61","0x10dc","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","13049","447","0x8fad"
"28","Mar 13, 2025 12:12:15.953580000 CET","5458","5458","0x0016","0x9a17","6","5444","23.51.209.109","172.29.250.200","32","5392","443","34778","13049","876","65535","0x8f8d"
"29","Mar 13, 2025 12:12:15.953600000 CET","66","66","0x9a62","0x10db","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","18441","479","0x8fad"
"30","Mar 13, 2025 12:12:15.955885000 CET","2762","2762","0x001a","0xa49b","6","2748","23.51.209.109","172.29.250.200","32","2696","443","34778","18441","876","65535","0x8f8d"
"31","Mar 13, 2025 12:12:15.955909000 CET","66","66","0x9a63","0x10da","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","21137","499","0x8fad"
"32","Mar 13, 2025 12:12:15.959627000 CET","2762","2762","0x001c","0xa499","6","2748","23.51.209.109","172.29.250.200","32","2696","443","34778","21137","876","65535","0x8f8d"
"33","Mar 13, 2025 12:12:15.959649000 CET","66","66","0x9a64","0x10d9","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","23833","499","0x8fad"
"34","Mar 13, 2025 12:12:15.960664000 CET","2762","2762","0x001e","0xa497","6","2748","23.51.209.109","172.29.250.200","32","2696","443","34778","23833","876","65535","0x8f8d"
"35","Mar 13, 2025 12:12:15.960708000 CET","66","66","0x9a65","0x10d8","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","26529","499","0x8fad"
"36","Mar 13, 2025 12:12:15.965128000 CET","9502","9502","0x0020","0x8a41","6","9488","23.51.209.109","172.29.250.200","32","9436","443","34778","26529","876","65535","0x8f8d"
"37","Mar 13, 2025 12:12:15.965185000 CET","66","66","0x9a66","0x10d7","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","35965","501","0x8fad"
"38","Mar 13, 2025 12:12:15.966009000 CET","8154","8154","0x0027","0x8f7e","6","8140","23.51.209.109","172.29.250.200","32","8088","443","34778","35965","876","65535","0x8f8d"
"39","Mar 13, 2025 12:12:15.966046000 CET","66","66","0x9a67","0x10d6","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","44053","447","0x8fad"
"40","Mar 13, 2025 12:12:15.968857000 CET","5458","5458","0x002d","0x9a00","6","5444","23.51.209.109","172.29.250.200","32","5392","443","34778","44053","876","65535","0x8f8d"
"41","Mar 13, 2025 12:12:15.968879000 CET","66","66","0x9a68","0x10d5","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","49445","479","0x8fad"
"42","Mar 13, 2025 12:12:15.970015000 CET","8154","8154","0x0031","0x8f74","6","8140","23.51.209.109","172.29.250.200","32","8088","443","34778","49445","876","65535","0x8f8d"
"43","Mar 13, 2025 12:12:15.970064000 CET","66","66","0x9a69","0x10d4","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","57533","501","0x8fad"
"44","Mar 13, 2025 12:12:15.972377000 CET","5458","5458","0x0037","0x99f6","6","5444","23.51.209.109","172.29.250.200","32","5392","443","34778","57533","876","65535","0x8f8d"
"45","Mar 13, 2025 12:12:15.972397000 CET","66","66","0x9a6a","0x10d3","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","62925","585","0x8fad"
"46","Mar 13, 2025 12:12:15.974370000 CET","12198","12198","0x003b","0x7f9e","6","12184","23.51.209.109","172.29.250.200","32","12132","443","34778","62925","876","65535","0x8f8d"
"47","Mar 13, 2025 12:12:15.974390000 CET","66","66","0x9a6b","0x10d2","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","75057","775","0x8fad"
"48","Mar 13, 2025 12:12:15.978141000 CET","9502","9502","0x0044","0x8a1d","6","9488","23.51.209.109","172.29.250.200","32","9436","443","34778","75057","876","65535","0x8f8d"
"49","Mar 13, 2025 12:12:15.978163000 CET","66","66","0x9a6c","0x10d1","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","84493","922","0x8fad"
"50","Mar 13, 2025 12:12:15.980613000 CET","5458","5458","0x004b","0x99e2","6","5444","23.51.209.109","172.29.250.200","32","5392","443","34778","84493","876","65535","0x8f8d"
"51","Mar 13, 2025 12:12:15.980635000 CET","66","66","0x9a6d","0x10d0","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","89885","1007","0x8fad"
"52","Mar 13, 2025 12:12:15.986126000 CET","9502","9502","0x004f","0x8a12","6","9488","23.51.209.109","172.29.250.200","32","9436","443","34778","89885","876","65535","0x8f8d"
"53","Mar 13, 2025 12:12:15.986147000 CET","66","66","0x9a6e","0x10cf","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","99321","1154","0x8fad"
"54","Mar 13, 2025 12:12:15.986831000 CET","1414","1414","0x0056","0xa9a3","6","1400","23.51.209.109","172.29.250.200","32","1348","443","34778","99321","876","65535","0xac23"
"55","Mar 13, 2025 12:12:15.994368000 CET","9502","9502","0x0057","0x8a0a","6","9488","23.51.209.109","172.29.250.200","32","9436","443","34778","100669","876","65535","0x8f8d"
"56","Mar 13, 2025 12:12:15.994381000 CET","66","66","0x9a6f","0x10ce","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","110105","1324","0x8fad"
"57","Mar 13, 2025 12:12:15.996711000 CET","8154","8154","0x005e","0x8f47","6","8140","23.51.209.109","172.29.250.200","32","8088","443","34778","110105","876","65535","0x8f8d"
"58","Mar 13, 2025 12:12:15.996731000 CET","66","66","0x9a70","0x10cd","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","118193","1451","0x8fad"
"59","Mar 13, 2025 12:12:16.000008000 CET","14894","14894","0x0064","0x74ed","6","14880","23.51.209.109","172.29.250.200","32","14828","443","34778","118193","876","65535","0x8f8d"
"60","Mar 13, 2025 12:12:16.000028000 CET","66","66","0x9a71","0x10cc","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","133021","1682","0x8fad"
"61","Mar 13, 2025 12:12:16.000764000 CET","20286","20286","0x006f","0x5fd2","6","20272","23.51.209.109","172.29.250.200","32","20220","443","34778","133021","876","65535","0x8f8d"
"62","Mar 13, 2025 12:12:16.000781000 CET","66","66","0x9a72","0x10cb","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","153241","1998","0x8fad"
"63","Mar 13, 2025 12:12:16.003036000 CET","10850","10850","0x007e","0x849f","6","10836","23.51.209.109","172.29.250.200","32","10784","443","34778","153241","876","65535","0x8f8d"
"64","Mar 13, 2025 12:12:16.003053000 CET","66","66","0x9a73","0x10ca","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","164025","2167","0x8fad"
"65","Mar 13, 2025 12:12:16.007698000 CET","39158","39158","0x0086","0x1603","6","39144","23.51.209.109","172.29.250.200","32","39092","443","34778","164025","876","65535","0x8f8d"
"66","Mar 13, 2025 12:12:16.007719000 CET","66","66","0x9a74","0x10c9","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","203117","2777","0x8fad"
"67","Mar 13, 2025 12:12:16.015639000 CET","28374","28374","0x00a3","0x4006","6","28360","23.51.209.109","172.29.250.200","32","28308","443","34778","203117","876","65535","0x8f8d"
"68","Mar 13, 2025 12:12:16.015659000 CET","66","66","0x9a75","0x10c8","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","231425","3220","0x8fad"
"69","Mar 13, 2025 12:12:16.021299000 CET","44550","44550","0x00b8","0x00c1","6","44536","23.51.209.109","172.29.250.200","32","44484","443","34778","231425","876","65535","0x8f8d"
"70","Mar 13, 2025 12:12:16.021318000 CET","66","66","0x9a76","0x10c7","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","275909","3915","0x8fad"
"71","Mar 13, 2025 12:12:16.026853000 CET","21634","21634","0x00d9","0x5a24","6","21620","23.51.209.109","172.29.250.200","32","21568","443","34778","275909","876","65535","0x8f8d"
"72","Mar 13, 2025 12:12:16.026876000 CET","66","66","0x9a77","0x10c6","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","297477","4252","0x8fad"
"73","Mar 13, 2025 12:12:16.027335000 CET","43202","43202","0x00e9","0x05d4","6","43188","23.51.209.109","172.29.250.200","32","43136","443","34778","297477","876","65535","0x8f8d"
"74","Mar 13, 2025 12:12:16.027371000 CET","66","66","0x9a78","0x10c5","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","340613","4926","0x8fad"
"75","Mar 13, 2025 12:12:16.030453000 CET","10850","10850","0x0109","0x8414","6","10836","23.51.209.109","172.29.250.200","32","10784","443","34778","340613","876","65535","0x8f8d"
"76","Mar 13, 2025 12:12:16.030471000 CET","66","66","0x9a79","0x10c4","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","351397","5094","0x8fad"
"77","Mar 13, 2025 12:12:16.031154000 CET","37810","37810","0x0111","0x1abc","6","37796","23.51.209.109","172.29.250.200","32","37744","443","34778","351397","876","65535","0x8f8d"
"78","Mar 13, 2025 12:12:16.031190000 CET","66","66","0x9a7a","0x10c3","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","389141","5684","0x8fad"
"79","Mar 13, 2025 12:12:16.035898000 CET","40506","40506","0x012d","0x1018","6","40492","23.51.209.109","172.29.250.200","32","40440","443","34778","389141","876","65535","0x8f8d"
"80","Mar 13, 2025 12:12:16.035918000 CET","66","66","0x9a7b","0x10c2","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","429581","6316","0x8fad"
"81","Mar 13, 2025 12:12:16.037804000 CET","13546","13546","0x014b","0x794a","6","13532","23.51.209.109","172.29.250.200","32","13480","443","34778","429581","876","65535","0x8f8d"
"82","Mar 13, 2025 12:12:16.037822000 CET","66","66","0x9a7c","0x10c1","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","443061","6527","0x8fad"
"83","Mar 13, 2025 12:12:16.039105000 CET","27026","27026","0x0155","0x4498","6","27012","23.51.209.109","172.29.250.200","32","26960","443","34778","443061","876","65535","0x8f8d"
"84","Mar 13, 2025 12:12:16.039119000 CET","66","66","0x9a7d","0x10c0","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","470021","6948","0x8fad"
"85","Mar 13, 2025 12:12:16.045603000 CET","62074","62074","0x0169","0xbb9b","6","62060","23.51.209.109","172.29.250.200","32","62008","443","34778","470021","876","65535","0x8f8d"
"86","Mar 13, 2025 12:12:16.045620000 CET","66","66","0x9a7e","0x10bf","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","532029","7917","0x8fad"
"87","Mar 13, 2025 12:12:16.046282000 CET","59378","59378","0x0197","0xc5f5","6","59364","23.51.209.109","172.29.250.200","32","59312","443","34778","532029","876","65535","0x8f8d"
"88","Mar 13, 2025 12:12:16.046301000 CET","66","66","0x9a7f","0x10be","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","591341","8843","0x8fad"
"89","Mar 13, 2025 12:12:16.046595000 CET","22982","22982","0x01c3","0x53f6","6","22968","23.51.209.109","172.29.250.200","32","22916","443","34778","591341","876","65535","0x8f8d"
"90","Mar 13, 2025 12:12:16.046620000 CET","66","66","0x9a80","0x10bd","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","614257","9202","0x8fad"
"91","Mar 13, 2025 12:12:16.048830000 CET","33766","33766","0x01d4","0x29c5","6","33752","23.51.209.109","172.29.250.200","32","33700","443","34778","614257","876","65535","0x8f8d"
"92","Mar 13, 2025 12:12:16.048849000 CET","66","66","0x9a81","0x10bc","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","647957","9581","0x8fad"
"93","Mar 13, 2025 12:12:16.050481000 CET","29722","29722","0x01ed","0x3978","6","29708","23.51.209.109","172.29.250.200","32","29656","443","34778","647957","876","65535","0x8f8d"
"94","Mar 13, 2025 12:12:16.050494000 CET","66","66","0x9a82","0x10bb","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","677613","9709","0x8fad"
"95","Mar 13, 2025 12:12:16.052179000 CET","43202","43202","0x0203","0x04ba","6","43188","23.51.209.109","172.29.250.200","32","43136","443","34778","677613","876","65535","0x8f8d"
"96","Mar 13, 2025 12:12:16.052217000 CET","66","66","0x9a83","0x10ba","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","720749","9581","0x8fad"
"97","Mar 13, 2025 12:12:16.052706000 CET","13546","13546","0x0223","0x7872","6","13532","23.51.209.109","172.29.250.200","32","13480","443","34778","720749","876","65535","0x8f8d"
"98","Mar 13, 2025 12:12:16.052716000 CET","66","66","0x9a84","0x10b9","6","52","172.29.250.200","23.51.209.109","32","0","34778","443","876","734229","9773","0x8fad"
"99","Mar 13, 2025 12:12:16.054802000 CET","8154","8154","0x022d","0x8d78","6","8140","23.51.209.109","172.29.250.200","32","8088","443","34778","734229","876","65535","0x8f8d"
