frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 13, 2025 12:25:18.741587000 CET","74","74","0x454d","0xd032","6","60","172.29.250.200","182.61.200.24","40","0","46688","443","0","0","64240","0x256b"
"2","Mar 13, 2025 12:25:19.084367000 CET","74","74","0x454d","0xee32","6","60","182.61.200.24","172.29.250.200","40","0","443","46688","0","1","8192","0x7074"
"3","Mar 13, 2025 12:25:19.084422000 CET","54","54","0x454e","0xd045","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","1","1","502","0x2557"
"4","Mar 13, 2025 12:25:19.086119000 CET","571","571","0x454f","0xce3f","6","557","172.29.250.200","182.61.200.24","20","517","46688","443","1","1","502","0x275c"
"5","Mar 13, 2025 12:25:19.120031000 CET","54","54","0x0001","0x1993","6","40","182.61.200.24","172.29.250.200","20","0","443","46688","1","518","65535","0xf2e7"
"6","Mar 13, 2025 12:25:19.428686000 CET","4134","4134","0x0002","0x09a2","6","4120","182.61.200.24","172.29.250.200","20","4080","443","46688","1","518","65535","0x2543"
"7","Mar 13, 2025 12:25:19.428687000 CET","1172","1172","0x0005","0x1531","6","1158","182.61.200.24","172.29.250.200","20","1118","443","46688","4081","518","65535","0x2ad6"
"8","Mar 13, 2025 12:25:19.428740000 CET","54","54","0x4550","0xd043","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","518","4081","479","0x2557"
"9","Mar 13, 2025 12:25:19.428750000 CET","54","54","0x4551","0xd042","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","518","5199","479","0x2557"
"10","Mar 13, 2025 12:25:19.429944000 CET","147","147","0x4552","0xcfe4","6","133","172.29.250.200","182.61.200.24","20","93","46688","443","518","5199","501","0x25b4"
"11","Mar 13, 2025 12:25:19.448960000 CET","54","54","0x0006","0x198e","6","40","182.61.200.24","172.29.250.200","20","0","443","46688","5199","611","65535","0xde3c"
"12","Mar 13, 2025 12:25:20.010647000 CET","105","105","0x0007","0x195a","6","91","182.61.200.24","172.29.250.200","20","51","443","46688","5199","611","65535","0xa38a"
"13","Mar 13, 2025 12:25:20.010647000 CET","105","105","0x0008","0x1959","6","91","182.61.200.24","172.29.250.200","20","51","443","46688","5199","611","65535","0xa38a"
"14","Mar 13, 2025 12:25:20.010690000 CET","66","66","0x4553","0xd034","6","52","172.29.250.200","182.61.200.24","32","0","46688","443","611","5250","501","0x2563"
"15","Mar 13, 2025 12:25:20.010932000 CET","161","161","0x4554","0xcfd4","6","147","172.29.250.200","182.61.200.24","20","107","46688","443","611","5250","501","0x25c2"
"16","Mar 13, 2025 12:25:20.039152000 CET","54","54","0x0009","0x198b","6","40","182.61.200.24","172.29.250.200","20","0","443","46688","5250","718","65535","0xdd9e"
"17","Mar 13, 2025 12:25:20.394542000 CET","1262","1262","0x000a","0x14d2","6","1248","182.61.200.24","172.29.250.200","20","1208","443","46688","5250","718","65535","0x6106"
"18","Mar 13, 2025 12:25:20.394544000 CET","27254","27254","0x000b","0xaf48","6","27240","182.61.200.24","172.29.250.200","20","27200","443","46688","6458","718","65535","0x2543"
"19","Mar 13, 2025 12:25:20.394545000 CET","598","598","0x001f","0x1755","6","584","182.61.200.24","172.29.250.200","20","544","443","46688","33658","718","65535","0x46bc"
"20","Mar 13, 2025 12:25:20.394545000 CET","1538","1538","0x0020","0x13a8","6","1524","182.61.200.24","172.29.250.200","20","1484","443","46688","34202","718","65535","0x2b23"
"21","Mar 13, 2025 12:25:20.394686000 CET","54","54","0x4555","0xd03e","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","35686","376","0x2557"
"22","Mar 13, 2025 12:25:20.397347000 CET","5494","5494","0x0022","0x0432","6","5480","182.61.200.24","172.29.250.200","20","5440","443","46688","35686","718","65535","0x2543"
"23","Mar 13, 2025 12:25:20.397351000 CET","54","54","0x4556","0xd03d","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","41126","479","0x2557"
"24","Mar 13, 2025 12:25:20.697025000 CET","2774","2774","0x0026","0x0ece","6","2760","182.61.200.24","172.29.250.200","20","2720","443","46688","41126","718","65535","0x2543"
"25","Mar 13, 2025 12:25:20.697044000 CET","54","54","0x4557","0xd03c","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","43846","499","0x2557"
"26","Mar 13, 2025 12:25:20.698990000 CET","4134","4134","0x0028","0x097c","6","4120","182.61.200.24","172.29.250.200","20","4080","443","46688","43846","718","65535","0x2543"
"27","Mar 13, 2025 12:25:20.699066000 CET","54","54","0x4558","0xd03b","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","47926","479","0x2557"
"28","Mar 13, 2025 12:25:20.702691000 CET","4134","4134","0x002b","0x0979","6","4120","182.61.200.24","172.29.250.200","20","4080","443","46688","47926","718","65535","0x2543"
"29","Mar 13, 2025 12:25:20.702706000 CET","54","54","0x4559","0xd03a","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","52006","479","0x2557"
"30","Mar 13, 2025 12:25:20.705153000 CET","20454","20454","0x002e","0xc9b5","6","20440","182.61.200.24","172.29.250.200","20","20400","443","46688","52006","718","65535","0x2543"
"31","Mar 13, 2025 12:25:20.705154000 CET","271","271","0x003d","0x187e","6","257","182.61.200.24","172.29.250.200","20","217","443","46688","72406","718","65535","0x84e9"
"32","Mar 13, 2025 12:25:20.705206000 CET","54","54","0x455a","0xd039","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","718","72623","501","0x2557"
"33","Mar 13, 2025 12:25:20.705344000 CET","85","85","0x455b","0xd019","6","71","172.29.250.200","182.61.200.24","20","31","46688","443","718","72623","501","0x2576"
"34","Mar 13, 2025 12:25:20.705384000 CET","54","54","0x455c","0xd037","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","749","72623","501","0x2557"
"35","Mar 13, 2025 12:25:20.732006000 CET","54","54","0x003e","0x1956","6","40","182.61.200.24","172.29.250.200","20","0","443","46688","72623","749","65535","0xd651"
"36","Mar 13, 2025 12:25:20.732007000 CET","54","54","0x003f","0x1955","6","40","182.61.200.24","172.29.250.200","20","0","443","46688","72623","750","65535","0xd650"
"37","Mar 13, 2025 12:25:21.327899000 CET","85","85","0x0040","0x1935","6","71","182.61.200.24","172.29.250.200","20","31","443","46688","72623","750","65535","0xa85c"
"38","Mar 13, 2025 12:25:21.327899000 CET","85","85","0x0041","0x1934","6","71","182.61.200.24","172.29.250.200","20","31","443","46688","72623","750","65535","0xa85c"
"39","Mar 13, 2025 12:25:21.327921000 CET","54","54","0x0000","0x1594","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","750","0","0","0x6983"
"40","Mar 13, 2025 12:25:21.327930000 CET","54","54","0x0000","0x1594","6","40","172.29.250.200","182.61.200.24","20","0","46688","443","750","0","0","0x6983"
