frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:05:08.939067000 CET","74","74","0xf795","0x5d48","6","60","172.29.250.200","131.175.187.72","40","0","35204","443","0","0","64240","0xe60c"
"2","Mar 12, 2025 16:05:08.992608000 CET","66","66","0x2bee","0x7ff7","6","52","131.175.187.72","172.29.250.200","32","0","443","35204","0","1","8190","0x0e52"
"3","Mar 12, 2025 16:05:08.992986000 CET","54","54","0xf796","0x5d5b","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","1","1","502","0xe5f8"
"4","Mar 12, 2025 16:05:08.994777000 CET","571","571","0xf797","0x5b55","6","557","172.29.250.200","131.175.187.72","20","517","35204","443","1","1","502","0xe7fd"
"5","Mar 12, 2025 16:05:09.024538000 CET","54","54","0x0001","0x58f1","6","40","131.175.187.72","172.29.250.200","20","0","443","35204","1","518","40957","0xcc9e"
"6","Mar 12, 2025 16:05:09.042658000 CET","1384","1384","0x0002","0x53be","6","1370","131.175.187.72","172.29.250.200","20","1330","443","35204","1","518","40960","0x3ccb"
"7","Mar 12, 2025 16:05:09.042875000 CET","54","54","0xf798","0x5d59","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","518","1331","501","0xe5f8"
"8","Mar 12, 2025 16:05:09.052399000 CET","2515","2515","0x0003","0x4f52","6","2501","131.175.187.72","172.29.250.200","20","2461","443","35204","1331","518","40960","0xef95"
"9","Mar 12, 2025 16:05:09.052600000 CET","54","54","0xf799","0x5d58","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","518","3792","498","0xe5f8"
"10","Mar 12, 2025 16:05:09.054675000 CET","134","134","0xf79a","0x5d07","6","120","172.29.250.200","131.175.187.72","20","80","35204","443","518","3792","501","0xe648"
"11","Mar 12, 2025 16:05:09.054927000 CET","149","149","0xf79b","0x5cf7","6","135","172.29.250.200","131.175.187.72","20","95","35204","443","598","3792","501","0xe657"
"12","Mar 12, 2025 16:05:09.055025000 CET","89","89","0xf79c","0x5d32","6","75","172.29.250.200","131.175.187.72","20","35","35204","443","693","3792","501","0xe61b"
"13","Mar 12, 2025 16:05:09.055197000 CET","115","115","0xf79d","0x5d17","6","101","172.29.250.200","131.175.187.72","20","61","35204","443","728","3792","501","0xe635"
"14","Mar 12, 2025 16:05:09.081670000 CET","54","54","0x0005","0x58ed","6","40","131.175.187.72","172.29.250.200","20","0","443","35204","3792","598","40959","0xbd7d"
"15","Mar 12, 2025 16:05:09.082123000 CET","54","54","0x0006","0x58ec","6","40","131.175.187.72","172.29.250.200","20","0","443","35204","3792","728","40959","0xbcfb"
"16","Mar 12, 2025 16:05:09.090715000 CET","628","628","0x0007","0x56ad","6","614","131.175.187.72","172.29.250.200","20","574","443","35204","3792","728","40960","0x25c7"
"17","Mar 12, 2025 16:05:09.092455000 CET","125","125","0x0008","0x58a3","6","111","131.175.187.72","172.29.250.200","20","71","443","35204","4366","789","40959","0x4589"
"18","Mar 12, 2025 16:05:09.092655000 CET","54","54","0xf79e","0x5d53","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","789","4437","501","0xe5f8"
"19","Mar 12, 2025 16:05:09.092799000 CET","85","85","0xf79f","0x5d33","6","71","172.29.250.200","131.175.187.72","20","31","35204","443","789","4437","501","0xe617"
"20","Mar 12, 2025 16:05:09.116063000 CET","54","54","0x0009","0x58e9","6","40","131.175.187.72","172.29.250.200","20","0","443","35204","4437","820","40959","0xba1a"
"21","Mar 12, 2025 16:05:09.217387000 CET","1414","1414","0x000a","0x5398","6","1400","131.175.187.72","172.29.250.200","20","1360","443","35204","4437","820","40960","0xc086"
"22","Mar 12, 2025 16:05:09.223154000 CET","9574","9574","0x000b","0x33b7","6","9560","131.175.187.72","172.29.250.200","20","9520","443","35204","5797","820","40960","0xe5e4"
"23","Mar 12, 2025 16:05:09.223490000 CET","1236","1236","0x0012","0x5442","6","1222","131.175.187.72","172.29.250.200","20","1182","443","35204","15317","820","40960","0x75a9"
"24","Mar 12, 2025 16:05:09.223577000 CET","5374","5374","0x0013","0x4417","6","5360","131.175.187.72","172.29.250.200","20","5320","443","35204","16499","820","40960","0xe5e4"
"25","Mar 12, 2025 16:05:09.223674000 CET","4134","4134","0x0017","0x48eb","6","4120","131.175.187.72","172.29.250.200","20","4080","443","35204","21819","820","40960","0xe5e4"
"26","Mar 12, 2025 16:05:09.223759000 CET","1294","1294","0x001a","0x5400","6","1280","131.175.187.72","172.29.250.200","20","1240","443","35204","25899","820","40960","0xd6f2"
"27","Mar 12, 2025 16:05:09.223820000 CET","4044","4044","0x001b","0x4941","6","4030","131.175.187.72","172.29.250.200","20","3990","443","35204","27139","820","40960","0xe5e4"
"28","Mar 12, 2025 16:05:09.223907000 CET","2714","2714","0x001e","0x4e70","6","2700","131.175.187.72","172.29.250.200","20","2660","443","35204","31129","820","40960","0xf05c"
"29","Mar 12, 2025 16:05:09.224092000 CET","54","54","0xf7a0","0x5d51","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","820","33789","348","0xe5f8"
"30","Mar 12, 2025 16:05:09.224092000 CET","1384","1384","0x0020","0x53a0","6","1370","131.175.187.72","172.29.250.200","20","1330","443","35204","33789","820","40960","0xa9e3"
"31","Mar 12, 2025 16:05:09.224171000 CET","2714","2714","0x0021","0x4e6d","6","2700","131.175.187.72","172.29.250.200","20","2660","443","35204","35119","820","40960","0xf05c"
"32","Mar 12, 2025 16:05:09.224235000 CET","4134","4134","0x0023","0x48df","6","4120","131.175.187.72","172.29.250.200","20","4080","443","35204","37779","820","40960","0xe5e4"
"33","Mar 12, 2025 16:05:09.224315000 CET","1294","1294","0x0026","0x53f4","6","1280","131.175.187.72","172.29.250.200","20","1240","443","35204","41859","820","40960","0xd233"
"34","Mar 12, 2025 16:05:09.224391000 CET","54","54","0xf7a1","0x5d50","6","40","172.29.250.200","131.175.187.72","20","0","35204","443","820","43099","294","0xe5f8"
"35","Mar 12, 2025 16:05:09.233505000 CET","1384","1384","0x0027","0x5399","6","1370","131.175.187.72","172.29.250.200","20","1330","443","35204","43099","820","40960","0xf493"
"36","Mar 12, 2025 16:05:09.233768000 CET","2714","2714","0x0028","0x4e66","6","2700","131.175.187.72","172.29.250.200","20","2660","443","35204","44429","820","40960","0xf05c"
"37","Mar 12, 2025 16:05:09.233854000 CET","1384","1384","0x002a","0x5396","6","1370","131.175.187.72","172.29.250.200","20","1330","443","35204","47089","820","40960","0x0b2d"
"38","Mar 12, 2025 16:05:09.233906000 CET","6854","6854","0x002b","0x3e37","6","6840","131.175.187.72","172.29.250.200","20","6800","443","35204","48419","820","40960","0xe5e4"
"39","Mar 12, 2025 16:05:09.233979000 CET","1234","1234","0x0030","0x5426","6","1220","131.175.187.72","172.29.250.200","20","1180","443","35204","55219","820","40960","0xf61f"
"40","Mar 12, 2025 16:05:09.234028000 CET","4134","4134","0x0031","0x48d1","6","4120","131.175.187.72","172.29.250.200","20","4080","443","35204","56399","820","40960","0xe5e4"
"41","Mar 12, 2025 16:05:09.234098000 CET","1294","1294","0x0034","0x53e6","6","1280","131.175.187.72","172.29.250.200","20","1240","443","35204","60479","820","40960","0xcb0d"
