frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:06:04.127217000 CET","74","74","0x67dd","0x7350","6","60","172.29.250.200","138.199.45.225","40","0","34218","80","0","0","64240","0x5fbd"
"2","Mar 12, 2025 16:06:04.146585000 CET","74","74","0x0000","0xde2d","6","60","138.199.45.225","172.29.250.200","40","0","80","34218","0","1","43440","0x5bc3"
"3","Mar 12, 2025 16:06:04.146941000 CET","66","66","0x67de","0x7357","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","1","1","502","0x5fb5"
"4","Mar 12, 2025 16:06:04.147049000 CET","141","141","0x67df","0x730b","6","127","172.29.250.200","138.199.45.225","32","75","34218","80","1","1","502","0x6000"
"5","Mar 12, 2025 16:06:04.183095000 CET","66","66","0x0001","0xdf34","6","52","138.199.45.225","172.29.250.200","32","0","80","34218","1","76","2559","0x2983"
"6","Mar 12, 2025 16:06:04.189862000 CET","27026","27026","0x0002","0x75e3","6","27012","138.199.45.225","172.29.250.200","32","26960","80","34218","1","76","2560","0x5f95"
"7","Mar 12, 2025 16:06:04.190848000 CET","66","66","0x67e0","0x7355","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","26961","383","0x5fb5"
"8","Mar 12, 2025 16:06:04.194074000 CET","36462","36462","0x0016","0x50f3","6","36448","138.199.45.225","172.29.250.200","32","36396","80","34218","26961","76","2560","0x5f95"
"9","Mar 12, 2025 16:06:04.195448000 CET","66","66","0x67e1","0x7354","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","63357","255","0x5fb5"
"10","Mar 12, 2025 16:06:04.210012000 CET","1414","1414","0x0031","0xd9c0","6","1400","138.199.45.225","172.29.250.200","32","1348","80","34218","63357","76","2560","0xbbaf"
"11","Mar 12, 2025 16:06:04.210687000 CET","66","66","0x67e2","0x7353","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","64705","501","0x5fb5"
"12","Mar 12, 2025 16:06:04.216836000 CET","10850","10850","0x0032","0xb4e3","6","10836","138.199.45.225","172.29.250.200","32","10784","80","34218","64705","76","2560","0x5f95"
"13","Mar 12, 2025 16:06:04.218071000 CET","66","66","0x67e3","0x7352","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","75489","447","0x5fb5"
"14","Mar 12, 2025 16:06:04.223489000 CET","1414","1414","0x003a","0xd9b7","6","1400","138.199.45.225","172.29.250.200","32","1348","80","34218","75489","76","2560","0x9d30"
"15","Mar 12, 2025 16:06:04.223947000 CET","66","66","0x67e4","0x7351","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","76837","501","0x5fb5"
"16","Mar 12, 2025 16:06:04.230243000 CET","20286","20286","0x003b","0x8ffe","6","20272","138.199.45.225","172.29.250.200","32","20220","80","34218","76837","76","2560","0x5f95"
"17","Mar 12, 2025 16:06:04.231039000 CET","66","66","0x67e5","0x7350","6","52","172.29.250.200","138.199.45.225","32","0","34218","80","76","97057","383","0x5fb5"
"18","Mar 12, 2025 16:06:04.235147000 CET","12198","12198","0x004a","0xaf87","6","12184","138.199.45.225","172.29.250.200","32","12132","80","34218","97057","76","2560","0x5f95"
