frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:13:15.818037000 CET","74","74","0x12cd","0xf7fe","6","60","172.29.250.200","151.101.241.164","40","0","37552","443","0","0","64240","0x301f"
"2","Mar 12, 2025 16:13:15.850805000 CET","74","74","0x0000","0x18cc","6","60","151.101.241.164","172.29.250.200","40","0","443","37552","0","1","65535","0x65d1"
"3","Mar 12, 2025 16:13:15.851152000 CET","66","66","0x12ce","0xf805","6","52","172.29.250.200","151.101.241.164","32","0","37552","443","1","1","502","0x3017"
"4","Mar 12, 2025 16:13:15.852929000 CET","583","583","0x12cf","0xf5ff","6","569","172.29.250.200","151.101.241.164","32","517","37552","443","1","1","502","0x321c"
"5","Mar 12, 2025 16:13:15.893138000 CET","66","66","0x0001","0x0ed3","6","52","151.101.241.164","172.29.250.200","32","0","443","37552","1","518","20478","0x4215"
"6","Mar 12, 2025 16:13:15.904621000 CET","2762","2762","0x0002","0x044a","6","2748","151.101.241.164","172.29.250.200","32","2696","443","37552","1","518","20480","0x2ff7"
"7","Mar 12, 2025 16:13:15.905224000 CET","1390","1390","0x0004","0x09a4","6","1376","151.101.241.164","172.29.250.200","32","1324","443","37552","2697","518","20480","0xaaa0"
"8","Mar 12, 2025 16:13:15.905432000 CET","66","66","0x12d0","0xf803","6","52","172.29.250.200","151.101.241.164","32","0","37552","443","518","2697","499","0x3017"
"9","Mar 12, 2025 16:13:15.905524000 CET","66","66","0x12d1","0xf802","6","52","172.29.250.200","151.101.241.164","32","0","37552","443","518","4021","492","0x3017"
"10","Mar 12, 2025 16:13:15.906886000 CET","130","130","0x12d2","0xf7c1","6","116","172.29.250.200","151.101.241.164","32","64","37552","443","518","4021","492","0x3057"
"11","Mar 12, 2025 16:13:15.907098000 CET","161","161","0x12d3","0xf7a1","6","147","172.29.250.200","151.101.241.164","32","95","37552","443","582","4021","492","0x3076"
"12","Mar 12, 2025 16:13:15.907339000 CET","163","163","0x12d4","0xf79e","6","149","172.29.250.200","151.101.241.164","32","97","37552","443","677","4021","501","0x3078"
"13","Mar 12, 2025 16:13:15.934950000 CET","66","66","0x0005","0x0ecf","6","52","151.101.241.164","172.29.250.200","32","0","443","37552","4021","677","20479","0x3167"
"14","Mar 12, 2025 16:13:15.938986000 CET","66","66","0x0006","0x0ece","6","52","151.101.241.164","172.29.250.200","32","0","443","37552","4021","774","20479","0x3102"
"15","Mar 12, 2025 16:13:15.939234000 CET","131","131","0x0007","0x0e8c","6","117","151.101.241.164","172.29.250.200","32","65","443","37552","4021","774","20479","0x977b"
"16","Mar 12, 2025 16:13:15.939466000 CET","97","97","0x12d5","0xf7df","6","83","172.29.250.200","151.101.241.164","32","31","37552","443","774","4086","501","0x3036"
"17","Mar 12, 2025 16:13:15.946194000 CET","10850","10850","0x0008","0xe4ab","6","10836","151.101.241.164","172.29.250.200","32","10784","443","37552","4086","774","20480","0x2ff7"
"18","Mar 12, 2025 16:13:15.946923000 CET","66","66","0x12d6","0xf7fd","6","52","172.29.250.200","151.101.241.164","32","0","37552","443","805","14870","447","0x3017"
"19","Mar 12, 2025 16:13:15.954838000 CET","4110","4110","0x0010","0xfef7","6","4096","151.101.241.164","172.29.250.200","32","4044","443","37552","14870","774","20480","0x2ff7"
"20","Mar 12, 2025 16:13:15.955304000 CET","1129","1129","0x0013","0x0a9a","6","1115","151.101.241.164","172.29.250.200","32","1063","443","37552","18914","774","20480","0x9431"
