frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:11:32.648086000 CET","74","74","0x94b2","0x9ef9","6","60","172.29.250.200","142.251.209.46","40","0","59654","443","0","0","64240","0x073f"
"2","Mar 12, 2025 16:11:32.702000000 CET","74","74","0x0000","0x02ac","6","60","142.251.209.46","172.29.250.200","40","0","443","59654","0","1","65535","0x8046"
"3","Mar 12, 2025 16:11:32.702441000 CET","66","66","0x94b3","0x9f00","6","52","172.29.250.200","142.251.209.46","32","0","59654","443","1","1","502","0x0737"
"4","Mar 12, 2025 16:11:32.704431000 CET","583","583","0x94b4","0x9cfa","6","569","172.29.250.200","142.251.209.46","32","517","59654","443","1","1","502","0x093c"
"5","Mar 12, 2025 16:11:32.753094000 CET","66","66","0x0001","0x37b3","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","1","518","40957","0x0c74"
"6","Mar 12, 2025 16:11:32.783824000 CET","1414","1414","0x0002","0x326e","6","1400","142.251.209.46","172.29.250.200","32","1348","443","59654","1","518","40960","0xeb00"
"7","Mar 12, 2025 16:11:32.784458000 CET","66","66","0x94b5","0x9efe","6","52","172.29.250.200","142.251.209.46","32","0","59654","443","518","1349","501","0x0737"
"8","Mar 12, 2025 16:11:32.787439000 CET","2762","2762","0x0003","0x2d29","6","2748","142.251.209.46","172.29.250.200","32","2696","443","59654","1349","518","40960","0x0717"
"9","Mar 12, 2025 16:11:32.787649000 CET","160","160","0x0005","0x3751","6","146","142.251.209.46","172.29.250.200","32","94","443","59654","4045","518","40960","0x9608"
"10","Mar 12, 2025 16:11:32.787726000 CET","66","66","0x94b6","0x9efd","6","52","172.29.250.200","142.251.209.46","32","0","59654","443","518","4045","499","0x0737"
"11","Mar 12, 2025 16:11:32.787771000 CET","66","66","0x94b7","0x9efc","6","52","172.29.250.200","142.251.209.46","32","0","59654","443","518","4139","499","0x0737"
"12","Mar 12, 2025 16:11:32.789468000 CET","146","146","0x94b8","0x9eab","6","132","172.29.250.200","142.251.209.46","32","80","59654","443","518","4139","501","0x0787"
"13","Mar 12, 2025 16:11:32.789720000 CET","161","161","0x94b9","0x9e9b","6","147","172.29.250.200","142.251.209.46","32","95","59654","443","598","4139","501","0x0796"
"14","Mar 12, 2025 16:11:32.789789000 CET","101","101","0x94ba","0x9ed6","6","87","172.29.250.200","142.251.209.46","32","35","59654","443","693","4139","501","0x075a"
"15","Mar 12, 2025 16:11:32.789924000 CET","131","131","0x94bb","0x9eb7","6","117","172.29.250.200","142.251.209.46","32","65","59654","443","728","4139","501","0x0778"
"16","Mar 12, 2025 16:11:32.816093000 CET","66","66","0x0006","0x37ae","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","4139","598","40959","0xfb60"
"17","Mar 12, 2025 16:11:32.835788000 CET","714","714","0x0007","0x3525","6","700","142.251.209.46","172.29.250.200","32","648","443","59654","4139","598","40960","0xa63e"
"18","Mar 12, 2025 16:11:32.836358000 CET","66","66","0x0008","0x37ac","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","4787","728","40959","0xf84b"
"19","Mar 12, 2025 16:11:32.836437000 CET","66","66","0x0009","0x37ab","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","4787","793","40959","0xf80a"
"20","Mar 12, 2025 16:11:32.836492000 CET","97","97","0x000a","0x378b","6","83","142.251.209.46","172.29.250.200","32","31","443","59654","4787","793","40959","0xe9f2"
"21","Mar 12, 2025 16:11:32.836546000 CET","627","627","0x000b","0x3578","6","613","142.251.209.46","172.29.250.200","32","561","443","59654","4818","793","40960","0x001c"
"22","Mar 12, 2025 16:11:32.837213000 CET","97","97","0x94bc","0x9ed8","6","83","172.29.250.200","142.251.209.46","32","31","59654","443","793","5379","501","0x0756"
"23","Mar 12, 2025 16:11:32.837610000 CET","105","105","0x94bd","0x9ecf","6","91","172.29.250.200","142.251.209.46","32","39","59654","443","824","5379","501","0x075e"
"24","Mar 12, 2025 16:11:32.846110000 CET","74","74","0x436f","0xf03c","6","60","172.29.250.200","142.251.209.46","40","0","59670","443","0","0","64240","0x073f"
"25","Mar 12, 2025 16:11:32.869557000 CET","66","66","0x000c","0x37a8","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","5379","824","40959","0xf546"
"26","Mar 12, 2025 16:11:32.870181000 CET","66","66","0x000d","0x37a7","6","52","142.251.209.46","172.29.250.200","32","0","443","59654","5379","863","40959","0xf51f"
"27","Mar 12, 2025 16:11:32.871839000 CET","74","74","0x0000","0x02ac","6","60","142.251.209.46","172.29.250.200","40","0","443","59670","0","1","65535","0x7d1d"
"28","Mar 12, 2025 16:11:32.871961000 CET","66","66","0x4370","0xf043","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","1","1","502","0x0737"
"29","Mar 12, 2025 16:11:32.872842000 CET","583","583","0x4371","0xee3d","6","569","172.29.250.200","142.251.209.46","32","517","59670","443","1","1","502","0x093c"
"30","Mar 12, 2025 16:11:32.912672000 CET","66","66","0x0001","0x37b3","6","52","142.251.209.46","172.29.250.200","32","0","443","59670","1","518","40957","0x0969"
"31","Mar 12, 2025 16:11:32.933774000 CET","1414","1414","0x0002","0x326e","6","1400","142.251.209.46","172.29.250.200","32","1348","443","59670","1","518","40960","0x6e73"
"32","Mar 12, 2025 16:11:32.934425000 CET","66","66","0x4372","0xf041","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","518","1349","501","0x0737"
"33","Mar 12, 2025 16:11:32.941046000 CET","2762","2762","0x0003","0x2d29","6","2748","142.251.209.46","172.29.250.200","32","2696","443","59670","1349","518","40960","0x0717"
"34","Mar 12, 2025 16:11:32.941313000 CET","159","159","0x0005","0x3752","6","145","142.251.209.46","172.29.250.200","32","93","443","59670","4045","518","40960","0x9fa4"
"35","Mar 12, 2025 16:11:32.941392000 CET","66","66","0x4373","0xf040","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","518","4045","499","0x0737"
"36","Mar 12, 2025 16:11:32.941449000 CET","66","66","0x4374","0xf03f","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","518","4138","499","0x0737"
"37","Mar 12, 2025 16:11:32.942419000 CET","146","146","0x4375","0xefee","6","132","172.29.250.200","142.251.209.46","32","80","59670","443","518","4138","501","0x0787"
"38","Mar 12, 2025 16:11:32.942616000 CET","161","161","0x4376","0xefde","6","147","172.29.250.200","142.251.209.46","32","95","59670","443","598","4138","501","0x0796"
"39","Mar 12, 2025 16:11:32.942744000 CET","163","163","0x4377","0xefdb","6","149","172.29.250.200","142.251.209.46","32","97","59670","443","693","4138","501","0x0798"
"40","Mar 12, 2025 16:11:32.983180000 CET","66","66","0x0006","0x37ae","6","52","142.251.209.46","172.29.250.200","32","0","443","59670","4138","693","40959","0xf803"
"41","Mar 12, 2025 16:11:32.984380000 CET","714","714","0x0007","0x3525","6","700","142.251.209.46","172.29.250.200","32","648","443","59670","4138","693","40960","0xe39a"
"42","Mar 12, 2025 16:11:32.985304000 CET","97","97","0x4378","0xf01c","6","83","172.29.250.200","142.251.209.46","32","31","59670","443","790","4786","501","0x0756"
"43","Mar 12, 2025 16:11:32.992090000 CET","97","97","0x0008","0x378d","6","83","142.251.209.46","172.29.250.200","32","31","443","59670","4786","693","40960","0x7820"
"44","Mar 12, 2025 16:11:32.992342000 CET","66","66","0x0009","0x37ab","6","52","142.251.209.46","172.29.250.200","32","0","443","59670","4817","790","40959","0xf4f5"
"45","Mar 12, 2025 16:11:33.007680000 CET","66","66","0x000a","0x37aa","6","52","142.251.209.46","172.29.250.200","32","0","443","59670","4817","821","40959","0xf497"
"46","Mar 12, 2025 16:11:33.039546000 CET","66","66","0x4379","0xf03a","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","821","4817","501","0x0737"
"47","Mar 12, 2025 16:11:33.120752000 CET","1414","1414","0x000b","0x3265","6","1400","142.251.209.46","172.29.250.200","32","1348","443","59670","4817","821","40960","0x03a9"
"48","Mar 12, 2025 16:11:33.121465000 CET","66","66","0x437a","0xf039","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","821","6165","501","0x0737"
"49","Mar 12, 2025 16:11:33.124250000 CET","183","183","0x000c","0x3733","6","169","142.251.209.46","172.29.250.200","32","117","443","59670","6165","821","40960","0x33b2"
"50","Mar 12, 2025 16:11:33.124476000 CET","66","66","0x437b","0xf038","6","52","172.29.250.200","142.251.209.46","32","0","59670","443","821","6282","501","0x0737"
"51","Mar 12, 2025 16:11:33.124661000 CET","105","105","0x437c","0xf010","6","91","172.29.250.200","142.251.209.46","32","39","59670","443","821","6282","501","0x075e"
"52","Mar 12, 2025 16:11:33.132181000 CET","74","74","0x8252","0xcdfa","6","60","172.29.250.200","142.250.180.142","40","0","56976","443","0","0","64240","0xea9d"
