frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:12:05.453402000 CET","74","74","0xae8d","0xc271","6","60","172.29.250.200","2.22.32.193","40","0","53804","443","0","0","64240","0xc9eb"
"2","Mar 12, 2025 16:12:05.494737000 CET","74","74","0x0000","0x7eff","6","60","2.22.32.193","172.29.250.200","40","0","443","53804","0","1","65160","0x279a"
"3","Mar 12, 2025 16:12:05.495211000 CET","66","66","0xae8e","0xc278","6","52","172.29.250.200","2.22.32.193","32","0","53804","443","1","1","502","0xc9e3"
"4","Mar 12, 2025 16:12:05.497220000 CET","583","583","0xae8f","0xc072","6","569","172.29.250.200","2.22.32.193","32","517","53804","443","1","1","502","0xcbe8"
"5","Mar 12, 2025 16:12:05.528385000 CET","66","66","0x0001","0x7506","6","52","2.22.32.193","172.29.250.200","32","0","443","53804","1","518","65535","0x525b"
"6","Mar 12, 2025 16:12:05.540876000 CET","2762","2762","0x0002","0x6a7d","6","2748","2.22.32.193","172.29.250.200","32","2696","443","53804","1","518","65535","0xc9c3"
"7","Mar 12, 2025 16:12:05.544122000 CET","517","517","0x0004","0x7340","6","503","2.22.32.193","172.29.250.200","32","451","443","53804","2697","518","65535","0x3156"
"8","Mar 12, 2025 16:12:05.544384000 CET","66","66","0xae90","0xc276","6","52","172.29.250.200","2.22.32.193","32","0","53804","443","518","2697","499","0xc9e3"
"9","Mar 12, 2025 16:12:05.544483000 CET","66","66","0xae91","0xc275","6","52","172.29.250.200","2.22.32.193","32","0","53804","443","518","3148","496","0xc9e3"
"10","Mar 12, 2025 16:12:05.545672000 CET","146","146","0xae92","0xc224","6","132","172.29.250.200","2.22.32.193","32","80","53804","443","518","3148","501","0xca33"
"11","Mar 12, 2025 16:12:05.545836000 CET","161","161","0xae93","0xc214","6","147","172.29.250.200","2.22.32.193","32","95","53804","443","598","3148","501","0xca42"
"12","Mar 12, 2025 16:12:05.545958000 CET","167","167","0xae94","0xc20d","6","153","172.29.250.200","2.22.32.193","32","101","53804","443","693","3148","501","0xca48"
"13","Mar 12, 2025 16:12:05.565330000 CET","66","66","0x0005","0x7502","6","52","2.22.32.193","172.29.250.200","32","0","443","53804","3148","693","65535","0x4512"
"14","Mar 12, 2025 16:12:05.573077000 CET","66","66","0x0006","0x7501","6","52","2.22.32.193","172.29.250.200","32","0","443","53804","3148","794","65535","0x44a8"
"15","Mar 12, 2025 16:12:05.604997000 CET","640","640","0x0007","0x72c2","6","626","2.22.32.193","172.29.250.200","32","574","443","53804","3148","794","65535","0xc9c3"
"16","Mar 12, 2025 16:12:05.617948000 CET","127","127","0x0009","0x74c1","6","113","2.22.32.193","172.29.250.200","32","61","443","53804","3722","794","65535","0x382a"
"17","Mar 12, 2025 16:12:05.618251000 CET","97","97","0x000a","0x74de","6","83","2.22.32.193","172.29.250.200","32","31","443","53804","3783","794","65535","0x9862"
"18","Mar 12, 2025 16:12:05.618295000 CET","425","425","0x000b","0x7395","6","411","2.22.32.193","172.29.250.200","32","359","443","53804","3814","794","65535","0x70ed"
