frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:15:58.858448000 CET","74","74","0x70f7","0x3db3","6","60","172.29.250.200","23.214.205.85","40","0","59970","443","0","0","64240","0x8c40"
"2","Mar 12, 2025 16:15:58.925022000 CET","74","74","0x0000","0xbfaa","6","60","23.214.205.85","172.29.250.200","40","0","443","59970","0","1","65160","0x50dc"
"3","Mar 12, 2025 16:15:58.925322000 CET","74","74","0x0000","0xbfaa","6","60","23.214.205.85","172.29.250.200","40","0","443","59970","0","1","65160","0x50d6"
"4","Mar 12, 2025 16:15:58.925440000 CET","66","66","0x70f8","0x3dba","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","1","1","502","0x8c38"
"5","Mar 12, 2025 16:15:58.925503000 CET","66","66","0x70f9","0x3db9","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","1","1","502","0x8c38"
"6","Mar 12, 2025 16:15:58.927744000 CET","583","583","0x70fa","0x3bb3","6","569","172.29.250.200","23.214.205.85","32","517","59970","443","1","1","502","0x8e3d"
"7","Mar 12, 2025 16:15:58.957948000 CET","66","66","0x0001","0xb2b1","6","52","23.214.205.85","172.29.250.200","32","0","443","59970","1","518","65535","0x7b77"
"8","Mar 12, 2025 16:15:58.969965000 CET","2762","2762","0x0002","0xa828","6","2748","23.214.205.85","172.29.250.200","32","2696","443","59970","1","518","65535","0x8c18"
"9","Mar 12, 2025 16:15:58.971310000 CET","800","800","0x0004","0xafd0","6","786","23.214.205.85","172.29.250.200","32","734","443","59970","2697","518","65535","0x5d25"
"10","Mar 12, 2025 16:15:58.971478000 CET","66","66","0x70fb","0x3db7","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","518","2697","499","0x8c38"
"11","Mar 12, 2025 16:15:58.971552000 CET","66","66","0x70fc","0x3db6","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","518","3431","494","0x8c38"
"12","Mar 12, 2025 16:15:58.972737000 CET","192","192","0x70fd","0x3d37","6","178","172.29.250.200","23.214.205.85","32","126","59970","443","518","3431","501","0x8cb6"
"13","Mar 12, 2025 16:15:58.995757000 CET","66","66","0x0005","0xb2ad","6","52","23.214.205.85","172.29.250.200","32","0","443","59970","3431","644","65535","0x6d43"
"14","Mar 12, 2025 16:15:59.001817000 CET","117","117","0x0006","0xb279","6","103","23.214.205.85","172.29.250.200","32","51","443","59970","3431","644","65535","0xa3dd"
"15","Mar 12, 2025 16:15:59.002387000 CET","119","119","0x70fe","0x3d7f","6","105","172.29.250.200","23.214.205.85","32","53","59970","443","644","3482","501","0x8c6d"
"16","Mar 12, 2025 16:15:59.002519000 CET","122","122","0x70ff","0x3d7b","6","108","172.29.250.200","23.214.205.85","32","56","59970","443","697","3482","501","0x8c70"
"17","Mar 12, 2025 16:15:59.002846000 CET","178","178","0x7100","0x3d42","6","164","172.29.250.200","23.214.205.85","32","112","59970","443","753","3482","501","0x8ca8"
"18","Mar 12, 2025 16:15:59.022877000 CET","66","66","0x0007","0xb2ab","6","52","23.214.205.85","172.29.250.200","32","0","443","59970","3482","697","65535","0x6ca6"
"19","Mar 12, 2025 16:15:59.023149000 CET","66","66","0x0008","0xb2aa","6","52","23.214.205.85","172.29.250.200","32","0","443","59970","3482","865","65535","0x6bfc"
"20","Mar 12, 2025 16:15:59.038100000 CET","134","134","0x0009","0xb265","6","120","23.214.205.85","172.29.250.200","32","68","443","59970","3482","865","65535","0x874f"
"21","Mar 12, 2025 16:15:59.038647000 CET","104","104","0x000a","0xb282","6","90","23.214.205.85","172.29.250.200","32","38","443","59970","3550","865","65535","0x79ee"
"22","Mar 12, 2025 16:15:59.038720000 CET","938","938","0x000b","0xaf3f","6","924","23.214.205.85","172.29.250.200","32","872","443","59970","3588","865","65535","0x6fc9"
"23","Mar 12, 2025 16:15:59.038952000 CET","22982","22982","0x000c","0x5922","6","22968","23.214.205.85","172.29.250.200","32","22916","443","59970","4460","865","65535","0x8c18"
"24","Mar 12, 2025 16:15:59.039852000 CET","66","66","0x7101","0x3db1","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","865","27376","373","0x8c38"
"25","Mar 12, 2025 16:15:59.040034000 CET","104","104","0x7102","0x3d8a","6","90","172.29.250.200","23.214.205.85","32","38","59970","443","865","27376","373","0x8c5e"
"26","Mar 12, 2025 16:15:59.041515000 CET","39158","39158","0x001d","0x19e1","6","39144","23.214.205.85","172.29.250.200","32","39092","443","59970","27376","865","65535","0x8c18"
"27","Mar 12, 2025 16:15:59.045898000 CET","66","66","0x7103","0x3daf","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","66468","255","0x8c38"
"28","Mar 12, 2025 16:15:59.064601000 CET","1414","1414","0x003a","0xad34","6","1400","23.214.205.85","172.29.250.200","32","1348","443","59970","66468","865","65535","0xc318"
"29","Mar 12, 2025 16:15:59.064989000 CET","66","66","0x7104","0x3dae","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","67816","501","0x8c38"
"30","Mar 12, 2025 16:15:59.065617000 CET","6806","6806","0x003b","0x9823","6","6792","23.214.205.85","172.29.250.200","32","6740","443","59970","67816","903","65535","0x8c18"
"31","Mar 12, 2025 16:15:59.066053000 CET","66","66","0x7105","0x3dad","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","74556","606","0x8c38"
"32","Mar 12, 2025 16:15:59.072865000 CET","24330","24330","0x0040","0x53aa","6","24316","23.214.205.85","172.29.250.200","32","24264","443","59970","74556","903","65535","0x8c18"
"33","Mar 12, 2025 16:15:59.073639000 CET","66","66","0x7106","0x3dac","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","98820","986","0x8c38"
"34","Mar 12, 2025 16:15:59.084591000 CET","1414","1414","0x0052","0xad1c","6","1400","23.214.205.85","172.29.250.200","32","1348","443","59970","98820","903","65535","0xbb28"
"35","Mar 12, 2025 16:15:59.091120000 CET","21634","21634","0x0053","0x5e1f","6","21620","23.214.205.85","172.29.250.200","32","21568","443","59970","100168","903","65535","0x8c18"
"36","Mar 12, 2025 16:15:59.092904000 CET","66","66","0x7107","0x3dab","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","121736","1345","0x8c38"
"37","Mar 12, 2025 16:15:59.092996000 CET","29722","29722","0x0063","0x3e77","6","29708","23.214.205.85","172.29.250.200","32","29656","443","59970","121736","903","65535","0x8c18"
"38","Mar 12, 2025 16:15:59.094707000 CET","66","66","0x7108","0x3daa","6","52","172.29.250.200","23.214.205.85","32","0","59970","443","903","151392","1809","0x8c38"
"39","Mar 12, 2025 16:15:59.096769000 CET","27026","27026","0x0079","0x48e9","6","27012","23.214.205.85","172.29.250.200","32","26960","443","59970","151392","903","65535","0x8c18"
