frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:04:26.886094000 CET","250","250","0x883e","0xb3a8","17","236","172.29.240.1","224.0.0.251",,,,,,,,
"2","Mar 12, 2025 16:04:26.887267000 CET","270","270",,,,,,,,,,,,,,
"3","Mar 12, 2025 16:04:26.888119000 CET","91","91","0x883f","0xb446","17","77","172.29.240.1","224.0.0.251",,,,,,,,
"4","Mar 12, 2025 16:04:26.888722000 CET","111","111",,,,,,,,,,,,,,
"5","Mar 12, 2025 16:04:26.894166000 CET","74","74","0xbf81","0xb183","6","60","172.29.250.200","2.22.32.187","40","0","55496","443","0","0","64240","0xc9e5"
"6","Mar 12, 2025 16:04:26.921448000 CET","74","74","0x0000","0x7f05","6","60","2.22.32.187","172.29.250.200","40","0","443","55496","0","1","65160","0xed46"
"7","Mar 12, 2025 16:04:26.921831000 CET","66","66","0xbf82","0xb18a","6","52","172.29.250.200","2.22.32.187","32","0","55496","443","1","1","502","0xc9dd"
"8","Mar 12, 2025 16:04:26.923490000 CET","583","583","0xbf83","0xaf84","6","569","172.29.250.200","2.22.32.187","32","517","55496","443","1","1","502","0xcbe2"
"9","Mar 12, 2025 16:04:26.927234000 CET","74","74","0x0000","0x7f05","6","60","2.22.32.187","172.29.250.200","40","0","443","55496","0","1","65160","0xed41"
"10","Mar 12, 2025 16:04:26.927490000 CET","66","66","0xbf84","0xb188","6","52","172.29.250.200","2.22.32.187","32","0","55496","443","518","1","502","0xc9dd"
"11","Mar 12, 2025 16:04:26.961254000 CET","66","66","0x0001","0x750c","6","52","2.22.32.187","172.29.250.200","32","0","443","55496","1","518","65535","0x1811"
"12","Mar 12, 2025 16:04:26.991539000 CET","2309","2309","0x0003","0x6c47","6","2295","2.22.32.187","172.29.250.200","32","2243","443","55496","1349","518","65535","0xd2a0"
"13","Mar 12, 2025 16:04:26.991827000 CET","1414","1414","0x0002","0x6fc7","6","1400","2.22.32.187","172.29.250.200","32","1348","443","55496","1","518","65535","0xdae3"
"14","Mar 12, 2025 16:04:26.991904000 CET","78","78","0xbf85","0xb17b","6","64","172.29.250.200","2.22.32.187","44","0","55496","443","518","1","502","0xc9e9"
"15","Mar 12, 2025 16:04:26.991969000 CET","66","66","0xbf86","0xb186","6","52","172.29.250.200","2.22.32.187","32","0","55496","443","518","3592","491","0xc9dd"
"16","Mar 12, 2025 16:04:26.993342000 CET","146","146","0xbf87","0xb135","6","132","172.29.250.200","2.22.32.187","32","80","55496","443","518","3592","501","0xca2d"
"17","Mar 12, 2025 16:04:26.993607000 CET","161","161","0xbf88","0xb125","6","147","172.29.250.200","2.22.32.187","32","95","55496","443","598","3592","501","0xca3c"
"18","Mar 12, 2025 16:04:26.993712000 CET","163","163","0xbf89","0xb122","6","149","172.29.250.200","2.22.32.187","32","97","55496","443","693","3592","501","0xca3e"
"19","Mar 12, 2025 16:04:27.029656000 CET","66","66","0x0005","0x7508","6","52","2.22.32.187","172.29.250.200","32","0","443","55496","3592","598","65535","0x0938"
"20","Mar 12, 2025 16:04:27.035666000 CET","66","66","0x0006","0x7507","6","52","2.22.32.187","172.29.250.200","32","0","443","55496","3592","790","65535","0x0873"
"21","Mar 12, 2025 16:04:27.041445000 CET","640","640","0x0007","0x72c8","6","626","2.22.32.187","172.29.250.200","32","574","443","55496","3592","790","65535","0xc9bd"
"22","Mar 12, 2025 16:04:27.067186000 CET","127","127","0x0009","0x74c7","6","113","2.22.32.187","172.29.250.200","32","61","443","55496","4166","790","65535","0xfd2a"
"23","Mar 12, 2025 16:04:27.067563000 CET","97","97","0x000a","0x74e4","6","83","2.22.32.187","172.29.250.200","32","31","443","55496","4227","790","65535","0xe65a"
"24","Mar 12, 2025 16:04:27.067629000 CET","313","313","0x000b","0x740b","6","299","2.22.32.187","172.29.250.200","32","247","443","55496","4258","790","65535","0x84fd"
"25","Mar 12, 2025 16:04:27.067920000 CET","97","97","0xbf8a","0xb163","6","83","172.29.250.200","2.22.32.187","32","31","55496","443","790","4505","501","0xc9fc"
"26","Mar 12, 2025 16:04:27.076734000 CET","263","263","0x000c","0x743c","6","249","2.22.32.187","172.29.250.200","32","197","443","55496","4505","790","65535","0x9e91"
"27","Mar 12, 2025 16:04:27.077283000 CET","112","112","0xbf8b","0xb153","6","98","172.29.250.200","2.22.32.187","32","46","55496","443","821","4702","501","0xca0b"
"28","Mar 12, 2025 16:04:27.089282000 CET","66","66","0x000d","0x7500","6","52","2.22.32.187","172.29.250.200","32","0","443","55496","4702","821","65535","0x037c"
"29","Mar 12, 2025 16:04:27.096060000 CET","66","66","0x000e","0x74ff","6","52","2.22.32.187","172.29.250.200","32","0","443","55496","4702","867","65535","0x0340"
"30","Mar 12, 2025 16:04:27.174765000 CET","91","91","0x8840","0xb445","17","77","172.29.240.1","224.0.0.251",,,,,,,,
"31","Mar 12, 2025 16:04:27.175420000 CET","111","111",,,,,,,,,,,,,,
"32","Mar 12, 2025 16:04:27.205093000 CET","355","355","0x000f","0x73dd","6","341","2.22.32.187","172.29.250.200","32","289","443","55496","4702","867","65535","0x6a4d"
"33","Mar 12, 2025 16:04:27.205573000 CET","13546","13546","0x0010","0x4055","6","13532","2.22.32.187","172.29.250.200","32","13480","443","55496","4991","867","65535","0xc9bd"
"34","Mar 12, 2025 16:04:27.205966000 CET","66","66","0xbf8c","0xb180","6","52","172.29.250.200","2.22.32.187","32","0","55496","443","867","18471","442","0xc9dd"
"35","Mar 12, 2025 16:04:27.210645000 CET","6806","6806","0x001a","0x5a9f","6","6792","2.22.32.187","172.29.250.200","32","6740","443","55496","18471","867","65535","0xc9bd"
