frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:00:46.578293000 CET","74","74","0x75b5","0x1a79","6","60","172.29.250.200","13.107.246.60","40","0","54368","443","0","0","64240","0xaabc"
"2","Mar 12, 2025 16:00:46.636546000 CET","74","74","0x0000","0xa02e","6","60","13.107.246.60","172.29.250.200","40","0","443","54368","0","1","43338","0x5a8b"
"3","Mar 12, 2025 16:00:46.637097000 CET","66","66","0x75b6","0x1a80","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1","1","502","0xaab4"
"4","Mar 12, 2025 16:00:46.639020000 CET","583","583","0x75b7","0x187a","6","569","172.29.250.200","13.107.246.60","32","517","54368","443","1","1","502","0xacb9"
"5","Mar 12, 2025 16:00:46.684890000 CET","66","66","0x0001","0x9435","6","52","13.107.246.60","172.29.250.200","32","0","443","54368","1","518","20478","0xdfff"
"6","Mar 12, 2025 16:00:46.696840000 CET","165","165","0x0002","0x93d1","6","151","13.107.246.60","172.29.250.200","32","99","443","54368","1","518","20480","0x18c6"
"7","Mar 12, 2025 16:00:46.697282000 CET","66","66","0x75b8","0x1a7e","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","518","100","502","0xaab4"
"8","Mar 12, 2025 16:00:46.697820000 CET","589","589","0x75b9","0x1872","6","575","172.29.250.200","13.107.246.60","32","523","54368","443","518","100","502","0xacbf"
"9","Mar 12, 2025 16:00:46.732648000 CET","66","66","0x0003","0x9433","6","52","13.107.246.60","172.29.250.200","32","0","443","54368","100","1041","20478","0xdd2a"
"10","Mar 12, 2025 16:00:46.748772000 CET","4110","4110","0x0004","0x8466","6","4096","13.107.246.60","172.29.250.200","32","4044","443","54368","100","1041","20480","0xaa94"
"11","Mar 12, 2025 16:00:46.749314000 CET","118","118","0x0007","0x93fb","6","104","13.107.246.60","172.29.250.200","32","52","443","54368","4144","1041","20480","0x96a8"
"12","Mar 12, 2025 16:00:46.749388000 CET","954","954","0x0008","0x90b6","6","940","13.107.246.60","172.29.250.200","32","888","443","54368","4196","1041","20480","0x52d3"
"13","Mar 12, 2025 16:00:46.749652000 CET","66","66","0x75ba","0x1a7c","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1041","5084","479","0xaab4"
"14","Mar 12, 2025 16:00:46.751746000 CET","140","140","0x75bb","0x1a31","6","126","172.29.250.200","13.107.246.60","32","74","54368","443","1041","5084","501","0xaafe"
"15","Mar 12, 2025 16:00:46.752018000 CET","161","161","0x75bc","0x1a1b","6","147","172.29.250.200","13.107.246.60","32","95","54368","443","1115","5084","501","0xab13"
"16","Mar 12, 2025 16:00:46.752192000 CET","173","173","0x75bd","0x1a0e","6","159","172.29.250.200","13.107.246.60","32","107","54368","443","1210","5084","501","0xab1f"
"17","Mar 12, 2025 16:00:46.776726000 CET","66","66","0x0009","0x942d","6","52","13.107.246.60","172.29.250.200","32","0","443","54368","5084","1210","20479","0xc8aa"
"18","Mar 12, 2025 16:00:46.788249000 CET","353","353","0x000a","0x930d","6","339","13.107.246.60","172.29.250.200","32","287","443","54368","5084","1210","20480","0x26ea"
"19","Mar 12, 2025 16:00:46.788697000 CET","424","424","0x000b","0x92c5","6","410","13.107.246.60","172.29.250.200","32","358","443","54368","5371","1210","20480","0xcf47"
"20","Mar 12, 2025 16:00:46.789113000 CET","66","66","0x75be","0x1a78","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1317","5729","501","0xaab4"
"21","Mar 12, 2025 16:00:46.789257000 CET","97","97","0x75bf","0x1a58","6","83","172.29.250.200","13.107.246.60","32","31","54368","443","1317","5729","501","0xaad3"
"22","Mar 12, 2025 16:00:46.800054000 CET","66","66","0x000c","0x942a","6","52","13.107.246.60","172.29.250.200","32","0","443","54368","5729","1317","20479","0xc5a1"
"23","Mar 12, 2025 16:00:46.816849000 CET","66","66","0x000d","0x9429","6","52","13.107.246.60","172.29.250.200","32","0","443","54368","5729","1348","20479","0xc558"
"24","Mar 12, 2025 16:00:46.817110000 CET","10850","10850","0x000e","0x6a08","6","10836","13.107.246.60","172.29.250.200","32","10784","443","54368","5729","1348","20480","0xaa94"
"25","Mar 12, 2025 16:00:46.817414000 CET","66","66","0x75c0","0x1a76","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","16513","447","0xaab4"
"26","Mar 12, 2025 16:00:46.822889000 CET","40506","40506","0x0016","0xf627","6","40492","13.107.246.60","172.29.250.200","32","40440","443","54368","16513","1348","20480","0xaa94"
"27","Mar 12, 2025 16:00:46.823483000 CET","66","66","0x75c1","0x1a75","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","56953","255","0xaab4"
"28","Mar 12, 2025 16:00:46.824461000 CET","12198","12198","0x0034","0x649e","6","12184","13.107.246.60","172.29.250.200","32","12132","443","54368","56953","1348","20480","0xaa94"
"29","Mar 12, 2025 16:00:46.824753000 CET","66","66","0x75c2","0x1a74","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","69085","447","0xaab4"
"30","Mar 12, 2025 16:00:46.835307000 CET","1414","1414","0x003d","0x8eb5","6","1400","13.107.246.60","172.29.250.200","32","1348","443","54368","69085","1348","20480","0xd046"
"31","Mar 12, 2025 16:00:46.841447000 CET","2762","2762","0x003e","0x8970","6","2748","13.107.246.60","172.29.250.200","32","2696","443","54368","70433","1348","20480","0xaa94"
"32","Mar 12, 2025 16:00:46.841724000 CET","66","66","0x75c3","0x1a73","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","73129","566","0xaab4"
"33","Mar 12, 2025 16:00:46.849639000 CET","1414","1414","0x0040","0x8eb2","6","1400","13.107.246.60","172.29.250.200","32","1348","443","54368","73129","1348","20480","0xf9b3"
"34","Mar 12, 2025 16:00:46.853276000 CET","32418","32418","0x0041","0x1595","6","32404","13.107.246.60","172.29.250.200","32","32352","443","54368","74477","1348","20480","0xaa94"
"35","Mar 12, 2025 16:00:46.853746000 CET","66","66","0x75c4","0x1a72","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","106829","1094","0xaab4"
"36","Mar 12, 2025 16:00:46.857333000 CET","18938","18938","0x0059","0x4a25","6","18924","13.107.246.60","172.29.250.200","32","18872","443","54368","106829","1348","20480","0xaa94"
"37","Mar 12, 2025 16:00:46.857691000 CET","66","66","0x75c5","0x1a71","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","125701","1389","0xaab4"
"38","Mar 12, 2025 16:00:46.866798000 CET","18938","18938","0x0067","0x4a17","6","18924","13.107.246.60","172.29.250.200","32","18872","443","54368","125701","1348","20480","0xaa94"
"39","Mar 12, 2025 16:00:46.867492000 CET","66","66","0x75c6","0x1a70","6","52","172.29.250.200","13.107.246.60","32","0","54368","443","1348","144573","1684","0xaab4"
"40","Mar 12, 2025 16:00:46.877055000 CET","1414","1414","0x0075","0x8e7d","6","1400","13.107.246.60","172.29.250.200","32","1348","443","54368","144573","1348","20480","0xeafc"
"41","Mar 12, 2025 16:00:46.882191000 CET","16242","16242","0x0076","0x5490","6","16228","13.107.246.60","172.29.250.200","32","16176","443","54368","145921","1348","20480","0xaa94"
