frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:08:26.794227000 CET","74","74","0xacf0","0x5f2e","6","60","172.29.250.200","151.101.240.81","40","0","57918","443","0","0","64240","0x2ecc"
"2","Mar 12, 2025 16:08:26.836950000 CET","74","74","0x0000","0x191f","6","60","151.101.240.81","172.29.250.200","40","0","443","57918","0","1","65535","0x60b6"
"3","Mar 12, 2025 16:08:26.837508000 CET","66","66","0xacf1","0x5f35","6","52","172.29.250.200","151.101.240.81","32","0","57918","443","1","1","502","0x2ec4"
"4","Mar 12, 2025 16:08:26.839629000 CET","583","583","0xacf2","0x5d2f","6","569","172.29.250.200","151.101.240.81","32","517","57918","443","1","1","502","0x30c9"
"5","Mar 12, 2025 16:08:26.870883000 CET","66","66","0x0001","0x1026","6","52","151.101.240.81","172.29.250.200","32","0","443","57918","1","518","20478","0x3cf0"
"6","Mar 12, 2025 16:08:26.875499000 CET","1414","1414","0x0002","0x0ae1","6","1400","151.101.240.81","172.29.250.200","32","1348","443","57918","1","518","20480","0x3081"
"7","Mar 12, 2025 16:08:26.875773000 CET","66","66","0xacf3","0x5f33","6","52","172.29.250.200","151.101.240.81","32","0","57918","443","518","1349","501","0x2ec4"
"8","Mar 12, 2025 16:08:26.881056000 CET","2762","2762","0x0003","0x059c","6","2748","151.101.240.81","172.29.250.200","32","2696","443","57918","1349","518","20480","0x2ea4"
"9","Mar 12, 2025 16:08:26.881315000 CET","1054","1054","0x0005","0x0c46","6","1040","151.101.240.81","172.29.250.200","32","988","443","57918","4045","518","20480","0x0254"
"10","Mar 12, 2025 16:08:26.881429000 CET","66","66","0xacf4","0x5f32","6","52","172.29.250.200","151.101.240.81","32","0","57918","443","518","4045","499","0x2ec4"
"11","Mar 12, 2025 16:08:26.881491000 CET","66","66","0xacf5","0x5f31","6","52","172.29.250.200","151.101.240.81","32","0","57918","443","518","5033","493","0x2ec4"
"12","Mar 12, 2025 16:08:26.883306000 CET","130","130","0xacf6","0x5ef0","6","116","172.29.250.200","151.101.240.81","32","64","57918","443","518","5033","493","0x2f04"
