frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:14:57.724246000 CET","89","89","0xfb3d","0xd7ab","6","75","172.29.250.200","20.189.172.32","32","23","46892","443","1","1","501","0x6801"
"2","Mar 12, 2025 16:14:58.162498000 CET","89","89","0x379e","0x9b4b","6","75","172.29.250.200","20.189.172.32","32","23","46890","443","1","1","501","0x6801"
"3","Mar 12, 2025 16:14:58.194290000 CET","54","54","0x000e","0xd7fe","6","40","20.189.172.32","172.29.250.200","20","0","443","46890","1","1","0","0x82da"
"4","Mar 12, 2025 16:14:58.671860000 CET","74","74","0x55c9","0xbfb6","6","60","172.29.250.200","182.61.200.24","40","0","44904","443","0","0","64240","0x256b"
"5","Mar 12, 2025 16:14:58.903931000 CET","89","89","0xfb3e","0xd7aa","6","75","172.29.250.200","20.189.172.32","32","23","46892","443","1","1","501","0x6801"
"6","Mar 12, 2025 16:14:59.077636000 CET","74","74","0x55c9","0xddb6","6","60","182.61.200.24","172.29.250.200","40","0","443","44904","0","1","8192","0x621f"
"7","Mar 12, 2025 16:14:59.078329000 CET","54","54","0x55ca","0xbfc9","6","40","172.29.250.200","182.61.200.24","20","0","44904","443","1","1","502","0x2557"
"8","Mar 12, 2025 16:14:59.080993000 CET","571","571","0x55cb","0xbdc3","6","557","172.29.250.200","182.61.200.24","20","517","44904","443","1","1","502","0x275c"
"9","Mar 12, 2025 16:14:59.108941000 CET","54","54","0x0001","0x1993","6","40","182.61.200.24","172.29.250.200","20","0","443","44904","1","518","65535","0xe492"
"10","Mar 12, 2025 16:14:59.477877000 CET","4134","4134","0x0002","0x09a2","6","4120","182.61.200.24","172.29.250.200","20","4080","443","44904","1","518","65535","0x2543"
"11","Mar 12, 2025 16:14:59.478321000 CET","1172","1172","0x0005","0x1531","6","1158","182.61.200.24","172.29.250.200","20","1118","443","44904","4081","518","65535","0x354c"
"12","Mar 12, 2025 16:14:59.478471000 CET","54","54","0x55cc","0xbfc7","6","40","172.29.250.200","182.61.200.24","20","0","44904","443","518","4081","479","0x2557"
"13","Mar 12, 2025 16:14:59.478538000 CET","54","54","0x55cd","0xbfc6","6","40","172.29.250.200","182.61.200.24","20","0","44904","443","518","5199","479","0x2557"
"14","Mar 12, 2025 16:14:59.480010000 CET","147","147","0x55ce","0xbf68","6","133","172.29.250.200","182.61.200.24","20","93","44904","443","518","5199","501","0x25b4"
"15","Mar 12, 2025 16:14:59.502265000 CET","54","54","0x0006","0x198e","6","40","182.61.200.24","172.29.250.200","20","0","443","44904","5199","611","65535","0xcfe7"
"16","Mar 12, 2025 16:14:59.852142000 CET","105","105","0x0007","0x195a","6","91","182.61.200.24","172.29.250.200","20","51","443","44904","5199","611","65535","0x30d7"
"17","Mar 12, 2025 16:14:59.852792000 CET","161","161","0x55cf","0xbf59","6","147","172.29.250.200","182.61.200.24","20","107","44904","443","611","5250","501","0x25c2"
"18","Mar 12, 2025 16:14:59.885580000 CET","54","54","0x0008","0x198c","6","40","182.61.200.24","172.29.250.200","20","0","443","44904","5250","718","65535","0xcf49"
"19","Mar 12, 2025 16:15:00.419884000 CET","1262","1262","0x0009","0x14d3","6","1248","182.61.200.24","172.29.250.200","20","1208","443","44904","5250","718","65535","0x9ae1"
"20","Mar 12, 2025 16:15:00.421928000 CET","24534","24534","0x000a","0xb9e9","6","24520","182.61.200.24","172.29.250.200","20","24480","443","44904","6458","718","65535","0x2543"
"21","Mar 12, 2025 16:15:00.422546000 CET","54","54","0x55d0","0xbfc3","6","40","172.29.250.200","182.61.200.24","20","0","44904","443","718","30938","383","0x2557"
"22","Mar 12, 2025 16:15:00.427635000 CET","6854","6854","0x001c","0xfee7","6","6840","182.61.200.24","172.29.250.200","20","6800","443","44904","30938","718","65535","0x2543"
"23","Mar 12, 2025 16:15:00.427831000 CET","643","643","0x0021","0x1726","6","629","182.61.200.24","172.29.250.200","20","589","443","44904","37738","718","65535","0x895d"
"24","Mar 12, 2025 16:15:00.427882000 CET","5494","5494","0x0022","0x0432","6","5480","182.61.200.24","172.29.250.200","20","5440","443","44904","38327","718","65535","0x2543"
"25","Mar 12, 2025 16:15:00.427992000 CET","54","54","0x55d1","0xbfc2","6","40","172.29.250.200","182.61.200.24","20","0","44904","443","718","37738","479","0x2557"
