frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:14:12.361488000 CET","74","74","0x257d","0xe583","6","60","172.29.250.200","151.101.241.111","40","0","53170","443","0","0","64240","0x2fea"
"2","Mar 12, 2025 16:14:12.405687000 CET","74","74","0x0000","0x1901","6","60","151.101.241.111","172.29.250.200","40","0","443","53170","0","1","65535","0xbc81"
"3","Mar 12, 2025 16:14:12.406048000 CET","66","66","0x257e","0xe58a","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","1","1","502","0x2fe2"
"4","Mar 12, 2025 16:14:12.408515000 CET","583","583","0x257f","0xe384","6","569","172.29.250.200","151.101.241.111","32","517","53170","443","1","1","502","0x31e7"
"5","Mar 12, 2025 16:14:12.442140000 CET","66","66","0x0001","0x0f08","6","52","151.101.241.111","172.29.250.200","32","0","443","53170","1","518","20478","0x98b9"
"6","Mar 12, 2025 16:14:12.446946000 CET","1414","1414","0x0002","0x09c3","6","1400","151.101.241.111","172.29.250.200","32","1348","443","53170","1","518","20480","0xc6ee"
"7","Mar 12, 2025 16:14:12.447458000 CET","66","66","0x2580","0xe588","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","518","1349","501","0x2fe2"
"8","Mar 12, 2025 16:14:12.454474000 CET","2762","2762","0x0003","0x047e","6","2748","151.101.241.111","172.29.250.200","32","2696","443","53170","1349","518","20480","0x2fc2"
"9","Mar 12, 2025 16:14:12.454652000 CET","349","349","0x0005","0x0de9","6","335","151.101.241.111","172.29.250.200","32","283","443","53170","4045","518","20480","0xd828"
"10","Mar 12, 2025 16:14:12.454727000 CET","66","66","0x2581","0xe587","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","518","4045","499","0x2fe2"
"11","Mar 12, 2025 16:14:12.454771000 CET","66","66","0x2582","0xe586","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","518","4328","497","0x2fe2"
"12","Mar 12, 2025 16:14:12.455615000 CET","130","130","0x2583","0xe545","6","116","172.29.250.200","151.101.241.111","32","64","53170","443","518","4328","501","0x3022"
"13","Mar 12, 2025 16:14:12.455960000 CET","161","161","0x2584","0xe525","6","147","172.29.250.200","151.101.241.111","32","95","53170","443","582","4328","501","0x3041"
"14","Mar 12, 2025 16:14:12.456189000 CET","166","166","0x2585","0xe51f","6","152","172.29.250.200","151.101.241.111","32","100","53170","443","677","4328","501","0x3046"
"15","Mar 12, 2025 16:14:12.481412000 CET","66","66","0x0006","0x0f03","6","52","151.101.241.111","172.29.250.200","32","0","443","53170","4328","677","20479","0x86e0"
"16","Mar 12, 2025 16:14:12.487092000 CET","131","131","0x0007","0x0ec1","6","117","151.101.241.111","172.29.250.200","32","65","443","53170","4328","677","20480","0xc66d"
"17","Mar 12, 2025 16:14:12.487453000 CET","66","66","0x0008","0x0f01","6","52","151.101.241.111","172.29.250.200","32","0","443","53170","4393","777","20479","0x8636"
"18","Mar 12, 2025 16:14:12.487803000 CET","97","97","0x2586","0xe563","6","83","172.29.250.200","151.101.241.111","32","31","53170","443","777","4393","501","0x3001"
"19","Mar 12, 2025 16:14:12.493582000 CET","1020","1020","0x0009","0x0b46","6","1006","151.101.241.111","172.29.250.200","32","954","443","53170","4393","777","20480","0x8fca"
"20","Mar 12, 2025 16:14:12.494160000 CET","109","109","0x2587","0xe556","6","95","172.29.250.200","151.101.241.111","32","43","53170","443","808","5347","501","0x300d"
"21","Mar 12, 2025 16:14:12.509785000 CET","66","66","0x000a","0x0eff","6","52","151.101.241.111","172.29.250.200","32","0","443","53170","5347","808","20479","0x8229"
"22","Mar 12, 2025 16:14:12.525323000 CET","66","66","0x000b","0x0efe","6","52","151.101.241.111","172.29.250.200","32","0","443","53170","5347","851","20479","0x81e9"
"23","Mar 12, 2025 16:14:12.560800000 CET","1353","1353","0x000c","0x09f6","6","1339","151.101.241.111","172.29.250.200","32","1287","443","53170","5347","851","20480","0xbb79"
"24","Mar 12, 2025 16:14:12.564401000 CET","16242","16242","0x000d","0xcfcb","6","16228","151.101.241.111","172.29.250.200","32","16176","443","53170","6634","851","20480","0x2fc2"
"25","Mar 12, 2025 16:14:12.564803000 CET","547","547","0x0019","0x0d0f","6","533","151.101.241.111","172.29.250.200","32","481","443","53170","22810","851","20480","0x34ca"
"26","Mar 12, 2025 16:14:12.565026000 CET","66","66","0x2588","0xe580","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","23291","383","0x2fe2"
"27","Mar 12, 2025 16:14:12.572343000 CET","27026","27026","0x001a","0xa59e","6","27012","151.101.241.111","172.29.250.200","32","26960","443","53170","23291","851","20480","0x2fc2"
"28","Mar 12, 2025 16:14:12.572657000 CET","66","66","0x2589","0xe57f","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","50251","383","0x2fe2"
"29","Mar 12, 2025 16:14:12.573695000 CET","17590","17590","0x002e","0xca66","6","17576","151.101.241.111","172.29.250.200","32","17524","443","53170","50251","851","20480","0x2fc2"
"30","Mar 12, 2025 16:14:12.574017000 CET","66","66","0x258a","0xe57e","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","67775","383","0x2fe2"
"31","Mar 12, 2025 16:14:12.576606000 CET","1414","1414","0x003b","0x098a","6","1400","151.101.241.111","172.29.250.200","32","1348","443","53170","67775","851","20480","0xf618"
"32","Mar 12, 2025 16:14:12.584224000 CET","2762","2762","0x003c","0x0445","6","2748","151.101.241.111","172.29.250.200","32","2696","443","53170","69123","851","20480","0x2fc2"
"33","Mar 12, 2025 16:14:12.584475000 CET","66","66","0x258b","0xe57d","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","71819","566","0x2fe2"
"34","Mar 12, 2025 16:14:12.596541000 CET","1414","1414","0x003e","0x0987","6","1400","151.101.241.111","172.29.250.200","32","1348","443","53170","71819","851","20480","0x3667"
"35","Mar 12, 2025 16:14:12.602064000 CET","35114","35114","0x003f","0x85e1","6","35100","151.101.241.111","172.29.250.200","32","35048","443","53170","73167","851","20480","0x2fc2"
"36","Mar 12, 2025 16:14:12.602435000 CET","66","66","0x258c","0xe57c","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","108215","1136","0x2fe2"
"37","Mar 12, 2025 16:14:12.612886000 CET","35114","35114","0x0059","0x85c7","6","35100","151.101.241.111","172.29.250.200","32","35048","443","53170","108215","851","20480","0x2fc2"
"38","Mar 12, 2025 16:14:12.613523000 CET","66","66","0x258d","0xe57b","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","143263","1684","0x2fe2"
"39","Mar 12, 2025 16:14:12.623903000 CET","1414","1414","0x0073","0x0952","6","1400","151.101.241.111","172.29.250.200","32","1348","443","53170","143263","851","20480","0xb233"
"40","Mar 12, 2025 16:14:12.631687000 CET","44550","44550","0x0074","0x60d0","6","44536","151.101.241.111","172.29.250.200","32","44484","443","53170","144611","851","20480","0x2fc2"
"41","Mar 12, 2025 16:14:12.632066000 CET","66","66","0x258e","0xe57a","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","189095","2401","0x2fe2"
"42","Mar 12, 2025 16:14:12.638834000 CET","58030","58030","0x0095","0x2c07","6","58016","151.101.241.111","172.29.250.200","32","57964","443","53170","189095","851","20480","0x2fc2"
"43","Mar 12, 2025 16:14:12.639560000 CET","66","66","0x258f","0xe579","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","247059","3307","0x2fe2"
"44","Mar 12, 2025 16:14:12.646726000 CET","58030","58030","0x00c0","0x2bdc","6","58016","151.101.241.111","172.29.250.200","32","57964","443","53170","247059","851","20480","0x2fc2"
"45","Mar 12, 2025 16:14:12.648668000 CET","66","66","0x2590","0xe578","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","305023","4213","0x2fe2"
"46","Mar 12, 2025 16:14:12.650631000 CET","35114","35114","0x00eb","0x8535","6","35100","151.101.241.111","172.29.250.200","32","35048","443","53170","305023","851","20480","0x2fc2"
"47","Mar 12, 2025 16:14:12.650969000 CET","66","66","0x2591","0xe577","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","340071","4760","0x2fe2"
"48","Mar 12, 2025 16:14:12.659637000 CET","41854","41854","0x0105","0x6ac7","6","41840","151.101.241.111","172.29.250.200","32","41788","443","53170","340071","851","20480","0x2fc2"
"49","Mar 12, 2025 16:14:12.660404000 CET","66","66","0x2592","0xe576","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","381859","5413","0x2fe2"
"50","Mar 12, 2025 16:14:12.664688000 CET","58030","58030","0x0124","0x2b78","6","58016","151.101.241.111","172.29.250.200","32","57964","443","53170","381859","851","20480","0x2fc2"
"51","Mar 12, 2025 16:14:12.665062000 CET","66","66","0x2593","0xe575","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","439823","5956","0x2fe2"
"52","Mar 12, 2025 16:14:12.671772000 CET","58030","58030","0x014f","0x2b4d","6","58016","151.101.241.111","172.29.250.200","32","57964","443","53170","439823","851","20480","0x2fc2"
"53","Mar 12, 2025 16:14:12.672775000 CET","66","66","0x2594","0xe574","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","497787","5956","0x2fe2"
"54","Mar 12, 2025 16:14:12.678363000 CET","64770","64770","0x017a","0x10ce","6","64756","151.101.241.111","172.29.250.200","32","64704","443","53170","497787","851","20480","0x2ca3"
"55","Mar 12, 2025 16:14:12.679309000 CET","6806","6806","0x01aa","0xf30a","6","6792","151.101.241.111","172.29.250.200","32","6740","443","53170","562491","851","20480","0x2fc2"
"56","Mar 12, 2025 16:14:12.679507000 CET","4110","4110","0x01af","0xfd8d","6","4096","151.101.241.111","172.29.250.200","32","4044","443","53170","569231","851","20480","0x2fc2"
"57","Mar 12, 2025 16:14:12.679688000 CET","66","66","0x2595","0xe573","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","573275","5796","0x2fe2"
"58","Mar 12, 2025 16:14:12.684006000 CET","60726","60726","0x01b2","0x2062","6","60712","151.101.241.111","172.29.250.200","32","60660","443","53170","573275","851","20480","0x2fc2"
"59","Mar 12, 2025 16:14:12.684399000 CET","66","66","0x2596","0xe572","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","633935","5956","0x2fe2"
"60","Mar 12, 2025 16:14:12.691390000 CET","64770","64770","0x01df","0x1069","6","64756","151.101.241.111","172.29.250.200","32","64704","443","53170","633935","851","20480","0x2ca3"
"61","Mar 12, 2025 16:14:12.691725000 CET","66","66","0x2597","0xe571","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","698639","6967","0x2fe2"
"62","Mar 12, 2025 16:14:12.691797000 CET","5458","5458","0x020f","0xf7e9","6","5444","151.101.241.111","172.29.250.200","32","5392","443","53170","698639","851","20480","0x2fc2"
"63","Mar 12, 2025 16:14:12.691862000 CET","10850","10850","0x0213","0xe2d5","6","10836","151.101.241.111","172.29.250.200","32","10784","443","53170","704031","851","20480","0x2fc2"
"64","Mar 12, 2025 16:14:12.691950000 CET","66","66","0x2598","0xe570","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","704031","7052","0x2fe2"
"65","Mar 12, 2025 16:14:12.691997000 CET","66","66","0x2599","0xe56f","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","714815","7220","0x2fe2"
"66","Mar 12, 2025 16:14:12.699749000 CET","64770","64770","0x021b","0x102d","6","64756","151.101.241.111","172.29.250.200","32","64704","443","53170","714815","851","20480","0x2ca3"
"67","Mar 12, 2025 16:14:12.701905000 CET","66","66","0x259a","0xe56e","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","779519","8231","0x2fe2"
"68","Mar 12, 2025 16:14:12.702074000 CET","5458","5458","0x024b","0xf7ad","6","5444","151.101.241.111","172.29.250.200","32","5392","443","53170","779519","851","20480","0x2fc2"
"69","Mar 12, 2025 16:14:12.702168000 CET","9502","9502","0x024f","0xe7dd","6","9488","151.101.241.111","172.29.250.200","32","9436","443","53170","784911","851","20480","0x2fc2"
"70","Mar 12, 2025 16:14:12.702297000 CET","66","66","0x259b","0xe56d","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","784911","8315","0x2fe2"
"71","Mar 12, 2025 16:14:12.702359000 CET","66","66","0x259c","0xe56c","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","794347","8463","0x2fe2"
"72","Mar 12, 2025 16:14:12.707599000 CET","64770","64770","0x0256","0x0ff2","6","64756","151.101.241.111","172.29.250.200","32","64704","443","53170","794347","851","20480","0x2ca3"
"73","Mar 12, 2025 16:14:12.707944000 CET","66","66","0x259d","0xe56b","6","52","172.29.250.200","151.101.241.111","32","0","53170","443","851","859051","9474","0x2fe2"
"74","Mar 12, 2025 16:14:12.708043000 CET","8154","8154","0x0286","0xecea","6","8140","151.101.241.111","172.29.250.200","32","8088","443","53170","859051","851","20480","0x2fc2"
