frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:13:04.718763000 CET","74","74","0x1471","0xf65a","6","60","172.29.250.200","151.101.241.164","40","0","45850","443","0","0","64240","0x301f"
"2","Mar 12, 2025 16:13:04.770823000 CET","74","74","0x0000","0x17cc","6","60","151.101.241.164","172.29.250.200","40","0","443","45850","0","1","65535","0x4d11"
"3","Mar 12, 2025 16:13:04.771176000 CET","66","66","0x1472","0xf661","6","52","172.29.250.200","151.101.241.164","32","0","45850","443","1","1","502","0x3017"
"4","Mar 12, 2025 16:13:04.773557000 CET","583","583","0x1473","0xf45b","6","569","172.29.250.200","151.101.241.164","32","517","45850","443","1","1","502","0x321c"
"5","Mar 12, 2025 16:13:04.804006000 CET","66","66","0x0001","0x0ed3","6","52","151.101.241.164","172.29.250.200","32","0","443","45850","1","518","20478","0x2941"
"6","Mar 12, 2025 16:13:04.853341000 CET","1414","1414","0x0002","0x098e","6","1400","151.101.241.164","172.29.250.200","32","1348","443","45850","1","518","20480","0x1e3b"
"7","Mar 12, 2025 16:13:04.853809000 CET","66","66","0x1474","0xf65f","6","52","172.29.250.200","151.101.241.164","32","0","45850","443","518","1349","501","0x3017"
"8","Mar 12, 2025 16:13:04.858267000 CET","2738","2738","0x0003","0x0461","6","2724","151.101.241.164","172.29.250.200","32","2672","443","45850","1349","518","20480","0x3a87"
"9","Mar 12, 2025 16:13:04.858669000 CET","66","66","0x1475","0xf65e","6","52","172.29.250.200","151.101.241.164","32","0","45850","443","518","4021","497","0x3017"
"10","Mar 12, 2025 16:13:04.859904000 CET","130","130","0x1476","0xf61d","6","116","172.29.250.200","151.101.241.164","32","64","45850","443","518","4021","497","0x3057"
"11","Mar 12, 2025 16:13:04.860084000 CET","161","161","0x1477","0xf5fd","6","147","172.29.250.200","151.101.241.164","32","95","45850","443","582","4021","497","0x3076"
"12","Mar 12, 2025 16:13:04.860156000 CET","163","163","0x1478","0xf5fa","6","149","172.29.250.200","151.101.241.164","32","97","45850","443","677","4021","497","0x3078"
"13","Mar 12, 2025 16:13:04.886337000 CET","66","66","0x0005","0x0ecf","6","52","151.101.241.164","172.29.250.200","32","0","443","45850","4021","677","20479","0x184c"
"14","Mar 12, 2025 16:13:04.898253000 CET","66","66","0x0006","0x0ece","6","52","151.101.241.164","172.29.250.200","32","0","443","45850","4021","774","20479","0x17e6"
"15","Mar 12, 2025 16:13:04.898498000 CET","131","131","0x0007","0x0e8c","6","117","151.101.241.164","172.29.250.200","32","65","443","45850","4021","774","20479","0x4bd5"
