frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:07:56.339000000 CET","74","74","0x501e","0xa52c","6","60","172.29.250.200","2.20.156.119","40","0","41254","443","0","0","64240","0x45a0"
"2","Mar 12, 2025 16:07:56.382562000 CET","74","74","0x0000","0x024b","6","60","2.20.156.119","172.29.250.200","40","0","443","41254","0","1","65160","0x8fbb"
"3","Mar 12, 2025 16:07:56.382868000 CET","74","74","0x0000","0x024b","6","60","2.20.156.119","172.29.250.200","40","0","443","41254","0","1","65160","0x8fb8"
"4","Mar 12, 2025 16:07:56.382981000 CET","66","66","0x501f","0xa533","6","52","172.29.250.200","2.20.156.119","32","0","41254","443","1","1","502","0x4598"
"5","Mar 12, 2025 16:07:56.383031000 CET","66","66","0x5020","0xa532","6","52","172.29.250.200","2.20.156.119","32","0","41254","443","1","1","502","0x4598"
"6","Mar 12, 2025 16:07:56.385140000 CET","583","583","0x5021","0xa32c","6","569","172.29.250.200","2.20.156.119","32","517","41254","443","1","1","502","0x479d"
"7","Mar 12, 2025 16:07:56.438179000 CET","66","66","0x0001","0xf951","6","52","2.20.156.119","172.29.250.200","32","0","443","41254","1","518","65535","0xba67"
"8","Mar 12, 2025 16:07:56.438753000 CET","4110","4110","0x0002","0xe984","6","4096","2.20.156.119","172.29.250.200","32","4044","443","41254","1","518","65535","0x4578"
"9","Mar 12, 2025 16:07:56.438818000 CET","118","118","0x0005","0xf919","6","104","2.20.156.119","172.29.250.200","32","52","443","41254","4045","518","65535","0xc2c4"
"10","Mar 12, 2025 16:07:56.438858000 CET","77","77","0x0006","0xf941","6","63","2.20.156.119","172.29.250.200","32","11","443","41254","4097","518","65535","0xe3d7"
"11","Mar 12, 2025 16:07:56.438998000 CET","66","66","0x5022","0xa530","6","52","172.29.250.200","2.20.156.119","32","0","41254","443","518","4045","479","0x4598"
"12","Mar 12, 2025 16:07:56.439055000 CET","66","66","0x5023","0xa52f","6","52","172.29.250.200","2.20.156.119","32","0","41254","443","518","4097","479","0x4598"
"13","Mar 12, 2025 16:07:56.439102000 CET","66","66","0x5024","0xa52e","6","52","172.29.250.200","2.20.156.119","32","0","41254","443","518","4108","479","0x4598"
"14","Mar 12, 2025 16:07:56.441134000 CET","146","146","0x5025","0xa4dd","6","132","172.29.250.200","2.20.156.119","32","80","41254","443","518","4108","501","0x45e8"
"15","Mar 12, 2025 16:07:56.441508000 CET","161","161","0x5026","0xa4cd","6","147","172.29.250.200","2.20.156.119","32","95","41254","443","598","4108","501","0x45f7"
"16","Mar 12, 2025 16:07:56.441626000 CET","163","163","0x5027","0xa4ca","6","149","172.29.250.200","2.20.156.119","32","97","41254","443","693","4108","501","0x45f9"
"17","Mar 12, 2025 16:07:56.460867000 CET","66","66","0x0007","0xf94b","6","52","2.20.156.119","172.29.250.200","32","0","443","41254","4108","598","65535","0xa9b6"
"18","Mar 12, 2025 16:07:56.467691000 CET","640","640","0x0008","0xf70c","6","626","2.20.156.119","172.29.250.200","32","574","443","41254","4108","598","65535","0x4578"
"19","Mar 12, 2025 16:07:56.475339000 CET","66","66","0x000a","0xf948","6","52","2.20.156.119","172.29.250.200","32","0","443","41254","4682","693","65535","0xa70f"
"20","Mar 12, 2025 16:07:56.475557000 CET","66","66","0x000b","0xf947","6","52","2.20.156.119","172.29.250.200","32","0","443","41254","4682","790","65535","0xa6ae"
"21","Mar 12, 2025 16:07:56.496472000 CET","127","127","0x000c","0xf909","6","113","2.20.156.119","172.29.250.200","32","61","443","41254","4682","790","65535","0x2fc6"
"22","Mar 12, 2025 16:07:56.496869000 CET","97","97","0x000d","0xf926","6","83","2.20.156.119","172.29.250.200","32","31","443","41254","4743","790","65535","0x6269"
"23","Mar 12, 2025 16:07:56.496910000 CET","1414","1414","0x000e","0xf400","6","1400","2.20.156.119","172.29.250.200","32","1348","443","41254","4774","790","65535","0xedf4"
