frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:00:03.750088000 CET","74","74","0xe673","0x5b2b","6","60","172.29.250.200","23.52.59.3","40","0","43178","443","0","0","64240","0xf94b"
"2","Mar 12, 2025 16:00:03.845929000 CET","74","74","0x0000","0x529f","6","60","23.52.59.3","172.29.250.200","40","0","443","43178","0","1","65160","0x2f7b"
"3","Mar 12, 2025 16:00:03.846229000 CET","74","74","0x0000","0x529f","6","60","23.52.59.3","172.29.250.200","40","0","443","43178","0","1","65160","0x2f76"
"4","Mar 12, 2025 16:00:03.846341000 CET","66","66","0xe674","0x5b32","6","52","172.29.250.200","23.52.59.3","32","0","43178","443","1","1","502","0xf943"
"5","Mar 12, 2025 16:00:03.846399000 CET","66","66","0xe675","0x5b31","6","52","172.29.250.200","23.52.59.3","32","0","43178","443","1","1","502","0xf943"
"6","Mar 12, 2025 16:00:03.848506000 CET","583","583","0xe676","0x592b","6","569","172.29.250.200","23.52.59.3","32","517","43178","443","1","1","502","0xfb48"
"7","Mar 12, 2025 16:00:03.879936000 CET","66","66","0x0001","0x45a6","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","1","518","65535","0x59fa"
"8","Mar 12, 2025 16:00:03.889318000 CET","2762","2762","0x0002","0x3b1d","6","2748","23.52.59.3","172.29.250.200","32","2696","443","43178","1","518","65535","0xf923"
"9","Mar 12, 2025 16:00:03.889584000 CET","401","401","0x0004","0x4454","6","387","23.52.59.3","172.29.250.200","32","335","443","43178","2697","518","65535","0x09ff"
"10","Mar 12, 2025 16:00:03.889701000 CET","66","66","0xe677","0x5b2f","6","52","172.29.250.200","23.52.59.3","32","0","43178","443","518","2697","499","0xf943"
"11","Mar 12, 2025 16:00:03.889763000 CET","66","66","0xe678","0x5b2e","6","52","172.29.250.200","23.52.59.3","32","0","43178","443","518","3032","497","0xf943"
"12","Mar 12, 2025 16:00:03.891275000 CET","192","192","0xe679","0x5aaf","6","178","172.29.250.200","23.52.59.3","32","126","43178","443","518","3032","501","0xf9c1"
"13","Mar 12, 2025 16:00:03.917023000 CET","66","66","0x0005","0x45a2","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","3032","644","65535","0x4d57"
"14","Mar 12, 2025 16:00:03.920623000 CET","117","117","0x0006","0x456e","6","103","23.52.59.3","172.29.250.200","32","51","443","43178","3032","644","65535","0xe237"
"15","Mar 12, 2025 16:00:03.921294000 CET","119","119","0xe67a","0x5af7","6","105","172.29.250.200","23.52.59.3","32","53","43178","443","644","3083","501","0xf978"
"16","Mar 12, 2025 16:00:03.921433000 CET","122","122","0xe67b","0x5af3","6","108","172.29.250.200","23.52.59.3","32","56","43178","443","697","3083","501","0xf97b"
"17","Mar 12, 2025 16:00:03.921667000 CET","176","176","0xe67c","0x5abc","6","162","172.29.250.200","23.52.59.3","32","110","43178","443","753","3083","501","0xf9b1"
"18","Mar 12, 2025 16:00:03.939844000 CET","66","66","0x0007","0x45a0","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","3083","697","65535","0x4cbe"
"19","Mar 12, 2025 16:00:03.944682000 CET","134","134","0x0008","0x455b","6","120","23.52.59.3","172.29.250.200","32","68","443","43178","3083","697","65535","0xd4f0"
"20","Mar 12, 2025 16:00:03.944802000 CET","66","66","0x0009","0x459e","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","3151","753","65535","0x4c3c"
"21","Mar 12, 2025 16:00:03.944844000 CET","66","66","0x000a","0x459d","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","3151","863","65535","0x4bce"
"22","Mar 12, 2025 16:00:03.945096000 CET","104","104","0xe67d","0x5b03","6","90","172.29.250.200","23.52.59.3","32","38","43178","443","863","3151","501","0xf969"
"23","Mar 12, 2025 16:00:03.949545000 CET","104","104","0x000b","0x4576","6","90","23.52.59.3","172.29.250.200","32","38","443","43178","3151","863","65535","0x4806"
"24","Mar 12, 2025 16:00:03.978455000 CET","66","66","0x000c","0x459b","6","52","23.52.59.3","172.29.250.200","32","0","443","43178","3189","901","65535","0x4b51"
