frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:06:36.860012000 CET","74","74","0xbf19","0xd29b","6","60","172.29.250.200","192.0.66.32","40","0","49686","443","0","0","64240","0xa935"
"2","Mar 12, 2025 16:06:36.901820000 CET","66","66","0x0000","0x9fbd","6","52","192.0.66.32","172.29.250.200","32","0","443","49686","0","1","42340","0xde09"
"3","Mar 12, 2025 16:06:36.902264000 CET","54","54","0xbf1a","0xd2ae","6","40","172.29.250.200","192.0.66.32","20","0","49686","443","1","1","502","0xa921"
"4","Mar 12, 2025 16:06:36.904152000 CET","571","571","0xbf1b","0xd0a8","6","557","172.29.250.200","192.0.66.32","20","517","49686","443","1","1","502","0xab26"
"5","Mar 12, 2025 16:06:36.928788000 CET","54","54","0x0001","0x95c8","6","40","192.0.66.32","172.29.250.200","20","0","443","49686","1","518","20478","0x71db"
"6","Mar 12, 2025 16:06:36.938270000 CET","1414","1414","0x0002","0x9077","6","1400","192.0.66.32","172.29.250.200","20","1360","443","49686","1","518","20480","0x6b17"
"7","Mar 12, 2025 16:06:36.938613000 CET","54","54","0xbf1c","0xd2ac","6","40","172.29.250.200","192.0.66.32","20","0","49686","443","518","1361","501","0xa921"
"8","Mar 12, 2025 16:06:36.942266000 CET","1102","1102","0x0003","0x91ae","6","1088","192.0.66.32","172.29.250.200","20","1048","443","49686","1361","518","20480","0xb5fb"
"9","Mar 12, 2025 16:06:36.942495000 CET","54","54","0xbf1d","0xd2ab","6","40","172.29.250.200","192.0.66.32","20","0","49686","443","518","2409","501","0xa921"
"10","Mar 12, 2025 16:06:36.943507000 CET","134","134","0xbf1e","0xd25a","6","120","172.29.250.200","192.0.66.32","20","80","49686","443","518","2409","501","0xa971"
"11","Mar 12, 2025 16:06:36.943720000 CET","149","149","0xbf1f","0xd24a","6","135","172.29.250.200","192.0.66.32","20","95","49686","443","598","2409","501","0xa980"
"12","Mar 12, 2025 16:06:36.943784000 CET","89","89","0xbf20","0xd285","6","75","172.29.250.200","192.0.66.32","20","35","49686","443","693","2409","501","0xa944"
"13","Mar 12, 2025 16:06:36.944051000 CET","116","116","0xbf21","0xd269","6","102","172.29.250.200","192.0.66.32","20","62","49686","443","728","2409","501","0xa95f"
"14","Mar 12, 2025 16:06:36.966960000 CET","54","54","0x0004","0x95c5","6","40","192.0.66.32","172.29.250.200","20","0","443","49686","2409","598","20479","0x6822"
"15","Mar 12, 2025 16:06:36.967570000 CET","54","54","0x0005","0x95c4","6","40","192.0.66.32","172.29.250.200","20","0","443","49686","2409","693","20479","0x67c3"
"16","Mar 12, 2025 16:06:36.980251000 CET","341","341","0x0006","0x94a4","6","327","192.0.66.32","172.29.250.200","20","287","443","49686","2409","693","20480","0x0961"
