frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:04:12.816083000 CET","74","74","0x53ab","0x1d5a","6","60","172.29.250.200","2.22.32.187","40","0","50914","443","0","0","64240","0xc9e5"
"2","Mar 12, 2025 16:04:12.855159000 CET","74","74","0x0000","0x7f05","6","60","2.22.32.187","172.29.250.200","40","0","443","50914","0","1","65160","0x5af8"
"3","Mar 12, 2025 16:04:12.855769000 CET","66","66","0x53ac","0x1d61","6","52","172.29.250.200","2.22.32.187","32","0","50914","443","1","1","502","0xc9dd"
"4","Mar 12, 2025 16:04:12.858268000 CET","583","583","0x53ad","0x1b5b","6","569","172.29.250.200","2.22.32.187","32","517","50914","443","1","1","502","0xcbe2"
"5","Mar 12, 2025 16:04:12.861159000 CET","74","74","0x0000","0x7f05","6","60","2.22.32.187","172.29.250.200","40","0","443","50914","0","1","65160","0x5af1"
"6","Mar 12, 2025 16:04:12.861329000 CET","66","66","0x53ae","0x1d5f","6","52","172.29.250.200","2.22.32.187","32","0","50914","443","518","1","502","0xc9dd"
"7","Mar 12, 2025 16:04:12.897401000 CET","66","66","0x0001","0x750c","6","52","2.22.32.187","172.29.250.200","32","0","443","50914","1","518","65535","0x85b2"
"8","Mar 12, 2025 16:04:12.910717000 CET","2762","2762","0x0002","0x6a83","6","2748","2.22.32.187","172.29.250.200","32","2696","443","50914","1","518","65535","0xc9bd"
"9","Mar 12, 2025 16:04:12.911276000 CET","961","961","0x0004","0x718a","6","947","2.22.32.187","172.29.250.200","32","895","443","50914","2697","518","65535","0x1768"
"10","Mar 12, 2025 16:04:12.911438000 CET","66","66","0x53af","0x1d5e","6","52","172.29.250.200","2.22.32.187","32","0","50914","443","518","2697","499","0xc9dd"
"11","Mar 12, 2025 16:04:12.911516000 CET","66","66","0x53b0","0x1d5d","6","52","172.29.250.200","2.22.32.187","32","0","50914","443","518","3592","493","0xc9dd"
"12","Mar 12, 2025 16:04:12.913309000 CET","146","146","0x53b1","0x1d0c","6","132","172.29.250.200","2.22.32.187","32","80","50914","443","518","3592","501","0xca2d"
"13","Mar 12, 2025 16:04:12.913624000 CET","161","161","0x53b2","0x1cfc","6","147","172.29.250.200","2.22.32.187","32","95","50914","443","598","3592","501","0xca3c"
"14","Mar 12, 2025 16:04:12.913724000 CET","163","163","0x53b3","0x1cf9","6","149","172.29.250.200","2.22.32.187","32","97","50914","443","693","3592","501","0xca3e"
"15","Mar 12, 2025 16:04:12.935693000 CET","66","66","0x0005","0x7508","6","52","2.22.32.187","172.29.250.200","32","0","443","50914","3592","598","65535","0x76fc"
"16","Mar 12, 2025 16:04:12.936131000 CET","66","66","0x0006","0x7507","6","52","2.22.32.187","172.29.250.200","32","0","443","50914","3592","693","65535","0x769d"
"17","Mar 12, 2025 16:04:12.940530000 CET","66","66","0x0007","0x7506","6","52","2.22.32.187","172.29.250.200","32","0","443","50914","3592","790","65535","0x7637"
