frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:02:18.758713000 CET","74","74","0xe3a8","0x6631","6","60","172.29.250.200","23.52.50.200","40","0","57822","443","0","0","64240","0xf110"
"2","Mar 12, 2025 16:02:18.817040000 CET","74","74","0x0000","0x5ada","6","60","23.52.50.200","172.29.250.200","40","0","443","57822","0","1","65160","0x10d7"
"3","Mar 12, 2025 16:02:18.817347000 CET","74","74","0x0000","0x5ada","6","60","23.52.50.200","172.29.250.200","40","0","443","57822","0","1","65160","0x10cd"
"4","Mar 12, 2025 16:02:18.817466000 CET","66","66","0xe3a9","0x6638","6","52","172.29.250.200","23.52.50.200","32","0","57822","443","1","1","502","0xf108"
"5","Mar 12, 2025 16:02:18.817530000 CET","66","66","0xe3aa","0x6637","6","52","172.29.250.200","23.52.50.200","32","0","57822","443","1","1","502","0xf108"
"6","Mar 12, 2025 16:02:18.819457000 CET","583","583","0xe3ab","0x6431","6","569","172.29.250.200","23.52.50.200","32","517","57822","443","1","1","502","0xf30d"
"7","Mar 12, 2025 16:02:18.852425000 CET","66","66","0x0001","0x4de1","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","1","518","65535","0x3b6e"
"8","Mar 12, 2025 16:02:18.865191000 CET","2762","2762","0x0002","0x4358","6","2748","23.52.50.200","172.29.250.200","32","2696","443","57822","1","518","65535","0xf0e8"
"9","Mar 12, 2025 16:02:18.865629000 CET","903","903","0x0004","0x4a99","6","889","23.52.50.200","172.29.250.200","32","837","443","57822","2697","518","65535","0xe527"
"10","Mar 12, 2025 16:02:18.865766000 CET","66","66","0xe3ac","0x6635","6","52","172.29.250.200","23.52.50.200","32","0","57822","443","518","2697","499","0xf108"
"11","Mar 12, 2025 16:02:18.865909000 CET","66","66","0xe3ad","0x6634","6","52","172.29.250.200","23.52.50.200","32","0","57822","443","518","3534","493","0xf108"
"12","Mar 12, 2025 16:02:18.867787000 CET","146","146","0xe3ae","0x65e3","6","132","172.29.250.200","23.52.50.200","32","80","57822","443","518","3534","501","0xf158"
"13","Mar 12, 2025 16:02:18.867995000 CET","161","161","0xe3af","0x65d3","6","147","172.29.250.200","23.52.50.200","32","95","57822","443","598","3534","501","0xf167"
"14","Mar 12, 2025 16:02:18.868064000 CET","101","101","0xe3b0","0x660e","6","87","172.29.250.200","23.52.50.200","32","35","57822","443","693","3534","501","0xf12b"
"15","Mar 12, 2025 16:02:18.868135000 CET","126","126","0xe3b1","0x65f4","6","112","172.29.250.200","23.52.50.200","32","60","57822","443","728","3534","501","0xf144"
"16","Mar 12, 2025 16:02:18.885658000 CET","66","66","0x0005","0x4ddd","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","3534","598","65535","0x2d02"
"17","Mar 12, 2025 16:02:18.891763000 CET","640","640","0x0006","0x4b9e","6","626","23.52.50.200","172.29.250.200","32","574","443","57822","3534","598","65535","0x12aa"
"18","Mar 12, 2025 16:02:18.891894000 CET","66","66","0x0007","0x4ddb","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","4108","728","65535","0x2a3d"
"19","Mar 12, 2025 16:02:18.891949000 CET","66","66","0x0008","0x4dda","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","4108","788","65535","0x2a01"
"20","Mar 12, 2025 16:02:18.897838000 CET","127","127","0x0009","0x4d9c","6","113","23.52.50.200","172.29.250.200","32","61","443","57822","4108","788","65535","0x55c6"
"21","Mar 12, 2025 16:02:18.898035000 CET","97","97","0x000a","0x4db9","6","83","23.52.50.200","172.29.250.200","32","31","443","57822","4169","788","65535","0xa538"
"22","Mar 12, 2025 16:02:18.898231000 CET","97","97","0xe3b2","0x6610","6","83","172.29.250.200","23.52.50.200","32","31","57822","443","788","4200","501","0xf127"
"23","Mar 12, 2025 16:02:18.916385000 CET","66","66","0x000b","0x4dd7","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","4200","819","65535","0x294f"
"24","Mar 12, 2025 16:02:18.999286000 CET","448","448","0x000c","0x4c58","6","434","23.52.50.200","172.29.250.200","32","382","443","57822","4200","819","65535","0x203d"
"25","Mar 12, 2025 16:02:18.999818000 CET","123","123","0xe3b3","0x65f5","6","109","172.29.250.200","23.52.50.200","32","57","57822","443","819","4582","501","0xf141"
"26","Mar 12, 2025 16:02:19.018132000 CET","66","66","0x000d","0x4dd5","6","52","23.52.50.200","172.29.250.200","32","0","443","57822","4582","876","65535","0x26d8"
"27","Mar 12, 2025 16:02:19.129810000 CET","448","448","0x000e","0x4c56","6","434","23.52.50.200","172.29.250.200","32","382","443","57822","4582","876","65535","0x72e0"
"28","Mar 12, 2025 16:02:19.136001000 CET","18938","18938","0x000f","0x041b","6","18924","23.52.50.200","172.29.250.200","32","18872","443","57822","4964","876","65535","0xf0e8"
"29","Mar 12, 2025 16:02:19.136656000 CET","66","66","0xe3b4","0x662d","6","52","172.29.250.200","23.52.50.200","32","0","57822","443","876","23836","383","0xf108"
