frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:01:49.312392000 CET","42","42",,,,,,,,,,,,,,
"2","Mar 12, 2025 16:01:49.313043000 CET","42","42",,,,,,,,,,,,,,
"3","Mar 12, 2025 16:01:49.873013000 CET","74","74","0x19b0","0x56b8","6","60","172.29.250.200","2.22.33.88","40","0","41904","443","0","0","64240","0xca82"
"4","Mar 12, 2025 16:01:49.913655000 CET","74","74","0x0000","0x7e68","6","60","2.22.33.88","172.29.250.200","40","0","443","41904","0","1","65160","0x903a"
"5","Mar 12, 2025 16:01:49.913927000 CET","74","74","0x0000","0x7d68","6","60","2.22.33.88","172.29.250.200","40","0","443","41904","0","1","65160","0x9036"
"6","Mar 12, 2025 16:01:49.914012000 CET","66","66","0x19b1","0x56bf","6","52","172.29.250.200","2.22.33.88","32","0","41904","443","1","1","502","0xca7a"
"7","Mar 12, 2025 16:01:49.914050000 CET","66","66","0x19b2","0x56be","6","52","172.29.250.200","2.22.33.88","32","0","41904","443","1","1","502","0xca7a"
"8","Mar 12, 2025 16:01:49.915739000 CET","583","583","0x19b3","0x54b8","6","569","172.29.250.200","2.22.33.88","32","517","41904","443","1","1","502","0xcc7f"
"9","Mar 12, 2025 16:01:49.950285000 CET","66","66","0x0001","0x746f","6","52","2.22.33.88","172.29.250.200","32","0","443","41904","1","518","65535","0xbaf0"
"10","Mar 12, 2025 16:01:49.953393000 CET","2762","2762","0x0002","0x69e6","6","2748","2.22.33.88","172.29.250.200","32","2696","443","41904","1","518","65535","0xca5a"
"11","Mar 12, 2025 16:01:49.953522000 CET","1040","1040","0x0004","0x709e","6","1026","2.22.33.88","172.29.250.200","32","974","443","41904","2697","518","65535","0x46a0"
"12","Mar 12, 2025 16:01:49.953646000 CET","66","66","0x19b4","0x56bc","6","52","172.29.250.200","2.22.33.88","32","0","41904","443","518","2697","499","0xca7a"
"13","Mar 12, 2025 16:01:49.953713000 CET","66","66","0x19b5","0x56bb","6","52","172.29.250.200","2.22.33.88","32","0","41904","443","518","3671","493","0xca7a"
"14","Mar 12, 2025 16:01:49.955775000 CET","146","146","0x19b6","0x566a","6","132","172.29.250.200","2.22.33.88","32","80","41904","443","518","3671","501","0xcaca"
"15","Mar 12, 2025 16:01:49.956035000 CET","161","161","0x19b7","0x565a","6","147","172.29.250.200","2.22.33.88","32","95","41904","443","598","3671","501","0xcad9"
"16","Mar 12, 2025 16:01:49.956291000 CET","162","162","0x19b8","0x5658","6","148","172.29.250.200","2.22.33.88","32","96","41904","443","693","3671","501","0xcada"
"17","Mar 12, 2025 16:01:49.975298000 CET","66","66","0x0005","0x746b","6","52","2.22.33.88","172.29.250.200","32","0","443","41904","3671","693","65535","0xabab"
"18","Mar 12, 2025 16:01:49.979781000 CET","640","640","0x0006","0x722c","6","626","2.22.33.88","172.29.250.200","32","574","443","41904","3671","693","65535","0xca5a"
"19","Mar 12, 2025 16:01:49.979978000 CET","158","158","0x0008","0x740c","6","144","2.22.33.88","172.29.250.200","32","92","443","41904","4245","693","65535","0xad5e"
"20","Mar 12, 2025 16:01:49.980402000 CET","97","97","0x19b9","0x5698","6","83","172.29.250.200","2.22.33.88","32","31","41904","443","789","4337","501","0xca99"
"21","Mar 12, 2025 16:01:49.986614000 CET","66","66","0x0009","0x7467","6","52","2.22.33.88","172.29.250.200","32","0","443","41904","4337","789","65535","0xa8ab"
"22","Mar 12, 2025 16:01:50.004286000 CET","66","66","0x000a","0x7466","6","52","2.22.33.88","172.29.250.200","32","0","443","41904","4337","820","65535","0xa861"
"23","Mar 12, 2025 16:01:50.027956000 CET","448","448","0x000b","0x72e7","6","434","2.22.33.88","172.29.250.200","32","382","443","41904","4337","820","65535","0xa39a"
"24","Mar 12, 2025 16:01:50.028176000 CET","28374","28374","0x000c","0x05d0","6","28360","2.22.33.88","172.29.250.200","32","28308","443","41904","4719","820","65535","0xca5a"
"25","Mar 12, 2025 16:01:50.028451000 CET","66","66","0x19ba","0x56b6","6","52","172.29.250.200","2.22.33.88","32","0","41904","443","820","33027","378","0xca7a"
