frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:15:10.610675000 CET","74","74","0xe268","0x3317","6","60","172.29.250.200","182.61.200.24","40","0","48740","443","0","0","64240","0x256b"
"2","Mar 12, 2025 16:15:11.006979000 CET","74","74","0xe268","0x5117","6","60","182.61.200.24","172.29.250.200","40","0","443","48740","0","1","8192","0x6111"
"3","Mar 12, 2025 16:15:11.007573000 CET","54","54","0xe269","0x332a","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","1","1","502","0x2557"
"4","Mar 12, 2025 16:15:11.010193000 CET","571","571","0xe26a","0x3124","6","557","172.29.250.200","182.61.200.24","20","517","48740","443","1","1","502","0x275c"
"5","Mar 12, 2025 16:15:11.047334000 CET","54","54","0x0001","0x1993","6","40","182.61.200.24","172.29.250.200","20","0","443","48740","1","518","65535","0xe384"
"6","Mar 12, 2025 16:15:11.403754000 CET","4134","4134","0x0002","0x09a2","6","4120","182.61.200.24","172.29.250.200","20","4080","443","48740","1","518","65535","0x2543"
"7","Mar 12, 2025 16:15:11.404069000 CET","1172","1172","0x0005","0x1531","6","1158","182.61.200.24","172.29.250.200","20","1118","443","48740","4081","518","65535","0x7299"
"8","Mar 12, 2025 16:15:11.404173000 CET","54","54","0xe26b","0x3328","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","518","4081","479","0x2557"
"9","Mar 12, 2025 16:15:11.404223000 CET","54","54","0xe26c","0x3327","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","518","5199","479","0x2557"
"10","Mar 12, 2025 16:15:11.406204000 CET","147","147","0xe26d","0x32c9","6","133","172.29.250.200","182.61.200.24","20","93","48740","443","518","5199","501","0x25b4"
"11","Mar 12, 2025 16:15:11.433899000 CET","54","54","0x0006","0x198e","6","40","182.61.200.24","172.29.250.200","20","0","443","48740","5199","611","65535","0xced9"
"12","Mar 12, 2025 16:15:11.780678000 CET","105","105","0x0007","0x195a","6","91","182.61.200.24","172.29.250.200","20","51","443","48740","5199","611","65535","0x4f91"
"13","Mar 12, 2025 16:15:11.781241000 CET","161","161","0xe26e","0x32ba","6","147","172.29.250.200","182.61.200.24","20","107","48740","443","611","5250","501","0x25c2"
"14","Mar 12, 2025 16:15:11.807408000 CET","54","54","0x0008","0x198c","6","40","182.61.200.24","172.29.250.200","20","0","443","48740","5250","718","65535","0xce3b"
"15","Mar 12, 2025 16:15:12.216575000 CET","1262","1262","0x0009","0x14d3","6","1248","182.61.200.24","172.29.250.200","20","1208","443","48740","5250","718","65535","0x8f62"
"16","Mar 12, 2025 16:15:12.216891000 CET","10934","10934","0x000a","0xef09","6","10920","182.61.200.24","172.29.250.200","20","10880","443","48740","6458","718","65535","0x2543"
"17","Mar 12, 2025 16:15:12.217340000 CET","54","54","0xe26f","0x3324","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","17338","440","0x2557"
"18","Mar 12, 2025 16:15:12.220147000 CET","12294","12294","0x0012","0xe9b1","6","12280","182.61.200.24","172.29.250.200","20","12240","443","48740","17338","718","65535","0x2543"
"19","Mar 12, 2025 16:15:12.220396000 CET","54","54","0xe270","0x3323","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","29578","447","0x2557"
"20","Mar 12, 2025 16:15:12.225117000 CET","9574","9574","0x001b","0xf448","6","9560","182.61.200.24","172.29.250.200","20","9520","443","48740","29578","718","65535","0x2543"
"21","Mar 12, 2025 16:15:12.225560000 CET","810","810","0x0022","0x167e","6","796","182.61.200.24","172.29.250.200","20","756","443","48740","39098","718","65535","0xf539"
"22","Mar 12, 2025 16:15:12.225660000 CET","54","54","0xe271","0x3322","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","39098","447","0x2557"
"23","Mar 12, 2025 16:15:12.278989000 CET","54","54","0xe272","0x3321","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","39854","501","0x2557"
"24","Mar 12, 2025 16:15:12.624554000 CET","89","89","0xfb41","0xd7a7","6","75","172.29.250.200","20.189.172.32","32","23","46892","443","1","1","501","0x6801"
"25","Mar 12, 2025 16:15:12.669811000 CET","21814","21814","0x0023","0xc470","6","21800","182.61.200.24","172.29.250.200","20","21760","443","48740","39854","718","65535","0x2543"
"26","Mar 12, 2025 16:15:12.670499000 CET","54","54","0xe273","0x3320","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","61614","383","0x2557"
"27","Mar 12, 2025 16:15:12.671199000 CET","9574","9574","0x0033","0xf430","6","9560","182.61.200.24","172.29.250.200","20","9520","443","48740","61614","718","65535","0x2543"
"28","Mar 12, 2025 16:15:12.671476000 CET","1350","1350","0x003a","0x144a","6","1336","182.61.200.24","172.29.250.200","20","1296","443","48740","71134","718","65535","0x909d"
"29","Mar 12, 2025 16:15:12.671592000 CET","54","54","0xe274","0x331f","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","71134","447","0x2557"
"30","Mar 12, 2025 16:15:12.671638000 CET","54","54","0xe275","0x331e","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","718","72430","447","0x2557"
"31","Mar 12, 2025 16:15:12.671920000 CET","85","85","0xe276","0x32fe","6","71","172.29.250.200","182.61.200.24","20","31","48740","443","718","72430","501","0x2576"
"32","Mar 12, 2025 16:15:12.672050000 CET","54","54","0xe277","0x331c","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","749","72430","501","0x2557"
"33","Mar 12, 2025 16:15:12.689761000 CET","54","54","0x003b","0x1959","6","40","182.61.200.24","172.29.250.200","20","0","443","48740","72430","749","65535","0xc7af"
"34","Mar 12, 2025 16:15:12.700060000 CET","54","54","0x003c","0x1958","6","40","182.61.200.24","172.29.250.200","20","0","443","48740","72430","750","65535","0xc7ae"
"35","Mar 12, 2025 16:15:13.119169000 CET","85","85","0x003d","0x1938","6","71","182.61.200.24","172.29.250.200","20","31","443","48740","72430","750","65535","0xb44b"
"36","Mar 12, 2025 16:15:13.119479000 CET","54","54","0x0000","0x1594","6","40","172.29.250.200","182.61.200.24","20","0","48740","443","750","0","0","0x033e"
