frame.number,frame.time,frame.len,frame.cap_len,ip.id,ip.checksum,ip.proto,ip.len,ip.src,ip.dst,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.window_size_value,tcp.checksum
"1","Mar 12, 2025 16:08:07.496834000 CET","74","74","0x1991","0xdbb9","6","60","172.29.250.200","2.20.156.119","40","0","32926","443","0","0","64240","0x45a0"
"2","Mar 12, 2025 16:08:07.555057000 CET","74","74","0x0000","0x024b","6","60","2.20.156.119","172.29.250.200","40","0","443","32926","0","1","65160","0x7a9f"
"3","Mar 12, 2025 16:08:07.555610000 CET","74","74","0x0000","0x024b","6","60","2.20.156.119","172.29.250.200","40","0","443","32926","0","1","65160","0x7aa2"
"4","Mar 12, 2025 16:08:07.555776000 CET","66","66","0x1992","0xdbc0","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","1","1","502","0x4598"
"5","Mar 12, 2025 16:08:07.555829000 CET","78","78","0x1993","0xdbb3","6","64","172.29.250.200","2.20.156.119","44","0","32926","443","1","1","502","0x45a4"
"6","Mar 12, 2025 16:08:07.557866000 CET","583","583","0x1994","0xd9b9","6","569","172.29.250.200","2.20.156.119","32","517","32926","443","1","1","502","0x479d"
"7","Mar 12, 2025 16:08:07.595403000 CET","66","66","0x0001","0xf951","6","52","2.20.156.119","172.29.250.200","32","0","443","32926","1","518","65535","0xa544"
"8","Mar 12, 2025 16:08:07.595923000 CET","1414","1414","0x0002","0xf40c","6","1400","2.20.156.119","172.29.250.200","32","1348","443","32926","1","518","65535","0x1459"
"9","Mar 12, 2025 16:08:07.604356000 CET","2762","2762","0x0003","0xeec7","6","2748","2.20.156.119","172.29.250.200","32","2696","443","32926","1349","518","65535","0x4578"
"10","Mar 12, 2025 16:08:07.604653000 CET","118","118","0x0005","0xf919","6","104","2.20.156.119","172.29.250.200","32","52","443","32926","4045","518","65535","0xce8a"
"11","Mar 12, 2025 16:08:07.604697000 CET","77","77","0x0006","0xf941","6","63","2.20.156.119","172.29.250.200","32","11","443","32926","4097","518","65535","0x88e7"
"12","Mar 12, 2025 16:08:07.605007000 CET","66","66","0x1995","0xdbbd","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","518","4108","496","0x4598"
"13","Mar 12, 2025 16:08:07.606906000 CET","146","146","0x1996","0xdb6c","6","132","172.29.250.200","2.20.156.119","32","80","32926","443","518","4108","501","0x45e8"
"14","Mar 12, 2025 16:08:07.607135000 CET","161","161","0x1997","0xdb5c","6","147","172.29.250.200","2.20.156.119","32","95","32926","443","598","4108","501","0x45f7"
"15","Mar 12, 2025 16:08:07.607363000 CET","163","163","0x1998","0xdb59","6","149","172.29.250.200","2.20.156.119","32","97","32926","443","693","4108","501","0x45f9"
"16","Mar 12, 2025 16:08:07.631598000 CET","66","66","0x0007","0xf94b","6","52","2.20.156.119","172.29.250.200","32","0","443","32926","4108","693","65535","0x9436"
"17","Mar 12, 2025 16:08:07.632234000 CET","353","353","0x0008","0xf82b","6","339","2.20.156.119","172.29.250.200","32","287","443","32926","4108","693","65535","0x0a51"
"18","Mar 12, 2025 16:08:07.632288000 CET","445","445","0x0009","0xf7ce","6","431","2.20.156.119","172.29.250.200","32","379","443","32926","4395","693","65535","0x71a5"
"19","Mar 12, 2025 16:08:07.632332000 CET","66","66","0x000a","0xf948","6","52","2.20.156.119","172.29.250.200","32","0","443","32926","4774","790","65535","0x9136"
"20","Mar 12, 2025 16:08:07.632893000 CET","97","97","0x1999","0xdb9a","6","83","172.29.250.200","2.20.156.119","32","31","32926","443","790","4774","501","0x45b7"
"21","Mar 12, 2025 16:08:07.659885000 CET","66","66","0x000b","0xf947","6","52","2.20.156.119","172.29.250.200","32","0","443","32926","4774","821","65535","0x90e9"
"22","Mar 12, 2025 16:08:07.672709000 CET","573","573","0x000c","0xf74b","6","559","2.20.156.119","172.29.250.200","32","507","443","32926","4774","821","65535","0xbae3"
"23","Mar 12, 2025 16:08:07.685611000 CET","63422","63422","0x000d","0x01c9","6","63408","2.20.156.119","172.29.250.200","32","63356","443","32926","5281","821","65535","0x3d15"
"24","Mar 12, 2025 16:08:07.686123000 CET","66","66","0x199a","0xdbb8","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","821","68637","168","0x4598"
"25","Mar 12, 2025 16:08:07.686382000 CET","66","66","0x199b","0xdbb7","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","821","68637","501","0x4598"
"26","Mar 12, 2025 16:08:07.716017000 CET","13546","13546","0x003c","0xc46e","6","13532","2.20.156.119","172.29.250.200","32","13480","443","32926","68637","821","65535","0x4578"
"27","Mar 12, 2025 16:08:07.716847000 CET","66","66","0x199c","0xdbb6","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","821","82117","447","0x4598"
"28","Mar 12, 2025 16:08:07.720300000 CET","10850","10850","0x0046","0xceec","6","10836","2.20.156.119","172.29.250.200","32","10784","443","32926","82117","821","65535","0x4578"
"29","Mar 12, 2025 16:08:07.720719000 CET","66","66","0x199d","0xdbb5","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","821","92901","447","0x4598"
"30","Mar 12, 2025 16:08:07.730239000 CET","39158","39158","0x004e","0x6050","6","39144","2.20.156.119","172.29.250.200","32","39092","443","32926","92901","821","65535","0x4578"
"31","Mar 12, 2025 16:08:07.730666000 CET","66","66","0x199e","0xdbb4","6","52","172.29.250.200","2.20.156.119","32","0","32926","443","821","131993","255","0x4598"
