recall,precision,f1_score,params
0.7676056338028169,0.08126747437092265,0.14697454913197372,"{'n_estimators': 229, 'max_depth': 5, 'learning_rate': 0.16198281335611486, 'subsample': 0.6007269381709044, 'colsample_bytree': 0.6131722340249728, 'scale_pos_weight': 294.1221718627697, 'min_child_weight': 3.876343353295729, 'gamma': 0.7606733933226634}"
